Date,Open,High,Low,Close,Volume,Open Interest
2020-06-15,99.61,99.61,99.61,99.61,0.0,0.0
2020-06-16,99.595,99.595,99.595,99.595,0.0,0.0
2020-06-17,99.615,99.615,99.615,99.615,0.0,0.0
2020-06-18,99.62,99.62,99.62,99.62,0.0,0.0
2020-06-19,99.64,99.64,99.64,99.64,0.0,0.0
2020-06-22,99.65,99.65,99.65,99.65,0.0,0.0
2020-06-23,99.655,99.655,99.655,99.655,0.0,0.0
2020-06-24,99.655,99.655,99.655,99.655,0.0,0.0
2020-06-25,99.655,99.655,99.655,99.655,0.0,0.0
2020-06-26,99.675,99.675,99.675,99.675,0.0,0.0
2020-06-29,99.685,99.685,99.685,99.685,0.0,0.0
2020-06-30,99.685,99.685,99.685,99.685,0.0,0.0
2020-07-01,99.665,99.665,99.665,99.665,0.0,0.0
2020-07-02,99.675,99.675,99.675,99.675,0.0,0.0
2020-07-06,99.675,99.675,99.675,99.675,0.0,0.0
2020-07-07,99.68,99.68,99.68,99.68,0.0,0.0
2020-07-08,99.685,99.685,99.685,99.685,0.0,0.0
2020-07-09,99.7,99.7,99.7,99.7,0.0,0.0
2020-07-10,99.685,99.685,99.685,99.685,0.0,0.0
2020-07-13,99.67,99.67,99.67,99.67,0.0,0.0
2020-07-14,99.67,99.67,99.67,99.67,0.0,0.0
2020-07-15,99.66,99.66,99.66,99.66,0.0,0.0
2020-07-16,99.665,99.665,99.665,99.665,0.0,0.0
2020-07-17,99.665,99.665,99.665,99.665,0.0,0.0
2020-07-20,99.67,99.67,99.67,99.67,0.0,0.0
2020-07-21,99.67,99.67,99.67,99.67,0.0,0.0
2020-07-22,99.675,99.675,99.675,99.675,0.0,0.0
2020-07-23,99.675,99.675,99.675,99.675,0.0,0.0
2020-07-24,99.67,99.67,99.67,99.67,0.0,0.0
2020-07-27,99.66,99.66,99.66,99.66,0.0,0.0
2020-07-28,99.665,99.665,99.665,99.665,0.0,0.0
2020-07-29,99.675,99.675,99.675,99.675,0.0,0.0
2020-07-30,99.695,99.695,99.695,99.695,0.0,0.0
2020-07-31,99.7,99.7,99.7,99.7,0.0,0.0
2020-08-03,99.705,99.705,99.705,99.705,0.0,0.0
2020-08-04,99.715,99.715,99.715,99.715,0.0,0.0
2020-08-05,99.705,99.705,99.705,99.705,0.0,0.0
2020-08-06,99.7,99.7,99.7,99.7,0.0,0.0
2020-08-07,99.68,99.68,99.68,99.68,0.0,0.0
2020-08-10,99.67,99.67,99.67,99.67,0.0,0.0
2020-08-11,99.635,99.635,99.635,99.635,0.0,0.0
2020-08-12,99.635,99.635,99.635,99.635,0.0,0.0
2020-08-13,99.63,99.63,99.63,99.63,0.0,0.0
2020-08-14,99.63,99.63,99.63,99.63,0.0,0.0
2020-08-17,99.64,99.64,99.64,99.64,0.0,0.0
2020-08-18,99.655,99.655,99.655,99.655,0.0,0.0
2020-08-19,99.665,99.665,99.665,99.665,0.0,0.0
2020-08-20,99.665,99.665,99.665,99.665,0.0,0.0
2020-08-21,99.655,99.655,99.655,99.655,0.0,0.0
2020-08-24,99.66,99.66,99.66,99.66,0.0,0.0
2020-08-25,99.65,99.65,99.65,99.65,0.0,0.0
2020-08-26,99.645,99.645,99.645,99.645,0.0,0.0
2020-08-27,99.635,99.635,99.635,99.635,0.0,0.0
2020-08-28,99.655,99.655,99.655,99.655,0.0,0.0
2020-08-31,99.66,99.66,99.66,99.66,0.0,0.0
2020-09-01,99.665,99.665,99.665,99.665,0.0,0.0
2020-09-02,99.655,99.655,99.655,99.655,0.0,0.0
2020-09-03,99.665,99.665,99.665,99.665,0.0,0.0
2020-09-04,99.635,99.635,99.635,99.635,0.0,0.0
2020-09-08,99.645,99.645,99.645,99.645,0.0,0.0
2020-09-09,99.64,99.64,99.64,99.64,0.0,0.0
2020-09-10,99.645,99.645,99.645,99.645,0.0,0.0
2020-09-11,99.67,99.67,99.67,99.67,0.0,0.0
2020-09-14,99.68,99.68,99.68,99.68,0.0,0.0
2020-09-15,99.675,99.675,99.675,99.675,0.0,0.0
2020-09-16,99.655,99.655,99.655,99.655,0.0,0.0
2020-09-17,99.66,99.66,99.66,99.66,0.0,0.0
2020-09-18,99.645,99.645,99.645,99.645,0.0,0.0
2020-09-21,99.665,99.665,99.665,99.665,0.0,0.0
2020-09-22,99.675,99.675,99.675,99.675,0.0,0.0
2020-09-23,99.675,99.675,99.675,99.675,0.0,0.0
2020-09-24,99.67,99.67,99.67,99.67,0.0,0.0
2020-09-25,99.67,99.67,99.67,99.67,0.0,0.0
2020-09-28,99.66,99.66,99.66,99.66,0.0,0.0
2020-09-29,99.66,99.66,99.66,99.66,0.0,0.0
2020-09-30,99.655,99.655,99.655,99.655,0.0,0.0
2020-10-01,99.655,99.655,99.655,99.655,0.0,0.0
2020-10-02,99.655,99.655,99.655,99.655,0.0,0.0
2020-10-05,99.605,99.605,99.605,99.605,0.0,0.0
2020-10-06,99.605,99.605,99.605,99.605,0.0,0.0
2020-10-07,99.58,99.58,99.58,99.58,0.0,0.0
2020-10-08,99.585,99.585,99.585,99.585,0.0,0.0
2020-10-09,99.57,99.57,99.57,99.57,0.0,0.0
2020-10-12,99.575,99.575,99.575,99.575,0.0,0.0
2020-10-13,99.59,99.59,99.59,99.59,0.0,0.0
2020-10-14,99.595,99.595,99.595,99.595,0.0,0.0
2020-10-15,99.59,99.59,99.59,99.59,0.0,0.0
2020-10-16,99.595,99.595,99.595,99.595,0.0,0.0
2020-10-19,99.585,99.585,99.585,99.585,0.0,0.0
2020-10-20,99.575,99.575,99.575,99.575,0.0,0.0
2020-10-21,99.575,99.575,99.575,99.575,0.0,0.0
2020-10-22,99.55,99.55,99.55,99.55,0.0,0.0
2020-10-23,99.56,99.56,99.56,99.56,0.0,0.0
2020-10-26,99.57,99.57,99.57,99.57,0.0,0.0
2020-10-27,99.575,99.575,99.575,99.575,0.0,0.0
2020-10-28,99.575,99.575,99.575,99.575,0.0,0.0
2020-10-29,99.565,99.565,99.565,99.565,0.0,0.0
2020-10-30,99.56,99.56,99.56,99.56,0.0,0.0
2020-11-02,99.565,99.565,99.565,99.565,0.0,0.0
2020-11-03,99.555,99.555,99.555,99.555,0.0,0.0
2020-11-04,99.585,99.585,99.585,99.585,0.0,0.0
2020-11-05,99.565,99.565,99.565,99.565,0.0,0.0
2020-11-06,99.56,99.56,99.56,99.56,0.0,0.0
2020-11-09,99.515,99.515,99.515,99.515,0.0,0.0
2020-11-10,99.48,99.48,99.48,99.48,0.0,0.0
2020-11-11,99.48,99.48,99.48,99.48,0.0,0.0
2020-11-12,99.5,99.5,99.5,99.5,0.0,0.0
2020-11-13,99.505,99.505,99.505,99.505,0.0,0.0
2020-11-16,99.505,99.505,99.505,99.505,0.0,0.0
2020-11-17,99.515,99.515,99.515,99.515,0.0,0.0
2020-11-18,99.51,99.51,99.51,99.51,0.0,0.0
2020-11-19,99.51,99.51,99.51,99.51,0.0,0.0
2020-11-20,99.515,99.515,99.515,99.515,0.0,0.0
2020-11-23,99.5,99.5,99.5,99.5,0.0,0.0
2020-11-24,99.505,99.505,99.505,99.505,0.0,0.0
2020-11-25,99.51,99.51,99.51,99.51,0.0,0.0
2020-11-27,99.515,99.515,99.515,99.515,0.0,0.0
2020-11-30,99.51,99.51,99.51,99.51,0.0,0.0
2020-12-01,99.485,99.485,99.485,99.485,0.0,0.0
2020-12-02,99.48,99.48,99.48,99.48,0.0,0.0
2020-12-03,99.475,99.475,99.475,99.475,0.0,0.0
2020-12-04,99.46,99.46,99.46,99.46,0.0,0.0
2020-12-07,99.45,99.45,99.45,99.45,0.0,0.0
2020-12-08,99.45,99.45,99.45,99.45,0.0,0.0
2020-12-09,99.345,99.345,99.345,99.345,0.0,0.0
2020-12-10,98.965,98.965,98.965,98.965,0.0,0.0
2020-12-11,98.65,98.65,98.65,98.65,0.0,0.0
2020-12-14,98.65,98.65,98.65,98.65,0.0,0.0
2020-12-15,98.65,98.65,98.65,98.65,0.0,0.0
2020-12-16,98.645,98.645,98.645,98.645,0.0,0.0
2020-12-17,98.635,98.635,98.635,98.635,0.0,0.0
2020-12-18,98.54,98.54,98.54,98.54,0.0,0.0
2020-12-21,98.54,98.54,98.54,98.54,0.0,0.0
2020-12-22,98.545,98.545,98.545,98.545,0.0,0.0
2020-12-23,98.54,98.54,98.54,98.54,0.0,0.0
2020-12-24,98.54,98.54,98.54,98.54,0.0,0.0
2020-12-28,98.535,98.535,98.535,98.535,0.0,0.0
2020-12-29,98.54,98.54,98.54,98.54,0.0,0.0
2020-12-30,98.555,98.555,98.555,98.555,0.0,0.0
2020-12-31,98.565,98.565,98.565,98.565,0.0,0.0
2021-01-04,98.575,98.575,98.575,98.575,0.0,0.0
2021-01-05,98.565,98.565,98.565,98.565,0.0,0.0
2021-01-06,98.52,98.52,98.52,98.52,0.0,0.0
2021-01-07,98.29,98.29,98.29,98.29,0.0,0.0
2021-01-08,98.25,98.25,98.25,98.25,0.0,0.0
2021-01-11,98.245,98.245,98.245,98.245,0.0,0.0
2021-01-12,98.24,98.24,98.24,98.24,0.0,0.0
2021-01-13,98.265,98.265,98.265,98.265,0.0,0.0
2021-01-14,98.28,98.28,98.28,98.28,0.0,0.0
2021-01-15,98.25,98.25,98.25,98.25,0.0,0.0
2021-01-19,98.26,98.26,98.26,98.26,0.0,0.0
2021-01-20,98.26,98.26,98.26,98.26,0.0,0.0
2021-01-21,98.245,98.245,98.245,98.245,0.0,0.0
2021-01-22,98.25,98.25,98.25,98.25,0.0,0.0
2021-01-25,98.25,98.25,98.25,98.25,0.0,0.0
2021-01-26,98.245,98.245,98.245,98.245,0.0,0.0
2021-01-27,98.25,98.25,98.25,98.25,0.0,0.0
2021-01-28,98.255,98.255,98.255,98.255,0.0,0.0
2021-01-29,98.25,98.25,98.25,98.25,0.0,0.0
2021-02-01,98.25,98.25,98.25,98.25,0.0,0.0
2021-02-02,98.185,98.185,98.185,98.185,0.0,0.0
2021-02-03,98.17,98.17,98.17,98.17,0.0,0.0
2021-02-04,98.025,98.025,98.025,98.025,0.0,0.0
2021-02-05,98.02,98.02,98.02,98.02,0.0,0.0
2021-02-08,98.0,98.0,98.0,98.0,0.0,0.0
2021-02-09,98.01,98.01,98.01,98.01,0.0,0.0
2021-02-10,98.025,98.025,98.025,98.025,0.0,0.0
2021-02-11,98.015,98.015,98.015,98.015,0.0,0.0
2021-02-12,97.91,97.91,97.91,97.91,0.0,0.0
2021-02-16,97.79,97.79,97.79,97.79,0.0,0.0
2021-02-17,97.765,97.765,97.765,97.765,0.0,0.0
2021-02-18,97.71,97.71,97.71,97.71,0.0,0.0
2021-02-19,97.665,97.665,97.665,97.665,0.0,0.0
2021-02-22,97.63,97.63,97.63,97.63,0.0,0.0
2021-02-23,97.64,97.64,97.64,97.64,0.0,0.0
2021-02-24,97.615,97.615,97.615,97.615,0.0,0.0
2021-02-25,97.525,97.525,97.525,97.525,0.0,0.0
2021-02-26,97.52,97.52,97.52,97.52,0.0,0.0
2021-03-01,97.63,97.63,97.63,97.63,0.0,0.0
2021-03-02,97.67,97.67,97.67,97.67,0.0,0.0
2021-03-03,97.615,97.615,97.615,97.615,0.0,0.0
2021-03-04,97.55,97.55,97.55,97.55,0.0,0.0
2021-03-05,97.56,97.56,97.56,97.56,0.0,0.0
2021-03-08,97.495,97.495,97.495,97.495,0.0,0.0
2021-03-09,97.55,97.55,97.55,97.55,0.0,0.0
2021-03-10,97.58,97.58,97.58,97.58,0.0,0.0
2021-03-11,97.59,97.59,97.59,97.59,0.0,0.0
2021-03-12,97.52,97.52,97.52,97.52,0.0,0.0
2021-03-15,97.535,97.535,97.535,97.535,0.0,0.0
