Date,Open,High,Low,Close,Volume,Open Interest
2006-05-19,310.0,310.0,310.0,310.0,1.0,1.0
2006-05-22,310.0,312.0,310.0,312.0,4.0,4.0
2006-05-23,313.0,314.0,313.0,314.0,4.0,1.0
2006-05-24,308.75,310.0,308.75,309.0,5.0,4.0
2006-05-25,309.0,315.0,309.0,315.0,7.0,5.0
2006-05-26,318.5,318.5,318.0,318.0,0.0,5.0
2006-05-30,320.0,320.0,320.0,320.0,2.0,6.0
2006-05-31,317.0,318.0,317.0,318.0,331.0,134.0
2006-06-01,317.5,318.5,316.0,318.0,14.0,134.0
2006-06-02,317.5,319.0,317.5,319.0,7.0,129.0
2006-06-05,316.5,317.0,316.5,317.0,1.0,129.0
2006-06-06,314.0,314.0,312.5,312.5,10.0,139.0
2006-06-07,310.0,315.5,310.0,315.5,2.0,139.0
2006-06-08,312.5,312.75,312.5,312.75,45.0,184.0
2006-06-09,313.0,313.0,309.0,311.0,4.0,182.0
2006-06-12,315.5,315.5,315.5,315.5,0.0,182.0
2006-06-13,311.0,311.0,311.0,311.0,0.0,182.0
2006-06-14,308.0,308.5,306.0,306.0,54.0,236.0
2006-06-15,306.0,306.0,304.0,305.0,111.0,336.0
2006-06-16,308.0,308.0,308.0,308.0,0.0,336.0
2006-06-19,305.0,305.0,305.0,305.0,0.0,336.0
2006-06-20,305.0,309.0,305.0,307.0,13.0,340.0
2006-06-21,310.5,310.5,310.5,310.5,0.0,340.0
2006-06-22,310.5,311.5,310.5,311.5,101.0,338.0
2006-06-23,312.0,313.0,312.0,313.0,0.0,338.0
2006-06-26,310.5,311.0,308.0,308.0,290.0,586.0
2006-06-27,306.0,309.0,306.0,309.0,808.0,1336.0
2006-06-28,311.0,311.0,311.0,311.0,0.0,1336.0
2006-06-29,313.0,313.0,313.0,313.0,51.0,1387.0
2006-06-30,314.75,314.75,313.0,314.0,230.0,1497.0
2006-07-03,321.0,321.0,321.0,321.0,335.0,1832.0
2006-07-05,319.0,319.0,319.0,319.0,65.0,1897.0
2006-07-06,321.0,323.0,321.0,322.0,1.0,1897.0
2006-07-07,316.5,320.5,316.5,317.5,3.0,1896.0
2006-07-10,322.5,322.5,321.5,322.0,2.0,1897.0
2006-07-11,325.0,325.0,323.0,324.5,7.0,1903.0
2006-07-12,322.5,330.0,322.5,330.0,254.0,2156.0
2006-07-13,328.5,328.5,322.0,324.5,10.0,2158.0
2006-07-14,326.0,327.5,325.5,326.5,114.0,2241.0
2006-07-17,323.0,323.0,323.0,323.0,100.0,2341.0
2006-07-18,321.0,322.0,320.0,322.0,95.0,2431.0
2006-07-19,322.0,322.0,318.0,319.0,152.0,2552.0
2006-07-20,319.0,319.0,319.0,319.0,0.0,2552.0
2006-07-21,317.0,318.0,317.0,317.5,21.0,2562.0
2006-07-24,319.0,320.0,319.0,320.0,6.0,2562.0
2006-07-25,319.5,319.5,319.5,319.5,0.0,2562.0
2006-07-26,318.0,318.0,318.0,318.0,0.0,2562.0
2006-07-27,318.5,320.0,318.0,320.0,407.0,2947.0
2006-07-28,319.5,319.5,317.5,317.5,5.0,2947.0
2006-07-31,318.0,321.0,318.0,320.25,4.0,2947.0
2006-08-01,319.0,323.0,319.0,322.0,8.0,2947.0
2006-08-02,324.5,326.0,324.5,326.0,6.0,2947.0
2006-08-03,324.5,326.0,324.0,325.0,74.0,3021.0
2006-08-04,326.0,326.5,324.5,325.0,202.0,3221.0
2006-08-07,323.0,323.0,321.0,321.0,16.0,3221.0
2006-08-08,318.5,318.5,316.5,316.5,2.0,3222.0
2006-08-09,315.5,318.5,315.5,318.5,34.0,3248.0
2006-08-10,318.0,318.0,316.0,316.0,5.0,3248.0
2006-08-11,313.0,313.0,305.5,305.5,100.0,3347.0
