Date,Open,High,Low,Close,Volume,Open Interest
2009-06-08,470.5,470.5,470.5,470.5,0.0,0.0
2009-06-09,477.75,477.75,477.75,477.75,0.0,0.0
2009-06-10,469.5,469.5,469.5,469.5,0.0,0.0
2009-06-11,476.5,476.5,476.5,476.5,0.0,0.0
2009-06-12,466.75,466.75,466.75,466.75,0.0,0.0
2009-06-15,454.0,454.0,454.0,454.0,0.0,0.0
2009-06-16,451.75,451.75,451.75,451.75,0.0,0.0
2009-06-17,449.75,449.75,449.75,449.75,0.0,0.0
2009-06-18,443.75,443.75,443.75,443.75,0.0,0.0
2009-06-19,443.0,443.0,443.0,443.0,0.0,0.0
2009-06-22,426.25,431.5,426.25,431.5,2.0,2.0
2009-06-23,437.25,437.25,437.25,437.25,0.0,2.0
2009-06-24,438.25,438.25,438.25,438.25,0.0,2.0
2009-06-25,432.0,432.0,432.0,432.0,0.0,2.0
2009-06-26,430.75,430.75,430.75,430.75,0.0,2.0
2009-06-29,428.25,428.25,428.25,428.25,0.0,2.0
2009-06-30,419.25,419.25,419.25,419.25,0.0,2.0
2009-07-01,425.75,425.75,425.75,425.75,0.0,2.0
2009-07-02,416.25,416.25,416.25,416.25,0.0,2.0
2009-07-06,401.75,401.75,401.75,401.75,0.0,2.0
2009-07-07,392.75,392.75,392.75,392.75,0.0,2.0
2009-07-08,396.0,396.0,393.25,393.25,2.0,4.0
2009-07-09,401.0,401.0,401.0,401.0,0.0,4.0
2009-07-10,401.25,401.25,401.25,401.25,0.0,4.0
2009-07-13,395.0,400.5,395.0,400.5,4.0,8.0
2009-07-14,409.75,409.75,409.75,409.75,0.0,8.0
2009-07-15,406.0,417.0,404.0,404.0,12.0,18.0
2009-07-16,393.25,393.25,393.25,393.25,0.0,18.0
2009-07-17,394.25,397.75,392.0,397.75,3.0,18.0
2009-07-20,400.25,400.25,400.25,400.25,0.0,18.0
2009-07-21,388.25,388.25,388.25,388.25,0.0,18.0
2009-07-22,386.25,386.25,386.25,386.25,0.0,18.0
2009-07-23,404.5,404.5,404.5,404.5,0.0,18.0
2009-07-24,394.0,394.0,392.5,392.5,2.0,18.0
2009-07-27,395.5,398.75,395.5,398.75,4.0,18.0
2009-07-28,394.0,394.0,394.0,394.0,0.0,18.0
2009-07-29,392.0,392.0,392.0,392.0,0.0,18.0
2009-07-30,406.75,406.75,406.75,406.75,0.0,18.0
2009-07-31,414.25,414.25,414.25,414.25,0.0,18.0
2009-08-03,416.0,432.5,416.0,432.5,2.0,20.0
2009-08-04,429.0,429.0,429.0,429.0,0.0,20.0
2009-08-05,423.25,423.25,423.25,423.25,0.0,20.0
2009-08-06,407.0,407.0,407.0,407.0,0.0,20.0
2009-08-07,406.0,406.0,391.0,391.0,2.0,18.0
2009-08-10,398.0,398.0,395.0,395.0,3.0,21.0
2009-08-11,395.0,395.25,395.0,395.25,5.0,23.0
2009-08-12,403.25,403.25,403.25,403.25,0.0,23.0
2009-08-13,399.25,399.25,399.25,399.25,0.0,23.0
2009-08-14,396.0,396.0,396.0,396.0,0.0,23.0
2009-08-17,390.25,390.25,390.25,390.25,0.0,23.0
2009-08-18,389.0,391.75,389.0,391.75,2.0,23.0
2009-08-19,396.25,396.25,396.25,396.25,0.0,23.0
2009-08-20,392.25,392.25,392.25,392.25,0.0,23.0
2009-08-21,394.75,395.5,394.75,395.5,13.0,29.0
2009-08-24,400.0,403.75,400.0,403.0,16.0,45.0
2009-08-25,400.0,400.0,391.75,394.25,49.0,93.0
2009-08-26,393.5,393.5,393.5,393.5,0.0,93.0
2009-08-27,389.25,396.0,388.75,396.0,4.0,95.0
2009-08-28,396.25,397.75,394.25,397.5,46.0,138.0
2009-08-31,396.0,396.0,396.0,396.0,0.0,138.0
2009-09-01,393.75,393.75,386.75,386.75,84.0,186.0
2009-09-02,386.75,386.75,386.75,386.75,0.0,186.0
2009-09-03,385.25,385.25,381.5,384.25,8.0,186.0
2009-09-04,378.0,378.5,376.25,376.5,31.0,186.0
2009-09-08,377.25,379.75,377.25,377.25,5.0,186.0
2009-09-09,382.5,382.75,380.0,380.0,32.0,188.0
2009-09-10,384.25,386.25,384.25,385.25,4.0,188.0
2009-09-11,390.0,390.0,390.0,390.0,0.0,188.0
2009-09-14,389.0,389.0,388.5,388.75,33.0,221.0
2009-09-15,394.0,412.75,394.0,412.75,20.0,221.0
2009-09-16,403.25,406.75,395.0,404.75,5.0,222.0
2009-09-17,396.25,398.75,394.25,398.25,5.0,222.0
2009-09-18,389.0,389.0,387.25,387.25,7.0,229.0
2009-09-21,382.25,387.0,382.25,387.0,2.0,229.0
2009-09-22,389.0,396.75,389.0,396.75,5.0,229.0
2009-09-23,400.0,400.75,392.5,400.25,17.0,228.0
2009-09-24,392.0,406.0,392.0,406.0,7.0,232.0
2009-09-25,400.5,403.0,400.5,403.0,4.0,232.0
2009-09-28,403.25,407.25,403.25,407.25,4.0,232.0
2009-09-29,407.0,410.5,407.0,409.5,40.0,242.0
2009-09-30,410.0,412.75,410.0,412.75,3.0,243.0
2009-10-01,409.0,409.0,409.0,409.0,0.0,243.0
2009-10-02,402.75,402.75,402.75,402.75,0.0,243.0
2009-10-05,409.25,409.25,409.25,409.25,0.0,243.0
2009-10-06,420.0,432.0,420.0,422.0,22.0,244.0
2009-10-07,422.0,423.0,420.5,423.0,27.0,259.0
2009-10-08,427.75,432.0,426.25,426.25,319.0,424.0
