Date,ES,6E,6M,ZN,ZC,GC,combined
2001-05-11,3386.039999999957,11457.320000000123,48293.43999999971,-2301.7799999999843,21751.140000000712,1238.640000000276,83824.8000000008
2001-05-14,3281.039999999957,11457.320000000123,47993.43999999971,-2301.7799999999843,21901.140000000712,796.6400000002759,83127.8000000008
2001-05-15,2656.039999999957,11457.320000000123,48143.43999999972,-2301.7799999999843,21976.140000000712,-217.3599999997532,81713.80000000077
2001-05-16,2591.039999999957,11457.320000000123,52838.819999999716,-2301.7799999999843,21976.140000000712,-800.2399999997288,85761.30000000079
2001-05-17,2508.6799999999566,11457.320000000123,51767.07999999971,-2301.7799999999843,22426.140000000712,-3904.95999999973,81952.48000000078
2001-05-18,2216.1799999999566,11457.320000000123,53979.57999999971,-2301.7799999999843,24301.140000000712,-3325.8799999997427,86326.56000000077
2001-05-21,2242.4299999999566,11457.320000000123,53829.57999999972,-2301.7799999999843,25046.020000000717,-3258.599999999744,87014.97000000079
2001-05-22,2583.6799999999566,11457.320000000123,52479.57999999971,-2301.7799999999843,24733.520000000717,-3117.3199999997305,85835.00000000079
2001-05-23,2521.319999999956,11457.320000000123,52629.57999999971,-2301.7799999999843,24358.520000000717,-2677.3199999997305,85987.6400000008
2001-05-24,2831.319999999956,11457.320000000123,52592.07999999971,-2301.7799999999843,24978.40000000072,-2584.0399999997244,86973.3000000008
2001-05-25,3046.319999999956,11457.320000000123,52292.07999999971,-2301.7799999999843,25653.40000000072,-2346.039999999739,87801.3000000008
2001-05-29,3421.319999999956,11450.700000000128,50642.07999999971,-2301.7799999999843,25353.40000000072,-1807.0399999997317,86758.6800000008
2001-05-30,3271.319999999956,12800.700000000114,50792.07999999971,-2301.7799999999843,24603.40000000072,-1765.0399999997317,87400.68000000078
2001-05-31,3121.319999999956,12575.700000000128,50942.07999999971,-2301.7799999999843,22728.40000000072,-1793.0399999997244,85272.68000000081
2001-06-01,3036.319999999956,12813.200000000143,51017.07999999971,-2301.7799999999843,23553.40000000072,-1688.0399999997244,86430.18000000081
2001-06-04,2726.319999999956,11988.200000000114,51467.07999999971,-2301.7799999999843,23778.40000000072,-1702.0399999997317,85956.18000000078
2001-06-05,2936.319999999956,12550.700000000143,52292.07999999971,-2301.7799999999843,22878.40000000072,-1697.7599999997328,86657.9600000008
2001-06-06,2886.319999999956,12238.200000000114,52179.57999999972,-2305.599999999984,22953.40000000072,-1721.7599999997328,86230.14000000079
2001-06-07,3091.319999999956,12150.700000000128,53454.57999999972,-2633.724999999984,23403.40000000072,-2289.759999999733,87176.51500000081
2001-06-08,3301.319999999956,13075.700000000128,53829.57999999972,-2227.474999999984,22878.40000000072,-1844.4799999997413,89013.0450000008
2001-06-11,3333.9599999999555,12375.700000000099,53004.57999999971,-1914.974999999984,23328.40000000072,-2082.4799999997267,88045.18500000078
2001-06-12,3621.4599999999555,11950.700000000114,54429.57999999971,-1977.474999999984,23478.40000000072,-2117.4799999997267,89385.18500000081
2001-06-13,4365.2099999999555,10738.200000000128,53379.57999999971,-1664.974999999984,24003.40000000072,-2313.479999999734,88507.9350000008
2001-06-14,4287.849999999955,10925.700000000128,54767.07999999971,-1758.724999999984,25278.40000000072,-2026.4799999997267,91473.82500000083
2001-06-15,4410.489999999954,11038.200000000128,54649.959999999715,-1680.599999999984,25353.40000000072,-2103.479999999734,91667.9700000008
2001-06-18,4310.489999999954,11888.200000000128,54220.33999999972,-1602.474999999984,24673.280000000726,-2159.4799999997413,91330.3550000008
2001-06-19,4179.239999999954,11825.700000000099,54065.71999999971,-1383.724999999984,25548.280000000726,-2089.4799999997413,92145.73500000077
2001-06-20,3829.2399999999543,11738.200000000114,54190.71999999971,-1289.974999999984,26423.280000000726,-2124.4799999997413,92766.98500000077
2001-06-21,4033.1299999999537,11663.200000000128,54190.71999999971,-711.849999999984,26685.780000000726,-2103.479999999734,93757.5000000008
2001-06-22,4378.129999999954,11075.700000000099,54386.09999999971,-821.224999999984,27560.780000000726,-2201.4799999997267,94378.00500000079
2001-06-25,4468.129999999954,10725.700000000128,54868.979999999705,-1368.099999999984,27298.280000000726,-2370.6399999997375,93622.3500000008
2001-06-26,4510.769999999953,11031.580000000133,54218.97999999971,-1508.724999999984,26330.66000000073,-1950.6399999997375,92632.6250000008
2001-06-27,4213.269999999953,11024.960000000152,54368.979999999705,-2180.599999999984,25630.66000000073,-1760.6399999997375,91296.63000000083
2001-06-28,4035.9099999999526,10393.340000000113,55468.97999999971,-2711.849999999984,25630.66000000073,-1920.6399999997375,90896.4000000008
2001-06-29,3475.9099999999526,10393.340000000113,55568.979999999705,-2227.474999999984,24630.66000000073,-1800.6399999997375,90040.7750000008
2001-07-02,3483.549999999952,10393.340000000113,55568.979999999705,-2555.599999999984,23430.66000000073,-1690.6399999997375,88630.29000000078
2001-07-03,4314.799999999952,10393.340000000113,54868.979999999705,-2727.474999999984,22030.66000000073,-1453.359999999724,87426.9450000008
2001-07-05,5321.049999999952,10393.340000000113,52664.35999999971,-2321.224999999984,21525.540000000736,-1524.799999999741,86058.26500000079
2001-07-06,5091.189999999951,10393.340000000113,53909.739999999714,-2133.724999999984,19863.040000000736,-1589.799999999741,85533.7850000008
2001-07-09,5511.189999999951,10393.340000000113,52359.73999999971,-1696.224999999984,18020.42000000074,-1550.799999999741,83037.66500000078
2001-07-10,5548.689999999951,10393.340000000113,49959.73999999971,-1680.599999999984,14815.300000000745,-1839.5199999997276,77196.9500000008
2001-07-11,4668.829999999951,10393.340000000113,46905.119999999704,-1321.224999999984,11480.060000000754,-1604.2399999997288,70521.88500000081
2001-07-12,4281.46999999995,10393.340000000113,47467.619999999704,-1305.599999999984,13849.940000000759,-1695.2399999997142,72991.53000000083
2001-07-13,4729.10999999995,10393.340000000113,48555.119999999704,-899.349999999984,15444.820000000764,-1656.2399999997142,76566.80000000083
2001-07-16,4472.85999999995,10393.340000000113,50767.61999999972,-883.724999999984,14244.820000000764,-1836.1199999997334,77158.79500000083
2001-07-17,4685.35999999995,10393.340000000113,49937.99999999971,-86.84999999998399,15444.820000000764,-2067.999999999738,78306.67000000081
2001-07-18,4416.60999999995,10393.340000000113,49737.99999999971,-289.974999999984,15477.200000000768,-1881.7199999997101,77853.45500000085
2001-07-19,4616.60999999995,10393.340000000113,50887.99999999971,-321.224999999984,16252.200000000768,-1793.7199999997101,80035.20500000086
2001-07-20,5195.499999999949,10393.340000000113,51637.99999999971,-180.599999999984,16227.200000000768,-1557.1599999996834,81716.28000000087
2001-07-23,5613.1399999999485,10393.340000000113,51487.99999999971,-39.97499999998399,15652.200000000768,-1736.039999999717,81370.66500000085
2001-07-24,5275.6399999999485,10393.340000000113,51162.99999999971,-555.599999999984,15177.200000000768,-1120.039999999688,80333.54000000088
2001-07-25,4925.6399999999485,10393.340000000113,51412.99999999971,-414.974999999984,15352.200000000768,-758.7599999997183,80910.44500000085
2001-07-26,4819.3899999999485,10393.340000000113,51362.99999999971,-8.724999999983993,15127.200000000768,-1085.4799999997485,80608.72500000082
2001-07-27,4819.3899999999485,10393.340000000113,51562.99999999971,116.27500000001601,15502.200000000768,-360.1999999996915,82034.00500000088
2001-07-30,4681.8899999999485,10393.340000000113,51637.99999999971,460.025000000016,15277.200000000768,-551.9199999997218,81898.53500000085
2001-07-31,4525.6399999999485,10393.340000000113,50862.99999999971,194.400000000016,15627.200000000768,-840.6399999997229,80762.94000000085
2001-08-01,4413.1399999999485,10393.340000000113,51762.99999999971,-278.1699999999837,15802.200000000768,-846.0799999996962,81247.43000000087
2001-08-02,4563.1399999999485,10393.340000000113,52012.99999999971,-531.9899999999834,16102.200000000768,-1010.1199999997043,81529.57000000085
2001-08-03,4994.3899999999485,10393.340000000113,52287.99999999971,-488.9349999999831,15877.200000000768,-691.5599999997066,82372.43500000086
2001-08-06,4875.6399999999485,10393.340000000113,52512.99999999971,-613.9349999999831,15527.200000000768,-734.999999999709,81960.24500000085
2001-08-07,5438.1399999999485,10393.340000000113,52937.99999999971,1011.0650000000169,15352.200000000768,-977.7199999997392,84155.02500000082
2001-08-08,5381.8899999999485,10393.340000000113,52712.99999999971,386.0650000000169,15152.200000000768,-3150.7199999997974,80875.77500000077
2001-08-09,5294.3899999999485,10393.340000000113,53062.99999999971,917.3150000000169,14877.200000000768,-3104.079999999696,81441.16500000087
2001-08-10,5260.779999999948,10393.340000000113,52912.99999999971,1386.0650000000169,14602.200000000768,-3554.7999999997264,81000.58500000082
2001-08-13,5268.279999999948,10393.340000000113,52562.99999999971,1198.5650000000169,14902.200000000768,-3719.5199999997567,80605.86500000079
2001-08-14,5613.279999999948,10393.340000000113,53058.379999999706,792.3150000000169,15127.200000000768,-3644.239999999758,81340.2750000008
2001-08-15,5493.279999999948,10393.340000000113,53433.379999999706,1636.0650000000169,15352.200000000768,-3444.239999999758,82864.0250000008
2001-08-16,6073.559999999947,10393.340000000113,53053.759999999704,2823.565000000017,15477.200000000768,-4269.239999999758,83552.1850000008
2001-08-17,5663.559999999947,10393.340000000113,52853.759999999704,2073.565000000017,15797.080000000773,-3452.3999999997322,83328.90500000083
2001-08-20,6453.559999999947,10393.340000000113,52353.759999999704,2229.815000000017,15384.580000000773,-3196.5599999997357,83618.49500000082
2001-08-21,6003.559999999947,10393.340000000113,53103.759999999704,2136.065000000017,15347.080000000773,-3177.5599999997066,83806.24500000085
2001-08-22,6161.199999999946,10393.340000000113,53199.13999999971,2417.315000000017,14779.460000000778,-3253.5599999997357,83696.89500000082
2001-08-23,5301.339999999946,10393.340000000113,53886.63999999971,2042.3150000000169,15474.340000000782,-2721.5599999997357,84376.41500000084
2001-08-24,5578.979999999945,10393.340000000113,53199.13999999971,1948.5650000000169,15056.720000000787,-2724.279999999766,83452.4650000008
2001-08-27,6182.729999999945,10393.340000000113,52444.519999999706,3198.565000000017,15456.720000000787,-2544.279999999766,85131.5950000008
2001-08-28,6576.479999999945,10393.340000000113,52444.519999999706,3979.815000000017,15006.720000000787,-2796.279999999737,85604.59500000083
2001-08-29,7396.619999999944,10393.340000000113,49219.51999999972,3823.565000000017,15256.720000000787,-3104.999999999767,82984.76500000081
2001-08-30,7154.259999999944,10393.340000000113,49664.89999999972,3386.065000000017,14806.720000000787,-2952.999999999738,82452.28500000083
2001-08-31,7291.899999999943,10393.340000000113,49664.89999999972,1136.0650000000169,15006.720000000787,-2496.999999999709,80995.92500000088
2001-09-04,7191.899999999943,10393.340000000113,48664.89999999972,1479.8150000000169,15306.720000000787,-2572.999999999738,80463.67500000085
2001-09-05,8411.899999999943,10393.340000000113,47160.27999999971,3136.065000000017,16006.720000000787,-2686.999999999709,82421.30500000085
2001-09-06,9229.539999999943,10393.340000000113,45455.659999999705,4132.245000000017,16106.720000000787,-2480.7199999997392,82836.78500000082
2001-09-07,8795.539999999935,10393.340000000113,44955.65999999971,3862.8000000000175,15951.600000000792,-2220.7199999997392,81738.22000000083
2001-09-10,10839.539999999943,10393.340000000113,42513.53999999972,7581.5500000000175,17139.10000000079,-5180.71999999971,83286.35000000088
2001-09-17,10957.319999999942,10393.340000000113,43304.29999999971,6265.230000000018,17889.10000000079,-4778.799999999719,84030.49000000086
2001-09-18,11526.069999999942,10393.340000000113,42779.29999999971,6421.480000000018,18451.60000000079,-4862.799999999726,84708.99000000085
2001-09-19,12336.209999999941,10393.340000000113,42779.29999999971,5968.355000000018,17826.60000000079,-4718.799999999719,84585.00500000085
2001-09-20,12673.709999999941,10393.340000000113,42879.29999999971,6390.230000000018,18264.10000000079,-4904.799999999726,85695.88000000085
2001-09-21,11638.709999999941,10393.340000000113,43029.29999999971,6171.480000000018,18639.10000000079,-4793.519999999713,85078.41000000086
2001-09-24,11313.84999999994,10393.340000000113,42279.29999999971,6374.605000000018,18639.10000000079,-4838.51999999972,84161.67500000086
2001-09-25,11407.59999999994,10393.340000000113,42204.29999999971,6905.855000000018,18321.480000000796,-4998.51999999972,84234.05500000087
2001-09-26,11207.59999999994,10393.340000000113,42274.67999999971,7343.355000000018,18621.480000000796,-4913.51999999972,84926.93500000084
2001-09-27,10676.34999999994,10393.340000000113,42424.67999999971,7218.355000000018,19071.480000000796,-4928.51999999972,84855.68500000084
2001-09-28,10688.84999999994,10393.340000000113,42537.17999999971,7483.980000000018,20196.480000000796,-4853.51999999972,86446.31000000084
2001-10-01,10382.59999999994,10393.340000000113,42399.67999999971,7765.230000000018,20571.480000000796,-4728.51999999972,86783.81000000084
2001-10-02,9913.84999999994,10393.340000000113,42449.67999999971,7921.480000000018,20116.3600000008,-4743.519999999713,86051.19000000086
2001-10-03,9913.84999999994,10393.340000000113,42149.67999999971,7905.855000000018,19853.8600000008,-4753.51999999972,85463.06500000085
2001-10-04,9980.23999999994,10393.340000000113,42137.17999999971,7964.535000000018,18886.240000000806,-4793.519999999713,84568.01500000087
2001-10-05,10222.87999999994,10393.340000000113,42837.17999999971,6964.535000000018,19281.12000000081,-4653.51999999972,85045.53500000088
2001-10-09,9629.12999999994,10393.340000000113,43387.17999999971,7089.535000000018,18931.12000000081,-4503.51999999972,84926.78500000088
2001-10-10,9201.769999999939,10393.340000000113,43512.17999999971,5964.535000000018,19188.500000000815,-4318.51999999972,83941.80500000087
2001-10-11,9321.769999999939,10393.340000000113,43787.17999999971,6027.035000000018,21088.500000000815,-4473.51999999972,86144.30500000087
2001-10-12,9356.769999999939,10393.340000000113,43987.17999999971,7027.035000000018,22083.38000000082,-4323.51999999972,88524.18500000087
2001-10-15,9211.769999999939,10393.340000000113,44449.67999999971,7464.535000000018,21733.38000000082,-4333.51999999972,88919.18500000087
2001-10-16,9686.769999999939,10393.340000000113,44512.17999999971,7527.035000000018,21470.88000000082,-4388.51999999972,89201.68500000087
2001-10-17,9746.769999999939,10393.340000000113,44624.67999999971,7620.785000000018,22170.88000000082,-4183.51999999972,90372.93500000087
2001-10-18,9756.769999999939,10393.340000000113,44595.05999999971,6777.035000000018,22165.760000000824,-4218.51999999972,89469.44500000088
2001-10-19,9336.769999999939,10393.340000000113,44715.439999999704,6902.035000000018,22560.64000000083,-4007.559999999721,89900.66500000088
2001-10-22,9442.049999999937,10393.340000000113,44790.439999999704,6585.715000000026,22560.64000000083,-4094.279999999708,89677.9050000009
2001-10-23,9532.049999999937,10393.340000000113,44677.93999999971,7804.465000000026,21655.520000000834,-4029.279999999708,90034.0350000009
2001-10-24,8999.549999999937,10393.340000000113,44377.939999999704,8929.465000000026,21655.520000000834,-4122.999999999694,90232.81500000092
2001-10-25,9019.689999999937,10393.340000000113,44523.31999999971,9210.715000000026,22155.520000000834,-4139.719999999696,91162.86500000092
2001-10-26,10052.189999999937,10393.340000000113,44023.31999999971,10148.215000000026,23025.40000000084,-4352.439999999711,93290.02500000091
2001-10-29,10542.189999999937,10393.340000000113,44023.31999999971,11788.840000000026,21650.40000000084,-4416.439999999711,93981.65000000091
2001-10-30,10480.939999999937,10393.340000000113,43973.31999999971,14507.590000000026,22057.780000000843,-4323.159999999683,97089.81000000094
2001-10-31,9737.189999999937,10393.340000000113,43623.3199999997,14741.965000000026,22557.780000000843,-4206.8799999996845,96846.71500000093
2001-11-01,9472.329999999936,10393.340000000113,43723.31999999971,12491.965000000026,23432.780000000843,-4263.599999999686,95250.13500000094
2001-11-02,9042.469999999936,10393.340000000113,45323.3199999997,13616.965000000026,23307.780000000843,-3997.599999999715,97686.2750000009
2001-11-05,8436.359999999935,10393.340000000113,45273.31999999971,14179.465000000026,23552.660000000848,-4149.599999999657,97685.54500000097
2001-11-06,8488.859999999935,10393.340000000113,45473.31999999971,15913.840000000026,23552.660000000848,-4171.319999999687,99650.70000000094
2001-11-07,8376.359999999935,10393.340000000113,45473.31999999971,13616.965000000026,23410.040000000852,-3451.319999999687,97818.70500000095
2001-11-08,8368.859999999935,10393.340000000113,45473.31999999971,13285.020000000019,21610.040000000852,-3594.039999999717,95536.54000000091
2001-11-09,7818.9999999999345,10393.340000000113,44873.3199999997,12160.020000000019,22060.040000000852,-3824.759999999689,93480.96000000092
2001-11-13,7768.9999999999345,10393.340000000113,46573.3199999997,10160.020000000019,21310.040000000852,-4047.4799999996612,92158.24000000095
2001-11-14,7718.9999999999345,10393.340000000113,46218.699999999706,6847.520000000019,21910.040000000852,-3861.1999999996915,89227.40000000093
2001-11-15,7843.9999999999345,10393.340000000113,46589.079999999696,4781.200000000019,21310.040000000852,-4174.639999999636,86743.02000000098
2001-11-16,7493.9999999999345,10393.340000000113,49139.079999999696,5749.950000000019,19944.680000000866,-3580.079999999638,89140.97000000099
2001-11-19,7741.639999999934,10393.340000000113,48689.07999999971,5015.575000000019,20319.680000000866,-3686.799999999639,88472.515000001
2001-11-20,7886.639999999934,10393.340000000113,49439.07999999971,4265.575000000019,20319.680000000866,-3794.799999999639,88509.515000001
2001-11-21,7521.639999999934,10393.340000000113,48759.4599999997,3890.575000000019,24069.680000000866,-3635.519999999611,90999.175000001
2001-11-26,7616.639999999934,10393.340000000113,45609.459999999715,4468.700000000019,23866.82000000088,-4489.119999999646,87465.84000000102
2001-11-27,8041.639999999934,10393.340000000113,44987.719999999696,4437.450000000019,27016.82000000088,-4367.999999999622,90508.97000000102
2001-11-28,7741.639999999934,10393.340000000113,43237.719999999696,5812.450000000019,26251.460000000894,-3989.199999999604,89447.41000000105
2001-11-29,7829.279999999933,10393.340000000113,45737.719999999696,5984.325000000019,22308.8400000009,-4030.9199999995762,88222.58500000108
2001-11-30,7986.779999999933,10393.340000000113,46358.0999999997,6234.325000000019,22038.360000000917,-5056.919999999693,87953.98500000099
2001-12-03,7716.779999999933,10393.340000000113,46708.09999999969,6656.200000000019,21963.360000000917,-4462.519999999669,88975.260000001
2001-12-04,7391.919999999933,10393.340000000113,46408.0999999997,4843.700000000019,22563.360000000917,-4201.239999999641,87399.18000000104
2001-12-05,7396.919999999933,10393.340000000113,46108.0999999997,4046.825000000019,23388.360000000917,-4457.239999999641,86876.30500000104
2001-12-06,7559.559999999932,10393.340000000113,47408.09999999969,2984.325000000019,22713.360000000917,-4393.239999999641,86665.44500000103
2001-12-07,7878.309999999932,10393.340000000113,47758.0999999997,3249.950000000019,22638.360000000917,-4169.239999999641,87748.82000000103
2001-12-10,7923.309999999932,10393.340000000113,49108.09999999969,3687.450000000019,22638.360000000917,-4041.2399999996414,89709.32000000103
2001-12-11,7900.809999999932,10393.340000000113,49258.0999999997,4468.700000000019,23538.360000000917,-4393.239999999641,91166.07000000103
2001-12-12,8234.559999999932,10393.340000000113,50058.09999999969,3546.825000000019,23533.240000000922,-4617.239999999641,91148.82500000103
2001-12-13,8092.059999999932,10393.340000000113,50258.0999999997,3015.575000000019,23590.620000000927,-5899.9599999996135,89449.73500000106
2001-12-14,7919.559999999932,10393.340000000113,50608.09999999969,2656.200000000019,24190.620000000927,-6412.2799999996205,89355.54000000106
2001-12-17,7803.309999999932,10393.340000000113,50408.0999999997,3421.825000000019,24190.620000000927,-6770.439999999653,89446.75500000102
2001-12-18,7690.809999999932,10393.340000000113,50608.09999999969,4046.825000000019,24190.620000000927,-5235.879999999626,91693.81500000105
2001-12-19,7855.809999999932,10393.340000000113,48908.09999999969,3968.700000000019,24415.620000000927,-5436.919999999605,90104.65000000107
2001-12-20,7762.059999999932,10393.340000000113,50608.09999999969,3656.200000000019,24865.620000000927,-5781.639999999636,91503.68000000104
2001-12-21,7690.809999999932,10393.340000000113,50358.09999999969,2968.700000000019,25390.620000000927,-6051.639999999636,90749.93000000104
2001-12-26,7597.059999999932,10393.340000000113,50358.09999999969,3624.950000000019,25240.620000000927,-5730.359999999637,91483.71000000104
2001-12-27,7600.809999999932,10393.340000000113,49658.09999999969,3546.825000000019,25090.620000000927,-5580.079999999638,90709.61500000104
2001-12-28,7754.559999999932,10393.340000000113,50108.09999999969,4046.825000000019,25015.620000000927,-5950.79999999961,91367.64500000107
2001-12-31,7679.559999999932,10393.340000000113,51608.0999999997,3312.450000000019,25315.620000000927,-5970.51999999964,92338.55000000104
2002-01-02,7492.059999999932,10393.340000000113,52708.09999999969,3562.450000000019,25165.620000000927,-5842.51999999964,93479.05000000104
2002-01-03,7354.699999999932,10393.340000000113,51058.09999999969,3546.825000000019,25085.50000000093,-5938.51999999964,91499.94500000105
2002-01-04,7439.839999999931,10393.340000000113,51458.09999999969,4312.450000000019,24385.50000000093,-5794.51999999964,92194.71000000104
2002-01-07,7489.97999999993,10393.340000000113,51158.0999999997,4281.200000000019,23860.50000000093,-5762.51999999964,91420.60000000105
2002-01-08,7579.97999999993,10393.340000000113,50758.0999999997,4328.075000000019,23860.50000000093,-6402.51999999964,90517.47500000105
2002-01-09,7534.97999999993,10393.340000000113,49058.0999999997,5062.450000000019,24169.54000000097,-6935.959999999643,89282.45000000109
2002-01-10,7647.61999999993,10393.340000000113,50858.0999999997,5671.825000000019,22476.920000000973,-6924.679999999629,90123.12500000109
2002-01-11,7763.86999999993,10393.340000000113,50408.0999999997,5734.325000000019,22996.800000000978,-6521.679999999644,90774.75500000108
2002-01-14,7632.61999999993,10393.340000000113,50708.09999999969,6031.200000000019,21859.300000000978,-6381.399999999616,90243.16000000111
2002-01-15,7981.36999999993,10393.340000000113,51158.0999999997,5968.700000000019,20879.180000000983,-6756.119999999632,89624.5700000011
2002-01-16,7853.86999999993,10393.340000000113,53558.0999999997,5312.450000000019,22279.180000000983,-6492.119999999617,92904.82000000111
2002-01-17,7932.61999999993,10393.340000000113,53003.479999999705,5656.200000000019,22974.060000000987,-6428.839999999618,93530.86000000112
2002-01-18,8045.11999999993,10393.340000000113,53153.47999999969,5609.325000000019,24274.060000000987,-6298.839999999618,95176.48500000112
2002-01-22,7926.509999999929,10393.340000000113,53078.47999999969,4953.075000000019,24431.440000000992,-6018.839999999618,94764.00500000111
2002-01-23,7836.509999999929,10393.340000000113,53378.479999999705,4734.325000000019,24256.440000000992,-6028.839999999618,94570.25500000114
2002-01-24,7836.509999999929,10393.340000000113,53003.479999999705,4484.325000000019,24606.440000000992,-6141.559999999605,94182.53500000115
2002-01-25,7789.149999999929,10393.340000000113,52478.47999999969,4484.325000000019,25301.320000000997,-6119.559999999605,94327.05500000114
2002-01-28,8676.649999999929,10393.340000000113,51578.479999999705,5265.575000000019,26426.320000000997,-6441.279999999606,95899.08500000114
2002-01-29,8290.679999999928,10393.340000000113,52703.47999999969,5312.450000000019,26426.320000000997,-6467.999999999607,96658.27000000114
2002-01-30,8065.6799999999275,10393.340000000113,52740.979999999705,4890.575000000019,26426.320000000997,-6493.999999999593,96022.89500000115
2002-01-31,8170.6799999999275,10393.340000000113,52736.359999999695,5281.200000000019,27363.820000000997,-6987.999999999607,96957.40000000114
2002-02-01,8594.429999999928,10393.340000000113,52936.359999999695,5921.825000000019,26421.200000001,-7422.43999999958,96844.71500000118
2002-02-04,8688.179999999928,10393.340000000113,53936.359999999695,5984.325000000019,26416.080000001006,-8393.159999999596,97025.12500000116
2002-02-05,8774.429999999928,10393.340000000113,54536.359999999695,5781.200000000019,28285.96000000101,-8271.319999999585,99499.97000000118
2002-02-06,8868.179999999928,10393.340000000113,53336.359999999695,5578.075000000019,28275.72000000102,-8393.039999999593,98058.63500000117
2002-02-07,8575.679999999928,10393.340000000113,54536.359999999695,5968.700000000019,28270.600000001024,-8567.039999999586,99177.64000000119
2002-02-08,8369.429999999928,10393.340000000113,54386.359999999695,5812.450000000019,28458.100000001024,-8353.759999999587,99065.92000000119
2002-02-11,8410.679999999928,10393.340000000113,55336.359999999695,5296.825000000019,27895.600000001024,-8396.479999999596,98936.32500000118
2002-02-12,8238.179999999928,10393.340000000113,55186.359999999695,5109.325000000019,25640.48000000103,-8376.479999999596,96191.20500000118
2002-02-13,8268.179999999928,10393.340000000113,54986.35999999971,5390.575000000019,25630.24000000104,-8391.199999999593,96277.4950000012
2002-02-14,8448.179999999928,10393.340000000113,55386.359999999695,6062.450000000019,27030.24000000104,-8340.199999999597,98980.37000000119
2002-02-15,8766.929999999928,10393.340000000113,55086.35999999971,5968.700000000019,26675.120000001043,-8184.199999999597,98706.2500000012
2002-02-19,8508.179999999928,10393.340000000113,55331.7399999997,6011.755000000019,25695.000000001048,-8154.199999999597,97785.81500000122
2002-02-20,8838.179999999928,10393.340000000113,55331.7399999997,6136.755000000019,25695.000000001048,-8181.199999999593,98213.81500000122
2002-02-21,8646.929999999928,10393.340000000113,55331.7399999997,6793.005000000019,26745.000000001048,-8181.199999999593,99728.81500000122
2002-02-22,8376.929999999928,10393.340000000113,56644.2399999997,6449.255000000019,29189.880000001052,-8171.919999999598,102881.72500000123
2002-02-25,8403.179999999928,10393.340000000113,55264.61999999969,5480.505000000019,31054.64000000106,-8387.919999999598,102208.36500000121
2002-02-26,8350.679999999928,10393.340000000113,55414.61999999969,7043.005000000019,29754.64000000106,-8323.91999999959,102632.36500000121
2002-02-27,8418.179999999928,10393.340000000113,55114.61999999969,6480.505000000019,29429.64000000106,-8334.6399999996,101501.64500000121
2002-02-28,8031.9299999999275,10393.340000000113,56764.61999999969,4980.505000000019,28287.020000001066,-8397.639999999596,100059.77500000122
2002-03-01,7740.819999999927,10393.340000000113,57059.9999999997,4605.505000000019,29187.020000001066,-8385.6399999996,100601.04500000124
2002-03-04,7765.819999999927,10393.340000000113,57247.4999999997,4543.005000000019,28587.020000001066,-8304.6399999996,100232.04500000124
2002-03-05,7630.819999999927,10393.340000000113,57930.37999999971,4168.005000000019,29187.020000001066,-8289.6399999996,101019.92500000124
2002-03-06,7660.819999999927,10393.340000000113,58080.3799999997,1699.2550000000192,29637.020000001066,-8211.639999999596,99259.17500000124
2002-03-07,7615.819999999927,10393.340000000113,58375.75999999972,289.1850000000195,29487.020000001066,-8226.359999999593,97934.76500000125
2002-03-08,7590.819999999927,10393.340000000113,58988.259999999704,289.1850000000195,28887.020000001066,-8310.3599999996,97838.26500000124
2002-03-11,7585.819999999927,10393.340000000113,56888.25999999972,414.1850000000195,28587.020000001066,-8434.3599999996,95434.26500000124
2002-03-12,7708.319999999927,10393.340000000113,56533.639999999694,820.4350000000195,30237.020000001066,-8434.3599999996,97258.39500000121
2002-03-13,7725.819999999927,10393.340000000113,56083.63999999971,-242.0649999999805,30081.90000000107,-8337.079999999602,95705.55500000124
2002-03-14,7610.959999999926,10393.340000000113,58033.639999999694,117.3100000000195,31039.280000001076,-8307.079999999602,98887.45000000123
2002-03-15,7608.459999999926,10393.340000000113,57504.019999999684,461.0600000000195,30734.16000000108,-8373.079999999602,98327.96000000121
2002-03-18,7573.459999999926,10393.340000000113,58729.01999999971,289.1850000000195,30734.16000000108,-8394.079999999598,99325.08500000126
2002-03-19,7683.459999999926,10393.340000000113,58816.5199999997,-226.4399999999805,31009.16000000108,-8394.079999999598,99281.96000000126
2002-03-20,7680.959999999926,10393.340000000113,59954.019999999684,-23.3149999999805,31279.040000001085,-8430.079999999598,100853.96500000123
2002-03-21,7695.959999999926,10393.340000000113,59779.0199999997,-54.5649999999805,31723.92000000109,-8562.079999999602,100975.59500000125
2002-03-22,7764.709999999926,10393.340000000113,61966.51999999971,-148.3149999999805,32211.42000000109,-8571.079999999598,103616.59500000127
2002-03-25,7734.709999999926,10393.340000000113,61266.519999999684,320.4350000000195,31718.800000001094,-8534.799999999601,102899.00500000124
2002-03-26,7719.709999999926,10393.340000000113,63191.519999999684,398.5600000000195,30843.800000001094,-8639.5199999996,103907.41000000124
2002-03-27,7696.099999999926,10393.340000000113,63099.3999999997,-85.8149999999805,32768.800000001094,-8646.519999999598,105225.30500000126
2002-03-28,7743.599999999926,10393.340000000113,63249.3999999997,-70.1899999999805,32413.6800000011,-8658.2399999996,105071.59000000126
2002-04-01,7808.599999999926,10393.340000000113,62724.3999999997,523.5600000000195,32251.1800000011,-8658.2399999996,105042.84000000126
