Date,ES,6E,6M,ZN,ZC,GC
1999-05-07,39195.0,6237.0,3389.0,160533.0,28595.0,86233.0
1999-05-10,41588.0,5069.0,3304.0,90200.0,22662.0,75299.0
1999-05-11,47941.0,7133.0,5026.0,98195.0,29237.0,39444.0
1999-05-12,43255.0,11718.0,6643.0,302346.0,40153.0,34773.0
1999-05-13,38650.0,4507.0,3661.0,108796.0,26891.0,22812.0
1999-05-14,43364.0,14611.0,4604.0,189399.0,41252.0,33965.0
1999-05-17,40181.0,2242.0,3168.0,100152.0,24685.0,46805.0
1999-05-18,36256.0,3978.0,2966.0,118876.0,33671.0,31377.0
1999-05-19,40180.0,4897.0,4424.0,110599.0,19751.0,23721.0
1999-05-20,33843.0,4097.0,4783.0,119147.0,18077.0,27120.0
1999-05-21,34256.0,9251.0,8036.0,128959.0,17488.0,38162.0
1999-05-24,47011.0,4720.0,5914.0,97098.0,81931.0,28094.0
1999-05-25,52150.0,8137.0,10918.0,175892.0,29638.0,71094.0
1999-05-26,50549.0,14840.0,6817.0,187056.0,28087.0,53575.0
1999-05-27,51169.0,13492.0,7146.0,206019.0,18163.0,46946.0
1999-05-28,27473.0,9954.0,2752.0,167292.0,31409.0,16713.0
1999-06-01,38997.0,4912.0,3561.0,178866.0,26561.0,21196.0
1999-06-02,46903.0,8743.0,3453.0,188860.0,20405.0,25827.0
1999-06-03,37085.0,11095.0,5026.0,152846.0,60575.0,26844.0
1999-06-04,38812.0,12964.0,6520.0,126713.0,29371.0,20776.0
1999-06-07,32689.0,9596.0,7386.0,66500.0,45328.0,14533.0
1999-06-08,40134.0,17184.0,4169.0,82693.0,31032.0,36492.0
1999-06-09,40259.0,13244.0,5431.0,115063.0,28550.0,47790.0
1999-06-10,39318.0,11719.0,5521.0,117241.0,26275.0,37784.0
1999-06-11,45120.0,8840.0,3706.0,140440.0,35172.0,27153.0
1999-06-14,38125.0,12626.0,1489.0,73081.0,32644.0,23059.0
1999-06-15,41641.0,6658.0,3884.0,108076.0,39058.0,16535.0
1999-06-16,45141.0,17787.0,5191.0,145351.0,44992.0,12530.0
1999-06-17,40995.0,11030.0,7637.0,174966.0,35795.0,16022.0
1999-06-18,25422.0,10806.0,4537.0,68387.0,35259.0,22550.0
1999-06-21,33113.0,9715.0,3233.0,84626.0,36479.0,6563.0
1999-06-22,37707.0,4697.0,3854.0,75527.0,25614.0,17839.0
1999-06-23,45447.0,8840.0,4501.0,97677.0,24560.0,22779.0
1999-06-24,47637.0,17226.0,4379.0,131616.0,53124.0,21327.0
1999-06-25,32346.0,10148.0,3990.0,76376.0,27651.0,16199.0
1999-06-28,32152.0,6565.0,5824.0,69986.0,35406.0,21332.0
1999-06-29,36281.0,3145.0,4968.0,93387.0,41092.0,28313.0
1999-06-30,36754.0,5724.0,4646.0,151198.0,29529.0,28082.0
1999-07-01,36581.0,14907.0,3121.0,149111.0,52598.0,32711.0
1999-07-02,24296.0,9722.0,2727.0,89019.0,50279.0,14785.0
1999-07-06,43945.0,8572.0,3062.0,65281.0,67105.0,69152.0
1999-07-07,44256.0,5630.0,1665.0,53389.0,37739.0,40944.0
1999-07-08,48755.0,14247.0,4563.0,118878.0,37504.0,23143.0
1999-07-09,30099.0,13977.0,4207.0,85238.0,46751.0,22755.0
1999-07-12,41651.0,8650.0,3761.0,99971.0,36745.0,24561.0
1999-07-13,44662.0,12662.0,8477.0,137879.0,26639.0,31655.0
1999-07-14,42315.0,8153.0,4245.0,111194.0,38181.0,17516.0
1999-07-15,39725.0,8786.0,2270.0,125193.0,49734.0,22834.0
1999-07-16,28561.0,4075.0,1851.0,81540.0,37102.0,21852.0
