Date,Open,High,Low,Close,Volume
2010-01-04,3332.0,3333.0,3308.0,3321.0,75.0
2010-01-05,3322.0,3383.0,3322.0,3350.0,47.0
2010-01-06,3370.0,3383.0,3365.0,3368.0,64.0
2010-01-07,3381.0,3398.0,3265.0,3315.0,93.0
2010-01-08,3280.0,3315.0,3266.0,3284.0,46.0
2010-01-11,3300.0,3324.0,3300.0,3304.0,62.0
2010-01-12,3290.0,3306.0,3280.0,3301.0,27.0
2010-01-13,3261.0,3277.0,3175.0,3245.0,46.0
2010-01-14,3242.0,3266.0,3242.0,3265.0,34.0
2010-01-15,3265.0,3273.0,3256.0,3261.0,18.0
2010-01-18,3267.0,3267.0,3256.0,3266.0,20.0
2010-01-19,3291.0,3291.0,3250.0,3251.0,67.0
2010-01-20,3239.0,3245.0,3226.0,3232.0,15.0
2010-01-21,3214.0,3225.0,3211.0,3218.0,21.0
2010-01-22,3209.0,3213.0,3186.0,3198.0,26.0
2010-01-25,3203.0,3203.0,3191.0,3195.0,16.0
2010-01-26,3151.0,3177.0,3151.0,3175.0,18.0
2010-01-27,3183.0,3183.0,3164.0,3164.0,9.0
2010-01-28,3144.0,3144.0,3099.0,3100.0,16.0
2010-01-29,3132.0,3132.0,3018.0,3035.0,41.0
2010-02-01,2970.0,2975.0,2946.0,2970.0,19.0
2010-02-02,2977.0,2995.0,2887.0,2901.0,73.0
2010-02-03,2910.0,2927.0,2910.0,2925.0,26.0
2010-02-04,2903.0,2930.0,2903.0,2917.0,18.0
2010-02-05,2923.0,2940.0,2905.0,2929.0,13.0
2010-02-08,2940.0,2940.0,2931.0,2940.0,11.0
2010-02-09,2886.0,2930.0,2886.0,2928.0,18.0
2010-02-10,2930.0,2932.0,2901.0,2901.0,9.0
2010-02-11,2936.0,2965.0,2936.0,2965.0,14.0
2010-02-12,2946.0,2950.0,2945.0,2950.0,6.0
2010-02-22,2946.0,2969.0,2946.0,2969.0,2.0
2010-02-23,2979.0,2984.0,2959.0,2984.0,11.0
2010-02-24,2900.0,2976.0,2900.0,2966.0,17.0
2010-02-25,2970.0,2970.0,2900.0,2940.0,50.0
2010-02-26,2949.0,2949.0,2920.0,2934.0,22.0
2010-03-01,2921.0,2921.0,2921.0,2921.0,1.0
2010-03-02,0.0,0.0,0.0,2921.0,0.0
2010-03-03,0.0,0.0,0.0,2921.0,0.0
2010-03-04,0.0,0.0,0.0,2921.0,0.0
2010-03-05,2920.0,2920.0,2920.0,2920.0,92.0
2010-03-08,0.0,0.0,0.0,2920.0,0.0
2010-03-09,0.0,0.0,0.0,2920.0,0.0
2010-03-10,0.0,0.0,0.0,2920.0,0.0
2010-03-11,0.0,0.0,0.0,2920.0,0.0
2010-03-12,0.0,0.0,0.0,2920.0,0.0
