Date,Open,High,Low,Close,Volume
2020-09-15,6515.0,6515.0,6335.0,6335.0,3.0
2020-09-16,6335.0,6335.0,6335.0,6335.0,2.0
2020-09-17,6335.0,6520.0,6335.0,6515.0,8.0
2020-09-18,6545.0,6560.0,6465.0,6510.0,8.0
2020-09-21,0.0,0.0,0.0,6515.0,0.0
2020-09-22,6495.0,6555.0,6420.0,6420.0,17.0
2020-09-23,6420.0,6465.0,6400.0,6465.0,5.0
2020-09-24,6400.0,6400.0,6380.0,6380.0,37.0
2020-09-25,6380.0,6390.0,6305.0,6390.0,88.0
2020-09-28,6400.0,6435.0,6370.0,6400.0,37.0
2020-09-29,6365.0,6390.0,6360.0,6390.0,6.0
2020-09-30,6370.0,6380.0,6350.0,6350.0,41.0
2020-10-09,6535.0,6535.0,6385.0,6455.0,57.0
2020-10-12,6480.0,6550.0,6425.0,6550.0,21.0
2020-10-13,6525.0,6540.0,6480.0,6540.0,8.0
2020-10-14,6550.0,6550.0,6490.0,6510.0,95.0
2020-10-15,6500.0,6515.0,6490.0,6515.0,7.0
2020-10-16,6515.0,6525.0,6485.0,6515.0,18.0
2020-10-19,6540.0,6565.0,6490.0,6530.0,68.0
2020-10-20,6540.0,6540.0,6510.0,6510.0,13.0
2020-10-21,6505.0,6550.0,6480.0,6485.0,18.0
2020-10-22,6500.0,6515.0,6455.0,6465.0,80.0
2020-10-23,6455.0,6470.0,6440.0,6440.0,36.0
2020-10-26,6445.0,6465.0,6400.0,6460.0,56.0
2020-10-27,6450.0,6490.0,6435.0,6470.0,44.0
2020-10-28,6475.0,6515.0,6450.0,6500.0,49.0
2020-10-29,6465.0,6520.0,6455.0,6455.0,50.0
2020-10-30,6415.0,6490.0,6375.0,6480.0,94.0
2020-11-02,6440.0,6610.0,6410.0,6555.0,195.0
2020-11-03,6600.0,6635.0,6535.0,6635.0,92.0
2020-11-04,6650.0,6695.0,6600.0,6605.0,24.0
2020-11-05,6610.0,6730.0,6600.0,6600.0,43.0
2020-11-06,6605.0,6630.0,6600.0,6630.0,17.0
2020-11-09,6680.0,6795.0,6650.0,6730.0,112.0
2020-11-10,6780.0,6785.0,6600.0,6660.0,132.0
2020-11-11,6600.0,6650.0,6580.0,6645.0,70.0
2020-11-12,6640.0,6690.0,6610.0,6610.0,17.0
2020-11-13,6690.0,6780.0,6665.0,6780.0,60.0
2020-11-16,6825.0,6850.0,6725.0,6750.0,117.0
2020-11-17,6790.0,6850.0,6790.0,6850.0,93.0
2020-11-18,6870.0,6925.0,6870.0,6900.0,82.0
2020-11-19,6870.0,6900.0,6825.0,6835.0,57.0
2020-11-20,6850.0,6880.0,6740.0,6800.0,202.0
2020-11-23,6800.0,6910.0,6765.0,6895.0,206.0
2020-11-24,6895.0,6900.0,6800.0,6860.0,130.0
2020-11-25,6885.0,6920.0,6860.0,6870.0,151.0
2020-11-26,6850.0,6900.0,6845.0,6860.0,67.0
2020-11-27,6865.0,6950.0,6845.0,6945.0,349.0
2020-11-30,6960.0,7000.0,6915.0,6920.0,142.0
2020-12-01,6945.0,7100.0,6915.0,7100.0,206.0
2020-12-01,6945.0,7100.0,6915.0,7100.0,206.0
2020-12-02,7085.0,7235.0,7080.0,7080.0,488.0
2020-12-03,7030.0,7160.0,7020.0,7090.0,125.0
2020-12-04,7065.0,7200.0,7065.0,7200.0,202.0
2020-12-07,7230.0,7335.0,7135.0,7335.0,266.0
2020-12-08,7350.0,7440.0,7235.0,7320.0,515.0
2020-12-09,7350.0,7515.0,7325.0,7500.0,692.0
2020-12-10,7475.0,7765.0,7470.0,7595.0,1064.0
2020-12-11,7610.0,7820.0,7610.0,7770.0,1006.0
2020-12-14,7780.0,7980.0,7505.0,7525.0,1370.0
2020-12-15,7505.0,7575.0,7410.0,7535.0,761.0
2020-12-16,7415.0,7610.0,7415.0,7445.0,843.0
2020-12-17,7460.0,7460.0,7300.0,7395.0,925.0
2020-12-18,7370.0,7590.0,7360.0,7440.0,1512.0
2020-12-21,7430.0,8075.0,6890.0,7555.0,2461.0
2020-12-22,7575.0,7610.0,7410.0,7425.0,1410.0
2020-12-23,7455.0,7455.0,7350.0,7420.0,1813.0
2020-12-24,7395.0,7440.0,7325.0,7340.0,1448.0
2020-12-25,7325.0,7325.0,7115.0,7185.0,2682.0
2020-12-28,7190.0,7210.0,7040.0,7060.0,1722.0
2020-12-29,7080.0,7105.0,7005.0,7065.0,1655.0
2020-12-30,7090.0,7095.0,7020.0,7075.0,1037.0
2020-12-31,7070.0,7105.0,7030.0,7100.0,741.0
2021-01-04,7130.0,7180.0,7055.0,7175.0,1572.0
2021-01-05,7175.0,7260.0,7110.0,7125.0,1537.0
2021-01-06,7150.0,7215.0,7125.0,7135.0,2002.0
2021-01-07,7140.0,7260.0,7120.0,7135.0,2659.0
2021-01-08,7130.0,7135.0,6980.0,6980.0,5261.0
2021-01-11,6970.0,6990.0,6880.0,6925.0,4560.0
2021-01-12,6930.0,7025.0,6865.0,7020.0,4787.0
2021-01-13,7030.0,7050.0,6960.0,7035.0,3948.0
2021-01-14,7025.0,7030.0,6905.0,7000.0,5030.0
2021-01-15,6970.0,7045.0,6965.0,7035.0,5345.0
2021-01-18,7030.0,7170.0,6980.0,7170.0,6296.0
2021-01-19,7150.0,7260.0,7145.0,7180.0,5888.0
2021-01-20,7170.0,7265.0,7150.0,7180.0,3813.0
2021-01-21,7180.0,7335.0,7170.0,7335.0,5284.0
2021-01-22,7355.0,7380.0,7260.0,7365.0,5009.0
2021-01-25,7345.0,7425.0,7165.0,7225.0,5779.0
2021-01-26,7230.0,7360.0,7215.0,7225.0,6105.0
2021-01-27,7240.0,7300.0,7225.0,7285.0,3516.0
2021-01-28,7280.0,7355.0,7240.0,7355.0,6739.0
2021-01-29,7395.0,7395.0,7285.0,7355.0,4982.0
2021-02-01,7360.0,7450.0,7225.0,7225.0,6532.0
2021-02-01,7360.0,7450.0,7225.0,7225.0,6532.0
2021-02-02,7235.0,7295.0,7205.0,7245.0,9076.0
2021-02-03,7260.0,7345.0,7210.0,7345.0,8311.0
2021-02-04,7350.0,7490.0,7265.0,7475.0,13057.0
2021-02-05,7450.0,7490.0,7370.0,7460.0,13099.0
2021-02-08,7465.0,7565.0,7405.0,7500.0,11127.0
2021-02-09,7495.0,7555.0,7440.0,7545.0,7294.0
2021-02-10,7530.0,7570.0,7455.0,7550.0,6634.0
2021-02-18,7615.0,7900.0,7615.0,7800.0,12490.0
2021-02-19,7780.0,7985.0,7680.0,7970.0,16251.0
2021-02-22,7995.0,8330.0,7930.0,8255.0,36200.0
2021-02-23,8255.0,8535.0,8160.0,8265.0,49512.0
2021-02-24,8270.0,8350.0,8145.0,8155.0,33558.0
2021-02-25,8190.0,8480.0,8015.0,8210.0,58362.0
2021-02-26,8250.0,8315.0,8130.0,8225.0,45304.0
2021-03-01,8200.0,8240.0,7915.0,8060.0,52451.0
2021-03-01,8200.0,8240.0,7915.0,8060.0,52451.0
2021-03-02,8070.0,8095.0,7920.0,8065.0,37216.0
2021-03-03,8095.0,8430.0,8070.0,8330.0,66606.0
2021-03-04,8365.0,8465.0,8145.0,8150.0,52585.0
2021-03-05,8070.0,8320.0,8060.0,8270.0,52771.0
2021-03-08,8300.0,8610.0,8260.0,8525.0,73250.0
2021-03-09,8500.0,8640.0,8385.0,8385.0,63881.0
2021-03-10,8450.0,8505.0,8300.0,8305.0,73001.0
2021-03-11,8350.0,8560.0,8280.0,8520.0,79746.0
2021-03-12,8600.0,8695.0,8460.0,8575.0,82663.0
2021-03-15,8595.0,8935.0,8540.0,8895.0,146108.0
2021-03-16,8915.0,9085.0,8850.0,8910.0,123924.0
2021-03-17,8910.0,8980.0,8795.0,8915.0,106373.0
2021-03-18,8910.0,9065.0,8710.0,8755.0,156028.0
2021-03-19,8760.0,8780.0,8555.0,8605.0,129221.0
2021-03-22,8675.0,8750.0,8590.0,8610.0,90794.0
2021-03-23,8595.0,8685.0,8365.0,8485.0,121714.0
2021-03-24,8405.0,8510.0,8270.0,8410.0,132199.0
2021-03-25,8480.0,8635.0,8385.0,8480.0,117822.0
2021-03-26,8480.0,8670.0,8435.0,8670.0,98185.0
2021-03-29,8700.0,8740.0,8565.0,8625.0,124227.0
2021-03-30,8645.0,8695.0,8460.0,8485.0,121435.0
2021-03-31,8465.0,8550.0,8405.0,8420.0,139362.0
2021-04-01,8445.0,8625.0,8415.0,8600.0,127792.0
2021-04-01,8445.0,8625.0,8415.0,8600.0,127792.0
2021-04-02,8595.0,8780.0,8560.0,8770.0,167393.0
2021-04-06,8750.0,8815.0,8685.0,8770.0,100672.0
2021-04-07,8800.0,8945.0,8720.0,8725.0,199254.0
2021-04-08,8730.0,8765.0,8605.0,8710.0,155463.0
2021-04-09,8700.0,8705.0,8540.0,8545.0,167525.0
2021-04-12,8545.0,8615.0,8360.0,8460.0,261792.0
2021-04-13,8490.0,8570.0,8470.0,8500.0,281749.0
2021-04-14,8510.0,8670.0,8510.0,8640.0,283082.0
2021-04-15,8640.0,8815.0,8625.0,8725.0,425725.0
2021-04-16,8760.0,8860.0,8725.0,8810.0,375499.0
2021-04-19,8820.0,8995.0,8810.0,8840.0,488430.0
2021-04-20,8880.0,8965.0,8775.0,8840.0,424125.0
2021-04-21,8845.0,8850.0,8610.0,8640.0,517514.0
2021-04-22,8650.0,8945.0,8635.0,8925.0,550628.0
2021-04-23,8925.0,9050.0,8855.0,9040.0,444954.0
2021-04-26,9040.0,9095.0,8795.0,8885.0,570419.0
2021-04-27,8870.0,8975.0,8805.0,8925.0,394200.0
2021-04-28,8930.0,9010.0,8840.0,8985.0,439382.0
2021-04-29,8985.0,8985.0,8830.0,8885.0,382231.0
2021-04-30,8885.0,8915.0,8740.0,8860.0,531954.0
2021-05-06,8940.0,9160.0,8900.0,9120.0,456715.0
2021-05-07,9120.0,9305.0,9115.0,9285.0,459848.0
2021-05-10,9270.0,9435.0,9200.0,9345.0,497853.0
2021-05-11,9345.0,9365.0,9140.0,9225.0,403786.0
2021-05-12,9215.0,9370.0,9185.0,9280.0,460047.0
2021-05-13,9240.0,9310.0,9060.0,9110.0,588126.0
2021-05-14,9135.0,9255.0,8885.0,9115.0,836739.0
2021-05-17,9130.0,9250.0,9070.0,9115.0,460142.0
2021-05-18,9115.0,9245.0,9095.0,9235.0,356167.0
2021-05-19,9235.0,9275.0,9005.0,9065.0,534134.0
2021-05-20,9005.0,9010.0,8755.0,8800.0,730641.0
2021-05-21,8790.0,8805.0,8565.0,8580.0,632134.0
2021-05-24,8630.0,8705.0,8580.0,8635.0,493797.0
2021-05-25,8640.0,8735.0,8620.0,8690.0,409165.0
2021-05-26,8690.0,8715.0,8510.0,8620.0,533847.0
2021-05-27,8600.0,8640.0,8455.0,8540.0,531544.0
2021-05-28,8540.0,8720.0,8515.0,8600.0,483774.0
2021-05-31,8600.0,8760.0,8570.0,8755.0,413590.0
2021-06-01,8770.0,8945.0,8725.0,8935.0,468435.0
2021-06-01,8770.0,8945.0,8725.0,8935.0,468435.0
2021-06-02,8935.0,8965.0,8730.0,8735.0,426868.0
2021-06-03,8785.0,8870.0,8710.0,8785.0,354306.0
2021-06-04,8785.0,8830.0,8720.0,8760.0,404548.0
2021-06-07,8790.0,8810.0,8535.0,8570.0,523102.0
2021-06-08,8580.0,8610.0,8490.0,8565.0,411333.0
2021-06-09,8555.0,8775.0,8520.0,8770.0,503129.0
2021-06-10,8795.0,8815.0,8685.0,8770.0,387757.0
2021-06-11,8790.0,8920.0,8775.0,8865.0,381085.0
2021-06-15,8915.0,8970.0,8710.0,8805.0,289503.0
2021-06-16,8805.0,8835.0,8720.0,8720.0,287433.0
2021-06-17,8705.0,8735.0,8530.0,8585.0,524580.0
2021-06-18,8560.0,8670.0,8460.0,8520.0,637914.0
2021-06-21,8510.0,8565.0,8330.0,8385.0,723926.0
2021-06-22,8380.0,8445.0,8295.0,8365.0,582691.0
2021-06-23,8370.0,8580.0,8370.0,8515.0,595199.0
2021-06-24,8515.0,8550.0,8390.0,8415.0,451093.0
2021-06-25,8405.0,8520.0,8320.0,8520.0,641235.0
2021-06-28,8540.0,8700.0,8505.0,8685.0,611861.0
2021-06-29,8675.0,8720.0,8620.0,8680.0,431088.0
2021-06-30,8695.0,8770.0,8660.0,8695.0,390966.0
2021-07-01,8695.0,8745.0,8650.0,8710.0,321181.0
2021-07-01,8695.0,8745.0,8650.0,8710.0,321181.0
2021-07-02,8740.0,8755.0,8630.0,8710.0,349156.0
2021-07-05,8720.0,8875.0,8665.0,8870.0,408264.0
2021-07-06,8850.0,8860.0,8775.0,8805.0,277591.0
