Date,TA,M,RB,FG,MA,HC,V,RM,AG
2022-12-28,24,98,37,-73,71,65,-1,123,41
2022-12-29,25,97,38,-71,73,66,-2,127,40
2022-12-30,25,96,38,-72,71,66,-4,123,39
2023-01-03,27,104,37,-70,77,63,-5,131,40
2023-01-04,26,92,36,-68,84,63,-6,128,38
2023-01-05,22,90,35,-69,86,62,-7,128,31
2023-01-06,21,88,34,-68,88,59,-3,127,36
2023-01-09,20,88,35,-68,89,61,-4,130,36
2023-01-10,20,85,35,-71,90,62,-4,130,33
2023-01-11,21,84,35,-72,93,62,-4,135,36
2023-01-12,21,83,36,-76,99,63,-4,136,34
2023-01-13,21,92,36,-76,100,64,-3,164,34
2023-01-16,20,92,36,-78,100,63,-4,163,33
2023-01-17,20,98,36,-79,98,63,-3,206,34
2023-01-18,18,94,35,-76,101,62,-2,184,33
2023-01-19,18,89,36,-73,103,63,0,160,29
2023-01-20,19,86,38,-74,110,68,2,148,27
2023-01-30,19,83,39,-65,113,70,3,145,26
2023-01-31,19,87,44,-68,125,83,2,154,24
2023-02-01,20,86,41,-71,133,73,0,156,23
2023-02-02,17,87,43,-73,117,75,-2,161,26
2023-02-03,16,87,45,-76,122,73,-5,163,23
2023-02-06,16,86,45,-79,128,71,-7,163,16
2023-02-07,16,91,42,-83,128,68,-10,165,14
2023-02-08,15,90,43,-94,133,65,-12,166,12
2023-02-09,15,90,42,-101,134,64,-14,162,10
2023-02-10,12,91,41,-105,124,62,-16,160,8
2023-02-13,12,94,38,-110,140,60,-17,174,6
2023-02-14,11,94,37,-112,138,58,-18,175,4
2023-02-15,11,101,37,-116,139,58,-20,167,2
2023-02-16,11,102,34,-118,137,57,-20,167,1
2023-02-17,10,104,38,-126,134,66,-27,166,-1
2023-02-20,9,103,39,-128,137,69,-26,162,-2
2023-02-21,8,106,38,-127,137,70,-24,160,-3
2023-02-22,8,109,39,-130,138,72,-24,161,-4
2023-02-23,8,113,41,-132,137,74,-24,159,-5
2023-02-24,9,116,41,-133,143,76,-23,159,-6
2023-02-27,9,114,46,-138,147,86,-22,154,-8
2023-02-28,9,108,45,-142,159,86,-22,145,-9
2023-03-01,10,118,46,-155,160,87,-23,161,-10
2023-03-02,10,128,47,-158,166,89,-24,182,-12
2023-03-03,12,130,47,-163,175,88,-24,186,-14
2023-03-06,13,144,44,-276,172,85,-29,196,-14
2023-03-07,14,139,47,-286,160,98,-43,192,-14
2023-03-08,14,140,51,-285,153,112,-43,190,-16
2023-03-09,18,139,52,-335,172,113,-43,182,-19
2023-03-10,18,137,53,-328,160,114,-44,171,-23
2023-03-13,18,144,52,-303,151,113,-40,176,-24
2023-03-14,13,151,55,-289,145,120,-39,198,-18
2023-03-15,13,149,53,-285,140,119,-38,187,-16
2023-03-16,10,155,37,-182,107,76,-36,179,-15
2023-03-17,11,158,36,-177,104,75,-38,175,-13
2023-03-20,11,125,36,-179,102,74,-41,145,-10
2023-03-21,11,119,33,-179,93,72,-48,132,-8
2023-03-22,11,118,32,-175,85,72,-49,124,-6
2023-03-23,12,105,32,-169,80,68,-50,94,-4
2023-03-24,12,99,32,-167,77,66,-48,70,-1
2023-03-27,13,102,31,-163,75,64,-49,54,1
2023-03-28,15,92,32,-158,74,64,-48,35,2
2023-03-29,16,90,31,-152,71,64,-47,21,4
2023-03-30,17,89,30,-148,71,63,-47,8,6
2023-03-31,18,89,30,-146,70,63,-47,-9,9
2023-04-03,19,68,24,-142,68,49,-49,1,12
2023-04-04,20,70,22,-135,66,45,-49,0,14
2023-04-06,22,68,21,-131,59,43,-50,-3,13
2023-04-07,23,67,19,-127,54,39,-46,-7,18
2023-04-10,24,67,17,-124,48,37,-48,-12,19
2023-04-11,23,67,16,-123,43,35,-49,-15,22
2023-04-12,22,66,15,-120,39,33,-52,-21,25
2023-04-13,22,62,14,-115,36,30,-53,-19,43
2023-04-14,23,60,13,-100,36,30,-63,-21,47
2023-04-17,24,59,12,-84,39,28,-60,-22,43
2023-04-18,24,58,13,-76,42,29,-57,-18,44
2023-04-19,29,52,12,-68,44,28,-56,-19,52
2023-04-20,27,50,12,-51,48,27,-58,-21,53
2023-04-21,31,48,11,-46,48,27,-70,-27,51
2023-04-24,30,46,9,-36,53,22,-63,-27,49
2023-04-25,29,47,7,-24,53,18,-65,-30,52
2023-04-26,29,46,6,-17,51,15,-65,-28,52
2023-04-27,28,45,4,-14,47,13,-66,-27,52
2023-04-28,28,45,3,-9,42,10,-73,-23,51
2023-05-04,22,45,2,-7,37,6,-81,-22,45
2023-05-05,21,44,1,-5,32,3,-84,-19,46
2023-05-08,21,45,2,-3,34,6,-83,-16,44
2023-05-09,20,45,2,-3,31,6,-84,-12,43
2023-05-10,20,45,2,-3,27,5,-85,-10,45
2023-05-11,19,45,2,-2,22,4,-88,-8,39
2023-05-12,19,49,0,-1,18,1,-91,-2,24
2023-05-15,20,49,1,-2,16,2,-88,3,22
2023-05-16,19,50,1,-2,13,2,-90,9,26
2023-05-17,19,48,2,-2,13,2,-100,13,24
2023-05-18,18,48,1,-2,11,2,-98,19,23
2023-05-19,20,47,1,-2,12,2,-83,22,22
2023-05-22,19,45,1,-4,10,2,-80,27,22
2023-05-23,18,42,1,-6,5,1,-85,32,20
2023-05-24,19,40,1,-8,1,1,-86,33,21
2023-05-25,19,37,0,-11,-5,-1,-88,35,19
2023-05-26,20,35,0,-12,-5,-1,-96,38,17
2023-05-29,20,35,0,-13,-6,-1,-100,38,15
2023-05-30,21,33,-1,-19,-12,-1,-100,41,14
2023-05-31,21,29,-2,-22,-13,-3,-101,43,12
2023-06-01,20,26,-2,-23,-13,-3,-90,46,12
2023-06-02,21,22,-1,-12,-11,-1,-83,44,12
2023-06-05,21,20,0,-11,-11,1,-70,44,11
2023-06-06,22,17,1,-11,-17,2,-70,46,11
2023-06-07,22,14,1,-11,-19,4,-69,51,11
2023-06-08,28,12,1,-9,-18,4,-69,58,14
2023-06-09,29,9,3,-6,-19,7,-70,64,13
2023-06-12,29,6,3,-3,-22,6,-74,70,15
2023-06-13,29,4,4,2,-20,9,-73,76,17
2023-06-14,29,6,5,7,-21,11,-70,85,17
2023-06-15,29,9,5,11,-21,12,-70,90,17
2023-06-16,34,8,6,15,-22,14,-65,97,30
2023-06-19,33,8,7,17,-24,16,-66,107,31
2023-06-20,33,12,7,18,-23,17,-65,115,33
2023-06-21,34,19,7,19,-25,17,-64,127,23
2023-06-26,34,22,7,20,-27,17,-61,139,19
2023-06-27,34,26,7,21,-30,19,-68,146,18
2023-06-28,38,27,7,21,-46,20,-75,156,16
2023-06-29,39,30,8,23,-41,20,-72,170,15
2023-06-30,39,33,6,26,-39,22,-73,197,14
2023-07-03,40,21,7,30,-49,23,-74,139,13
2023-07-04,41,22,8,34,-51,25,-75,140,13
2023-07-05,43,24,9,39,-49,27,-74,150,13
2023-07-06,44,26,9,44,-52,29,-76,153,13
2023-07-07,45,27,10,49,-53,27,-73,152,11
2023-07-10,53,29,9,55,-56,28,-81,152,11
2023-07-11,54,31,9,64,-46,28,-82,165,11
2023-07-12,55,34,9,74,-46,29,-114,177,13
2023-07-13,59,34,10,84,-45,30,-108,185,11
2023-07-14,59,35,11,93,-36,32,-114,186,13
2023-07-17,52,37,11,96,-21,31,-77,188,15
2023-07-18,52,38,12,104,-16,33,-72,190,23
2023-07-19,57,39,12,111,-19,35,-68,189,26
2023-07-20,60,41,13,122,-18,37,-64,191,29
2023-07-21,66,41,14,125,-18,39,-64,193,30
2023-07-24,63,43,15,124,-18,42,-60,192,35
2023-07-25,62,46,16,122,-18,42,-58,198,38
2023-07-26,71,48,18,135,-18,47,-51,198,39
2023-07-27,73,50,19,140,-18,51,-48,202,40
2023-07-28,62,51,21,146,-17,57,-37,203,38
2023-07-31,64,52,22,152,-18,61,-38,185,39
2023-08-01,65,53,24,136,-15,66,-33,188,38
2023-08-02,63,55,22,137,-14,61,-29,186,36
2023-08-03,52,55,20,130,-14,61,-23,187,27
2023-08-04,52,56,19,132,-14,60,-22,184,24
2023-08-07,51,98,18,118,-15,61,-21,332,23
2023-08-08,50,106,17,118,-16,60,-20,344,21
2023-08-09,49,102,17,118,-15,60,-19,324,19
2023-08-10,48,103,16,119,-16,58,-19,345,18
2023-08-11,49,105,16,115,-15,65,-19,357,18
2023-08-14,44,105,15,116,-16,62,-19,357,18
2023-08-15,44,105,14,115,-17,61,-20,357,17
2023-08-16,43,107,14,116,-19,61,-21,370,17
2023-08-17,42,111,14,116,-19,61,-21,363,26
2023-08-18,40,111,14,120,-19,62,-20,355,26
2023-08-21,42,107,14,114,-19,65,-21,344,24
2023-08-22,42,85,14,110,-18,67,-20,260,23
2023-08-23,42,91,14,113,-17,67,-19,271,24
2023-08-24,42,93,14,115,-16,66,-18,281,26
2023-08-25,41,90,13,117,-15,66,-17,273,30
2023-08-28,41,90,12,114,-15,61,-16,278,32
2023-08-29,41,92,12,116,-15,75,-17,280,35
2023-08-30,37,93,12,96,-13,74,-16,284,36
2023-08-31,36,95,12,97,-11,69,-17,288,39
2023-09-01,41,97,13,98,-8,68,-15,294,60
2023-09-04,40,94,14,95,-8,70,-13,258,58
2023-09-05,40,93,14,103,-6,72,-11,255,60
2023-09-06,39,93,16,104,-5,79,-9,248,61
2023-09-07,44,98,18,106,-6,78,-7,246,83
2023-09-08,43,92,14,102,-8,70,-7,200,82
2023-09-11,41,95,13,106,-8,67,-6,196,80
2023-09-12,36,94,13,107,-7,67,-5,182,81
2023-09-13,35,91,13,102,-9,66,-6,180,84
2023-09-14,35,89,13,103,-9,68,-6,176,74
2023-09-15,36,85,13,105,-9,68,-6,168,78
2023-09-18,38,84,15,106,-7,71,-7,167,63
2023-09-19,38,81,15,107,-5,73,-6,165,63
2023-09-20,39,79,15,107,-2,75,-7,160,62
2023-09-21,36,81,11,106,-4,65,-9,159,61
2023-09-22,38,83,10,104,-3,64,-10,162,60
2023-09-25,40,88,8,110,-7,61,-11,166,60
2023-09-26,37,106,5,113,-11,58,-13,187,49
2023-09-27,36,106,3,113,-14,55,-16,183,55
2023-09-28,36,104,1,110,-17,54,-17,178,51
2023-10-09,27,109,-1,106,-19,50,-19,167,36
2023-10-10,26,113,-3,104,-22,49,-22,161,32
2023-10-11,25,107,-5,103,-25,47,-25,155,28
2023-10-12,27,106,-6,134,-28,45,-29,150,27
2023-10-13,26,101,-8,141,-30,45,-32,147,25
2023-10-16,25,101,-9,146,-30,45,-39,144,21
2023-10-17,25,110,-9,158,-31,44,-48,157,21
2023-10-18,24,114,-10,158,-34,43,-52,158,22
2023-10-19,24,118,-10,154,-33,42,-51,159,22
2023-10-20,24,117,-11,154,-32,40,-50,159,24
2023-10-23,23,127,-15,157,-32,38,-53,184,25
2023-10-24,22,130,-15,172,-33,38,-55,192,26
2023-10-25,26,130,-14,172,-33,38,-54,204,25
2023-10-26,25,149,-14,185,-34,39,-57,209,25
2023-10-27,26,151,-12,186,-33,40,-56,209,31
2023-10-30,25,162,-12,185,-30,42,-58,223,32
2023-10-31,25,147,-11,185,-31,43,-60,199,37
2023-11-01,25,161,-10,185,-31,46,-68,197,29
2023-11-02,24,169,-9,184,-33,47,-70,201,27
2023-11-03,24,169,-9,186,-32,54,-71,203,26
2023-11-06,23,148,-7,200,-30,57,-69,198,28
2023-11-07,23,151,-7,219,-31,63,-69,197,26
2023-11-08,23,151,-5,223,-28,70,-71,200,26
2023-11-09,23,153,-3,224,-26,74,-73,207,23
2023-11-10,23,127,-1,222,-25,78,-73,179,22
2023-11-13,39,140,1,214,-26,91,-78,204,22
2023-11-14,37,142,2,247,-28,98,-89,215,19
2023-11-15,36,147,4,246,-27,97,-87,225,13
2023-11-16,36,150,6,246,-23,98,-86,226,15
2023-11-17,36,143,6,250,-19,93,-82,197,17
2023-11-20,38,135,9,229,-21,100,-83,195,19
2023-11-21,24,134,10,235,-24,99,-82,192,20
2023-11-22,22,130,13,231,-26,104,-89,188,23
2023-11-23,21,128,11,232,-30,97,-91,187,23
2023-11-24,20,127,13,247,-30,104,-92,184,23
2023-11-27,18,114,16,286,-30,111,-95,174,12
2023-11-28,17,112,12,284,-31,106,-98,174,15
2023-11-29,16,112,13,243,-31,111,-108,172,18
2023-11-30,13,110,12,247,-26,112,-109,172,21
2023-12-01,12,100,12,211,-23,122,-110,158,23
2023-12-04,11,104,7,218,-22,104,-103,158,25
2023-12-05,10,108,6,202,-22,102,-108,165,17
2023-12-06,10,106,5,208,-22,95,-111,163,18
2023-12-07,9,106,5,195,-21,84,-110,165,18
2023-12-08,9,105,7,182,-20,88,-112,166,18
2023-12-11,9,118,7,166,-20,87,-115,171,13
2023-12-12,8,107,8,160,-18,88,-115,173,12
2023-12-13,6,110,3,147,-19,70,-116,174,11
2023-12-14,5,103,3,143,-19,68,-117,170,8
2023-12-15,5,116,2,141,-20,67,-108,201,9
2023-12-18,5,118,2,142,-20,66,-111,194,10
2023-12-19,5,120,1,139,-19,65,-115,195,10
2023-12-20,5,121,2,135,-16,67,-114,197,12
2023-12-21,5,119,2,119,-13,69,-112,194,12
2023-12-22,6,118,3,118,-8,72,-115,212,13
2023-12-25,6,117,3,114,-6,73,-114,210,13
2023-12-26,8,119,4,112,-4,76,-122,210,14
2023-12-27,8,116,4,111,-3,77,-121,208,14
2023-12-28,9,115,4,110,-1,76,-125,209,14
2023-12-29,9,109,5,108,0,78,-134,209,12
2024-01-02,10,105,5,103,0,78,-135,199,20
2024-01-03,9,102,8,97,0,83,-138,197,19
2024-01-04,9,99,8,98,-1,82,-138,192,14
2024-01-05,11,93,7,89,-3,72,-141,183,13
2024-01-08,10,91,6,94,-4,69,-147,195,12
2024-01-09,9,87,7,92,-8,71,-167,188,11
2024-01-10,8,84,5,81,-9,65,-174,185,16
2024-01-11,7,83,5,80,-12,66,-173,180,14
2024-01-12,7,78,5,84,-14,78,-179,164,13
2024-01-15,7,77,4,83,-15,78,-189,151,13
2024-01-16,7,74,3,81,-16,76,-188,139,17
2024-01-17,7,79,2,78,-17,75,-191,128,15
2024-01-18,9,76,7,78,-17,98,-195,113,14
2024-01-19,9,76,7,76,-16,96,-195,99,29
2024-01-22,11,74,6,73,-11,94,-214,82,12
2024-01-23,12,71,6,73,-9,92,-199,65,9
2024-01-24,14,67,7,71,-4,87,-195,54,7
2024-01-25,18,66,8,72,-2,90,-205,40,6
2024-01-26,19,63,10,84,2,98,-206,24,7
2024-01-29,21,60,12,85,7,102,-195,9,7
2024-01-30,22,60,9,87,11,90,-176,-7,8
2024-01-31,21,53,7,87,17,82,-179,-19,9
2024-02-01,20,51,6,81,20,79,-184,-31,9
2024-02-02,20,49,5,79,23,75,-199,-42,10
2024-02-05,20,50,4,79,25,72,-208,-53,9
2024-02-06,19,51,3,79,29,73,-207,-85,8
2024-02-07,20,51,3,88,34,70,-198,-96,6
2024-02-08,20,49,2,91,40,65,-204,-108,6
2024-02-19,19,50,1,91,45,69,-186,-126,5
2024-02-20,23,51,-2,89,44,57,-185,-145,6
2024-02-21,26,51,-4,87,46,51,-190,-155,7
2024-02-22,27,50,-6,108,66,50,-192,-167,7
2024-02-23,26,49,-8,108,73,48,-197,-179,7
2024-02-26,25,51,-10,110,73,42,-193,-190,7
2024-02-27,24,49,-9,105,73,36,-180,-197,7
2024-02-28,25,49,-9,97,76,34,-178,-203,6
2024-02-29,25,50,-10,94,81,33,-172,-216,6
2024-03-01,25,53,-12,94,90,32,-169,-187,6
2024-03-04,27,56,-13,92,92,30,-166,-178,8
2024-03-05,24,59,-14,97,99,26,-162,-182,15
2024-03-06,24,61,-16,94,100,23,-172,-179,20
2024-03-07,24,64,-18,98,105,21,-168,-183,25
2024-03-08,23,65,-20,93,106,18,-166,-150,30
2024-03-11,23,71,-20,87,109,12,-165,-143,34
2024-03-12,23,79,-21,84,106,9,-162,-141,37
2024-03-13,22,83,-25,81,107,4,-182,-131,41
2024-03-14,21,89,-28,78,107,-3,-186,-122,36
2024-03-15,25,96,-32,86,107,-10,-178,-122,41
2024-03-18,27,102,-36,72,120,-15,-177,-126,44
2024-03-19,28,105,-34,69,127,-11,-176,-120,53
2024-03-20,28,108,-34,65,132,-12,-167,-111,59
2024-03-21,23,106,-30,62,152,-8,-163,-101,52
2024-03-22,23,98,-30,58,151,-8,-159,-83,35
2024-03-25,26,93,-32,53,149,-9,-178,-68,41
2024-03-26,28,95,-27,48,162,-10,-169,-70,43
2024-03-27,27,97,-31,38,158,-14,-172,-73,43
2024-03-28,28,95,-32,29,154,-17,-174,-72,45
2024-03-29,29,94,-32,22,152,-20,-178,-74,48
2024-04-01,29,96,-31,18,140,-16,-180,-74,50
2024-04-02,33,93,-37,12,156,-20,-195,-75,54
2024-04-03,34,91,-38,9,159,-21,-195,-76,45
2024-04-08,34,91,-28,15,159,-14,-199,-75,32
2024-04-09,34,99,-26,19,162,-11,-200,-78,36
2024-04-10,34,103,-26,22,154,-10,-199,-78,40
2024-04-11,38,99,-25,25,161,-8,-205,-78,43
2024-04-12,36,97,-24,28,167,-6,-209,-79,37
2024-04-15,36,97,-23,28,159,-4,-217,-72,40
2024-04-16,35,106,-22,28,163,-3,-210,-67,40
2024-04-17,37,83,-21,29,168,0,-211,-56,42
2024-04-18,28,81,-20,32,182,3,-230,-60,44
2024-04-19,28,81,-19,35,189,5,-231,-59,44
2024-04-22,32,81,-20,38,191,7,-226,-61,37
2024-04-23,32,77,-19,41,174,8,-240,-61,32
