Open,High,Low,Close,Volume,Date
3912.0,3988.0,3892.0,3987.0,741,
3987.0,4013.0,3956.0,4002.0,402,
4002.0,4002.0,3944.0,3944.0,849,
3944.0,3968.0,3941.0,3943.0,94,
3941.0,3960.0,3904.0,3951.0,997,
3962.0,3980.0,3948.0,3980.0,207,
3965.0,3971.0,3926.0,3926.0,649,
3926.0,3932.0,3905.0,3917.0,1513,
3884.0,3956.0,3884.0,3954.0,75,
3971.0,4030.0,3971.0,4030.0,1931,
4025.0,4066.0,4011.0,4046.0,98,
4040.0,4070.0,4023.0,4031.0,209,
4035.0,4068.0,4022.0,4068.0,66,
4066.0,4066.0,3946.0,3956.0,319,
3963.0,3977.0,3931.0,3935.0,107,
3937.0,3962.0,3896.0,3910.0,517,
3912.0,3932.0,3895.0,3932.0,356,
3926.0,4061.0,3913.0,3927.0,108,
3918.0,3949.0,3918.0,3935.0,43,
3927.0,3980.0,3925.0,3980.0,854,
3987.0,4016.0,3978.0,3994.0,108,
3997.0,4000.0,3979.0,3999.0,1043,
3932.0,4028.0,3932.0,4010.0,838,
4009.0,4023.0,3990.0,4008.0,33,
4008.0,4010.0,3976.0,3983.0,62,
3986.0,4004.0,3975.0,3993.0,1823,
3998.0,4043.0,3998.0,4043.0,114,2024-01-02
4043.0,4053.0,4034.0,4045.0,183,2024-01-03
4042.0,4044.0,4017.0,4021.0,111,2024-01-04
4021.0,4021.0,3956.0,3958.0,3250,2024-01-05
3968.0,3969.0,3928.0,3935.0,1189,2024-01-08
3942.0,3949.0,3926.0,3934.0,122,2024-01-09
3931.0,3935.0,3880.0,3884.0,291,2024-01-10
3877.0,3917.0,3871.0,3915.0,399,2024-01-11
3915.0,3920.0,3894.0,3895.0,2852,2024-01-12
3895.0,3908.0,3863.0,3885.0,8326,2024-01-15
3885.0,3896.0,3861.0,3892.0,12803,2024-01-16
3893.0,3916.0,3856.0,3856.0,7312,2024-01-17
3856.0,3904.0,3843.0,3901.0,3658,2024-01-18
3901.0,3911.0,3885.0,3905.0,4027,2024-01-19
3905.0,3917.0,3871.0,3878.0,1216,2024-01-22
3878.0,3913.0,3878.0,3913.0,3057,2024-01-23
3913.0,3936.0,3909.0,3936.0,1332,2024-01-24
3937.0,3972.0,3937.0,3949.0,1794,2024-01-25
3949.0,3969.0,3949.0,3957.0,2773,2024-01-26
3969.0,3980.0,3942.0,3953.0,1122,2024-01-29
3953.0,3965.0,3906.0,3913.0,7119,2024-01-30
3912.0,3914.0,3868.0,3871.0,1597,2024-01-31
3863.0,3893.0,3860.0,3871.0,80,2024-02-01
3871.0,3878.0,3811.0,3830.0,1131,2024-02-02
3829.0,3861.0,3822.0,3827.0,105,2024-02-05
3821.0,3842.0,3800.0,3831.0,132,2024-02-06
3830.0,3841.0,3814.0,3839.0,71,2024-02-07
3838.0,3860.0,3835.0,3854.0,53,2024-02-08
3871.0,3871.0,3802.0,3803.0,1202,2024-02-19
3800.0,3810.0,3754.0,3756.0,162,2024-02-20
3756.0,3828.0,3732.0,3780.0,5196,2024-02-21
3778.0,3805.0,3763.0,3787.0,245,2024-02-22
3787.0,3804.0,3778.0,3785.0,147,2024-02-23
3781.0,3786.0,3735.0,3744.0,311,2024-02-26
3740.0,3812.0,3740.0,3809.0,1257,2024-02-27
3812.0,3812.0,3785.0,3797.0,111,2024-02-28
3784.0,3792.0,3762.0,3776.0,144,2024-02-29
3779.0,3794.0,3760.0,3765.0,2130,2024-03-01
3754.0,3777.0,3722.0,3766.0,1302,2024-03-04
3766.0,3769.0,3730.0,3736.0,1649,2024-03-05
3736.0,3738.0,3707.0,3731.0,7037,2024-03-06
3723.0,3750.0,3722.0,3738.0,266,2024-03-07
3735.0,3740.0,3719.0,3722.0,196,2024-03-08
3718.0,3724.0,3656.0,3657.0,459,2024-03-11
3657.0,3678.0,3651.0,3670.0,1754,2024-03-12
3670.0,3688.0,3634.0,3645.0,4367,2024-03-13
3646.0,3646.0,3578.0,3578.0,1731,2024-03-14
3576.0,3590.0,3550.0,3565.0,448,2024-03-15
3561.0,3589.0,3500.0,3567.0,957,2024-03-18
3567.0,3616.0,3566.0,3611.0,1021,2024-03-19
3611.0,3639.0,3606.0,3610.0,1097,2024-03-20
3610.0,3647.0,3592.0,3644.0,872,2024-03-21
3644.0,3656.0,3623.0,3640.0,807,2024-03-22
3640.0,3655.0,3611.0,3611.0,955,2024-03-25
3611.0,3624.0,3532.0,3533.0,1500,2024-03-26
3533.0,3557.0,3511.0,3516.0,1533,2024-03-27
3516.0,3548.0,3480.0,3526.0,1117,2024-03-28
3526.0,3526.0,3457.0,3459.0,2730,2024-03-29
3447.0,3503.0,3425.0,3502.0,1831,2024-04-01
3503.0,3547.0,3491.0,3510.0,2232,2024-04-02
3510.0,3545.0,3466.0,3466.0,1713,2024-04-03
3466.0,3553.0,3466.0,3553.0,839,2024-04-08
3537.0,3590.0,3536.0,3581.0,1314,2024-04-09
3581.0,3599.0,3564.0,3575.0,2837,2024-04-10
3575.0,3590.0,3552.0,3587.0,1542,2024-04-11
3587.0,3610.0,3575.0,3597.0,1021,2024-04-12
3597.0,3608.0,3564.0,3585.0,1125,2024-04-15
3585.0,3599.0,3568.0,3580.0,921,2024-04-16
3580.0,3652.0,3578.0,3647.0,1292,2024-04-17
3650.0,3663.0,3636.0,3644.0,780,2024-04-18
3644.0,3655.0,3629.0,3638.0,443,2024-04-19
3638.0,3656.0,3619.0,3637.0,2575,2024-04-22
