Date,Open,High,Low,Close,Volume,Open Interest
2019-06-18,1.25655,1.25655,1.25655,1.25655,0.0,0.0
2019-06-19,1.26225,1.26225,1.26225,1.26225,0.0,0.0
2019-06-20,1.25925,1.25925,1.25925,1.25925,0.0,0.0
2019-06-21,1.27095,1.27095,1.27095,1.27095,0.0,0.0
2019-06-24,1.2728,1.2728,1.2728,1.2728,0.0,0.0
2019-06-25,1.2675,1.2675,1.2675,1.2675,0.0,0.0
2019-06-26,1.2699,1.2699,1.2699,1.2699,0.0,0.0
2019-06-27,1.2711,1.2711,1.2711,1.2711,0.0,0.0
2019-06-28,1.2729,1.2729,1.2729,1.2729,0.0,0.0
2019-07-01,1.2672,1.2672,1.2672,1.2672,0.0,0.0
2019-07-02,1.26525,1.26525,1.26525,1.26525,0.0,0.0
2019-07-03,1.26205,1.26205,1.26205,1.26205,0.0,0.0
2019-07-05,1.2617,1.2617,1.2617,1.2617,0.0,0.0
2019-07-08,1.26,1.26,1.26,1.26,0.0,0.0
2019-07-09,1.25945,1.25945,1.25945,1.25945,0.0,0.0
2019-07-10,1.26175,1.26175,1.26175,1.26175,0.0,0.0
2019-07-11,1.2637,1.2637,1.2637,1.2637,0.0,0.0
2019-07-12,1.2648,1.2648,1.2648,1.2648,0.0,0.0
2019-07-15,1.26315,1.26315,1.26315,1.26315,0.0,0.0
2019-07-16,1.26,1.26,1.26,1.26,0.0,0.0
2019-07-17,1.2607,1.2607,1.2607,1.2607,0.0,0.0
2019-07-18,1.26525,1.26525,1.26525,1.26525,0.0,0.0
2019-07-19,1.26045,1.26045,1.26045,1.26045,0.0,0.0
2019-07-22,1.2589,1.2589,1.2589,1.2589,0.0,0.0
2019-07-23,1.254,1.254,1.254,1.254,0.0,0.0
2019-07-24,1.25265,1.25265,1.25265,1.25265,0.0,0.0
2019-07-25,1.25535,1.25535,1.25535,1.25535,0.0,0.0
2019-07-26,1.25345,1.25345,1.25345,1.25345,0.0,0.0
2019-07-29,1.2549,1.2549,1.2549,1.2549,0.0,0.0
2019-07-30,1.25665,1.25665,1.25665,1.25665,0.0,0.0
2019-07-31,1.24835,1.24835,1.24835,1.24835,0.0,0.0
2019-08-01,1.24155,1.24155,1.24155,1.24155,0.0,0.0
2019-08-02,1.2436,1.2436,1.2436,1.2436,0.0,0.0
2019-08-05,1.2451,1.2451,1.2451,1.2451,0.0,0.0
2019-08-06,1.24495,1.24495,1.24495,1.24495,0.0,0.0
2019-08-07,1.2434,1.2434,1.2434,1.2434,0.0,0.0
2019-08-08,1.24435,1.24435,1.24435,1.24435,0.0,0.0
2019-08-09,1.24695,1.24695,1.24695,1.24695,0.0,0.0
2019-08-12,1.2459,1.2459,1.2459,1.2459,0.0,0.0
2019-08-13,1.2456,1.2456,1.2456,1.2456,0.0,0.0
2019-08-14,1.2392,1.2392,1.2392,1.2392,0.0,0.0
2019-08-15,1.2357,1.2357,1.2357,1.2357,0.0,0.0
2019-08-16,1.2352,1.2352,1.2352,1.2352,0.0,0.0
2019-08-19,1.23285,1.23285,1.23285,1.23285,0.0,0.0
2019-08-20,1.2333,1.2333,1.2333,1.2333,0.0,0.0
2019-08-21,1.23175,1.23175,1.23175,1.23175,0.0,0.0
2019-08-22,1.23175,1.23175,1.23175,1.23175,0.0,0.0
2019-08-23,1.2351,1.2351,1.2351,1.2351,0.0,0.0
2019-08-26,1.2307,1.2307,1.2307,1.2307,0.0,0.0
2019-08-27,1.2302,1.2302,1.2302,1.2302,0.0,0.0
2019-08-28,1.22735,1.22735,1.22735,1.22735,0.0,0.0
2019-08-29,1.2266,1.2266,1.2266,1.2266,0.0,0.0
2019-08-30,1.2183,1.2183,1.2183,1.2183,0.0,0.0
2019-09-03,1.2129,1.2129,1.2129,1.2129,0.0,0.0
2019-09-04,1.21915,1.21915,1.21915,1.21915,0.0,0.0
2019-09-05,1.2229,1.2229,1.2229,1.2229,0.0,0.0
2019-09-06,1.22215,1.22215,1.22215,1.22215,0.0,0.0
2019-09-09,1.2269,1.2269,1.2269,1.2269,0.0,0.0
2019-09-10,1.2288,1.2288,1.2288,1.2288,0.0,0.0
2019-09-11,1.22575,1.22575,1.22575,1.22575,0.0,0.0
2019-09-12,1.2314,1.2314,1.2314,1.2314,0.0,0.0
2019-09-13,1.2333,1.2333,1.2333,1.2333,0.0,0.0
2019-09-16,1.2254,1.2254,1.2254,1.2254,0.0,0.0
2019-09-17,1.2305,1.2305,1.2305,1.2305,0.0,0.0
2019-09-18,1.2248,1.2248,1.2248,1.2248,0.0,0.0
2019-09-19,1.22775,1.22775,1.22775,1.22775,0.0,0.0
2019-09-20,1.2244,1.2244,1.2244,1.2244,0.0,0.0
2019-09-23,1.21905,1.21905,1.21905,1.21905,0.0,0.0
2019-09-24,1.22,1.22,1.22,1.22,0.0,0.0
2019-09-25,1.21345,1.21345,1.21345,1.21345,0.0,0.0
2019-09-26,1.2109,1.2109,1.2109,1.2109,0.0,0.0
2019-09-27,1.21265,1.21265,1.21265,1.21265,0.0,0.0
2019-09-30,1.2085,1.2085,1.2085,1.2085,0.0,0.0
2019-10-01,1.2083,1.2083,1.2083,1.2083,0.0,0.0
2019-10-02,1.20745,1.20745,1.20745,1.20745,0.0,0.0
2019-10-03,1.2052,1.2052,1.2052,1.2052,0.0,0.0
2019-10-04,1.20615,1.20615,1.20615,1.20615,0.0,0.0
2019-10-07,1.20605,1.20605,1.20605,1.20605,0.0,0.0
2019-10-08,1.20325,1.20325,1.20325,1.20325,0.0,0.0
2019-10-09,1.20435,1.20435,1.20435,1.20435,0.0,0.0
2019-10-10,1.2114,1.2114,1.2114,1.2114,0.0,0.0
2019-10-11,1.21965,1.21965,1.21965,1.21965,0.0,0.0
2019-10-14,1.2171,1.2171,1.2171,1.2171,0.0,0.0
2019-10-15,1.21755,1.21755,1.21755,1.21755,0.0,0.0
2019-10-16,1.2189,1.2189,1.2189,1.2189,0.0,0.0
2019-10-17,1.22445,1.22445,1.22445,1.22445,0.0,0.0
2019-10-18,1.2266,1.2266,1.2266,1.2266,0.0,0.0
2019-10-21,1.22725,1.22725,1.22725,1.22725,0.0,0.0
2019-10-22,1.22525,1.22525,1.22525,1.22525,0.0,0.0
2019-10-23,1.22475,1.22475,1.22475,1.22475,0.0,0.0
2019-10-24,1.22165,1.22165,1.22165,1.22165,0.0,0.0
2019-10-25,1.2196,1.2196,1.2196,1.2196,0.0,0.0
