Date,Open,High,Low,Close,Volume,Open Interest
2016-03-15,1.2275,1.2275,1.2275,1.2275,0.0,0.0
2016-03-16,1.23755,1.23755,1.23755,1.23755,0.0,0.0
2016-03-17,1.2443,1.2443,1.2443,1.2443,0.0,0.0
2016-03-18,1.23635,1.23635,1.23635,1.23635,0.0,0.0
2016-03-21,1.2371,1.2371,1.2371,1.2371,0.0,0.0
2016-03-22,1.2338,1.2338,1.2338,1.2338,0.0,0.0
2016-03-23,1.22605,1.22605,1.22605,1.22605,0.0,0.0
2016-03-24,1.2266,1.2266,1.2266,1.2266,0.0,0.0
2016-03-28,1.2277,1.2277,1.2277,1.2277,0.0,0.0
2016-03-29,1.2367,1.2367,1.2367,1.2367,0.0,0.0
2016-03-30,1.23835,1.23835,1.23835,1.23835,0.0,0.0
2016-03-31,1.2427,1.2427,1.2427,1.2427,0.0,0.0
2016-04-01,1.2439,1.2439,1.2439,1.2439,0.0,0.0
2016-04-04,1.2437,1.2437,1.2437,1.2437,0.0,0.0
2016-04-05,1.24105,1.24105,1.24105,1.24105,0.0,0.0
2016-04-06,1.2444,1.2444,1.2444,1.2444,0.0,0.0
2016-04-07,1.23775,1.23775,1.23775,1.23775,0.0,0.0
2016-04-08,1.2422,1.2422,1.2422,1.2422,0.0,0.0
2016-04-11,1.24315,1.24315,1.24315,1.24315,0.0,0.0
2016-04-12,1.24225,1.24225,1.24225,1.24225,0.0,0.0
2016-04-13,1.2295,1.2295,1.2295,1.2295,0.0,0.0
2016-04-14,1.22685,1.22685,1.22685,1.22685,0.0,0.0
2016-04-15,1.2276,1.2276,1.2276,1.2276,0.0,0.0
2016-04-18,1.23135,1.23135,1.23135,1.23135,0.0,0.0
2016-04-19,1.24025,1.24025,1.24025,1.24025,0.0,0.0
2016-04-20,1.23485,1.23485,1.23485,1.23485,0.0,0.0
2016-04-21,1.2349,1.2349,1.2349,1.2349,0.0,0.0
2016-04-22,1.2294,1.2294,1.2294,1.2294,0.0,0.0
2016-04-25,1.2328,1.2328,1.2328,1.2328,0.0,0.0
2016-04-26,1.23675,1.23675,1.23675,1.23675,0.0,0.0
2016-04-27,1.2401,1.2401,1.2401,1.2401,0.0,0.0
2016-04-28,1.24045,1.24045,1.24045,1.24045,0.0,0.0
2016-04-29,1.24895,1.24895,1.24895,1.24895,0.0,0.0
2016-05-02,1.2583,1.2583,1.2583,1.2583,0.0,0.0
2016-05-03,1.2567,1.2567,1.2567,1.2567,0.0,0.0
2016-05-04,1.2552,1.2552,1.2552,1.2552,0.0,0.0
2016-05-05,1.242,1.242,1.242,1.242,0.0,0.0
2016-05-06,1.243,1.243,1.243,1.243,0.0,0.0
2016-05-09,1.24055,1.24055,1.24055,1.24055,0.0,0.0
2016-05-10,1.23915,1.23915,1.23915,1.23915,0.0,0.0
2016-05-11,1.2446,1.2446,1.2446,1.2446,0.0,0.0
2016-05-12,1.2399,1.2399,1.2399,1.2399,0.0,0.0
2016-05-13,1.23205,1.23205,1.23205,1.23205,0.0,0.0
2016-05-16,1.2342,1.2342,1.2342,1.2342,0.0,0.0
2016-05-17,1.2344,1.2344,1.2344,1.2344,0.0,0.0
2016-05-18,1.2266,1.2266,1.2266,1.2266,0.0,0.0
2016-05-19,1.22545,1.22545,1.22545,1.22545,0.0,0.0
2016-05-20,1.22735,1.22735,1.22735,1.22735,0.0,0.0
2016-05-23,1.22735,1.22735,1.22735,1.22735,0.0,0.0
2016-05-24,1.22065,1.22065,1.22065,1.22065,0.0,0.0
2016-05-25,1.2236,1.2236,1.2236,1.2236,0.0,0.0
2016-05-26,1.2248,1.2248,1.2248,1.2248,0.0,0.0
2016-05-27,1.2192,1.2192,1.2192,1.2192,0.0,0.0
2016-05-31,1.21855,1.21855,1.21855,1.21855,0.0,0.0
2016-06-01,1.2257,1.2257,1.2257,1.2257,0.0,0.0
2016-06-02,1.22075,1.22075,1.22075,1.22075,0.0,0.0
2016-06-03,1.23535,1.23535,1.23535,1.23535,0.0,0.0
2016-06-06,1.2393,1.2393,1.2393,1.2393,0.0,0.0
2016-06-07,1.2378,1.2378,1.2378,1.2378,0.0,0.0
2016-06-08,1.24085,1.24085,1.24085,1.24085,0.0,0.0
2016-06-09,1.2327,1.2327,1.2327,1.2327,0.0,0.0
2016-06-10,1.2235,1.2235,1.2235,1.2235,0.0,0.0
2016-06-13,1.22595,1.22595,1.22595,1.22595,0.0,0.0
2016-06-14,1.21825,1.21825,1.21825,1.21825,0.0,0.0
2016-06-15,1.225,1.225,1.225,1.225,0.0,0.0
