Date,Open,High,Low,Close,Volume,Open Interest
2023-08-17,4980.0,4980.0,4980.0,4980.0,0.0,0.0
2023-08-18,4977.0,4977.0,4977.0,4977.0,0.0,0.0
2023-08-21,5008.0,5008.0,5008.0,5008.0,0.0,0.0
2023-08-22,4995.0,4995.0,4995.0,4995.0,0.0,0.0
2023-08-23,5043.0,5043.0,5043.0,5043.0,0.0,0.0
2023-08-24,4981.0,4981.0,4981.0,4981.0,0.0,0.0
2023-08-25,5012.0,5012.0,5012.0,5012.0,0.0,0.0
2023-08-28,5040.0,5040.0,5040.0,5040.0,0.0,0.0
2023-08-29,5105.0,5105.0,5105.0,5105.0,0.0,0.0
2023-08-30,5122.0,5122.0,5122.0,5122.0,0.0,0.0
2023-08-31,5114.0,5114.0,5114.0,5114.0,0.0,0.0
2023-09-01,5119.0,5119.0,5119.0,5119.0,0.0,0.0
2023-09-05,5111.0,5111.0,5111.0,5111.0,0.0,0.0
2023-09-06,5079.0,5079.0,5079.0,5079.0,0.0,0.0
2023-09-07,5063.0,5063.0,5063.0,5063.0,0.0,0.0
2023-09-08,5069.0,5069.0,5069.0,5069.0,0.0,0.0
2023-09-11,5098.0,5098.0,5098.0,5098.0,0.0,0.0
2023-09-12,5072.0,5072.0,5072.0,5072.0,0.0,0.0
2023-09-13,5076.0,5076.0,5076.0,5076.0,0.0,0.0
2023-09-14,5114.0,5114.0,5114.0,5114.0,0.0,0.0
2023-09-15,5056.0,5056.0,5056.0,5056.0,0.0,0.0
2023-09-18,5060.0,5060.0,5060.0,5060.0,0.0,0.0
2023-09-19,5056.0,5056.0,5056.0,5056.0,0.0,0.0
2023-09-20,5013.0,5013.0,5013.0,5013.0,0.0,0.0
2023-09-21,5097.0,5097.0,5097.0,5097.0,0.0,0.0
2023-09-22,5086.0,5086.0,5086.0,5086.0,0.0,0.0
2023-09-25,5104.0,5104.0,5104.0,5104.0,0.0,0.0
2023-09-26,5039.0,5039.0,5039.0,5039.0,0.0,0.0
2023-09-27,5038.0,5038.0,5038.0,5038.0,0.0,0.0
2023-09-28,5062.0,5062.0,5062.0,5062.0,0.0,0.0
2023-09-29,5050.0,5050.0,5050.0,5050.0,0.0,0.0
2023-10-02,5049.0,5049.0,5049.0,5049.0,0.0,0.0
2023-10-03,4989.0,4989.0,4989.0,4989.0,0.0,0.0
2023-10-04,5016.0,5016.0,5016.0,5016.0,0.0,0.0
2023-10-05,5004.0,5004.0,5004.0,5004.0,0.0,0.0
