Date,Open,High,Low,Close,Volume
2014-06-17,,,,3330.0,0
2014-06-18,,,,3362.0,0
2014-06-19,,,,3370.0,0
2014-06-20,,,,3370.0,0
2014-06-23,,,,3370.0,0
2014-06-24,,,,3348.0,0
2014-06-25,,,,3348.0,0
2014-06-26,,,,3348.0,0
2014-06-27,,,,3348.0,0
2014-06-30,,,,3348.0,0
2014-07-01,,,,3338.0,0
2014-07-02,,,,3352.0,0
2014-07-03,,,,3376.0,0
2014-07-04,,,,3376.0,0
2014-07-07,,,,3376.0,0
2014-07-08,,,,3376.0,0
2014-07-09,,,,3376.0,0
2014-07-10,,,,3376.0,0
2014-07-11,,,,3376.0,0
2014-07-14,,,,3376.0,0
2014-07-15,,,,3376.0,0
2014-07-16,,,,3376.0,0
2014-07-17,,,,3376.0,0
2014-07-18,,,,3376.0,0
2014-07-21,,,,3376.0,0
2014-07-22,,,,3376.0,0
2014-07-23,,,,3366.0,0
2014-07-24,,,,3366.0,0
2014-07-25,,,,3366.0,0
2014-07-28,,,,3366.0,0
2014-07-29,,,,3366.0,0
2014-07-30,,,,3366.0,0
2014-07-31,,,,3366.0,0
2014-08-01,,,,3366.0,0
2014-08-04,,,,3366.0,0
2014-08-05,,,,3366.0,0
2014-08-06,,,,3366.0,0
2014-08-07,,,,3366.0,0
2014-08-08,,,,3366.0,0
2014-08-11,,,,3368.0,0
2014-08-12,,,,3368.0,0
2014-08-13,,,,3372.0,0
2014-08-14,,,,3358.0,0
2014-08-15,,,,3356.0,0
2014-08-18,,,,3346.0,0
2014-08-19,,,,3346.0,0
2014-08-20,,,,3346.0,0
2014-08-21,,,,3346.0,0
2014-08-22,,,,3314.0,0
2014-08-25,,,,3286.0,0
2014-08-26,,,,3250.0,0
2014-08-27,,,,3240.0,0
2014-08-28,,,,3202.0,0
2014-08-29,,,,3202.0,0
2014-09-01,,,,3200.0,0
2014-09-02,,,,3188.0,0
2014-09-03,,,,3164.0,0
2014-09-04,,,,3120.0,0
2014-09-05,,,,3120.0,0
2014-09-09,,,,3036.0,0
2014-09-10,,,,3036.0,0
2014-09-11,,,,3026.0,0
2014-09-12,,,,3026.0,0
2014-09-15,,,,3026.0,0
2014-09-16,,,,3026.0,0
2014-09-17,,,,3026.0,0
2014-09-18,,,,3026.0,0
2014-09-19,,,,3000.0,0
2014-09-22,,,,2916.0,0
2014-09-23,,,,2916.0,0
2014-09-24,,,,2916.0,0
2014-09-25,,,,2916.0,0
2014-09-26,,,,2916.0,0
2014-09-29,,,,2916.0,0
2014-09-30,,,,2918.0,0
2014-10-08,,,,2898.0,0
2014-10-09,,,,2898.0,0
2014-10-10,,,,2898.0,0
2014-10-13,,,,2898.0,0
2014-10-14,,,,2898.0,0
2014-10-15,,,,2898.0,0
2014-10-16,,,,2898.0,0
2014-10-17,,,,2898.0,0
2014-10-20,,,,2898.0,0
2014-10-21,,,,2898.0,0
2014-10-22,,,,2898.0,0
2014-10-23,,,,2898.0,0
2014-10-24,,,,2898.0,0
2014-10-27,,,,2898.0,0
2014-10-28,,,,2880.0,0
2014-10-29,,,,2880.0,0
2014-10-30,,,,2880.0,0
2014-10-31,,,,2870.0,0
2014-11-03,,,,2870.0,0
2014-11-04,2874.0,2874.0,2874.0,2874.0,2
2014-11-05,,,,2862.0,0
2014-11-06,,,,2854.0,0
2014-11-07,,,,2860.0,0
2014-11-10,,,,2860.0,0
2014-11-11,,,,2860.0,0
2014-11-12,,,,2860.0,0
2014-11-13,,,,2860.0,0
2014-11-14,,,,2860.0,0
2014-11-17,,,,2860.0,0
2014-11-18,,,,2860.0,0
2014-11-19,,,,2860.0,0
2014-11-20,2812.0,2812.0,2812.0,2812.0,2
2014-11-21,,,,2802.0,0
2014-11-24,,,,2818.0,0
2014-11-25,,,,2802.0,0
2014-11-26,,,,2816.0,0
2014-11-27,,,,2842.0,0
2014-11-28,,,,2898.0,0
2014-12-01,,,,2896.0,0
2014-12-02,2790.0,2900.0,2790.0,2900.0,8
2014-12-03,,,,2836.0,0
2014-12-04,,,,2890.0,0
2014-12-05,,,,2890.0,0
2014-12-08,,,,2902.0,0
2014-12-09,2784.0,2860.0,2784.0,2860.0,4
2014-12-10,,,,2844.0,0
2014-12-11,,,,2858.0,0
2014-12-12,,,,2872.0,0
2014-12-15,,,,2888.0,0
2014-12-16,,,,2854.0,0
2014-12-17,,,,2840.0,0
2014-12-18,,,,2834.0,0
2014-12-19,,,,2842.0,0
2014-12-22,,,,2816.0,0
2014-12-23,,,,2784.0,0
2014-12-24,,,,2786.0,0
2014-12-25,,,,2790.0,0
2014-12-26,,,,2786.0,0
2014-12-29,2896.0,2896.0,2896.0,2896.0,2
2014-12-30,,,,2970.0,0
2014-12-31,,,,2976.0,0
2015-01-05,,,,2976.0,0
2015-01-06,,,,2976.0,0
2015-01-07,,,,2944.0,0
2015-01-08,,,,2928.0,0
2015-01-09,2810.0,2956.0,2810.0,2956.0,4
2015-01-12,,,,2818.0,0
2015-01-13,,,,2764.0,0
2015-01-14,,,,2708.0,0
2015-01-15,,,,2700.0,0
2015-01-16,,,,2702.0,0
2015-01-19,,,,2690.0,0
2015-01-20,,,,2676.0,0
2015-01-21,,,,2672.0,0
2015-01-22,,,,2664.0,0
2015-01-23,,,,2646.0,0
2015-01-26,,,,2602.0,0
2015-01-27,,,,2582.0,0
2015-01-28,2610.0,2610.0,2610.0,2610.0,2
2015-01-29,,,,2628.0,0
2015-01-30,,,,2632.0,0
2015-02-02,,,,2626.0,0
2015-02-03,,,,2610.0,0
2015-02-04,,,,2604.0,0
2015-02-05,,,,2594.0,0
2015-02-06,,,,2598.0,0
2015-02-09,,,,2592.0,0
2015-02-10,,,,2596.0,0
2015-02-11,,,,2606.0,0
2015-02-12,,,,2606.0,0
2015-02-13,,,,2624.0,0
2015-02-16,,,,2646.0,0
2015-02-17,,,,2646.0,0
2015-02-25,,,,2646.0,0
2015-02-26,2714.0,2714.0,2714.0,2714.0,2
2015-02-27,2680.0,2680.0,2680.0,2680.0,2
2015-03-02,,,,2680.0,0
2015-03-03,,,,2680.0,0
2015-03-04,,,,2680.0,0
2015-03-05,,,,2680.0,0
2015-03-06,,,,2680.0,0
2015-03-09,,,,2658.0,0
2015-03-10,,,,2636.0,0
2015-03-11,,,,2614.0,0
2015-03-12,,,,2614.0,0
2015-03-13,,,,2614.0,0
2015-03-16,,,,2614.0,0
2015-03-17,,,,2614.0,0
2015-03-18,,,,2614.0,0
2015-03-19,,,,2614.0,0
2015-03-20,,,,2614.0,0
2015-03-23,2628.0,2630.0,2628.0,2630.0,8
2015-03-24,2584.0,2584.0,2584.0,2584.0,2
2015-03-25,,,,2570.0,0
2015-03-26,,,,2552.0,0
2015-03-27,,,,2552.0,0
2015-03-30,,,,2556.0,0
2015-03-31,,,,2556.0,0
2015-04-01,,,,2538.0,0
2015-04-02,,,,2498.0,0
2015-04-03,,,,2480.0,0
2015-04-07,,,,2448.0,0
2015-04-08,,,,2410.0,0
2015-04-09,,,,2398.0,0
2015-04-10,2320.0,2410.0,2320.0,2410.0,12
