Date,TA,M,RB,FG,MA,HC,V,RM,AG
2015-11-25,1091798,833060.0,6173106,216962,1132424,13692,9469.0,484150,722136
2015-11-26,1570040,938504.0,8211592,256730,1884304,11348,10698.0,490104,737932
2015-11-27,815982,680473.0,4213766,115950,1319430,6832,10977.0,390740,618388
2015-11-30,804422,609506.0,4700388,136614,1606620,9620,4568.0,457048,741960
2015-12-01,1097400,702053.0,4285306,183318,2144352,11662,481.0,521956,545874
2015-12-02,1136686,642895.0,7473778,491470,1737922,21952,287.0,700566,434892
2015-12-03,1309348,710438.0,4289644,274668,1778536,11634,286.0,862506,652470
2015-12-04,985462,805554.0,5652644,296454,1633858,14470,198.0,824968,692076
2015-12-07,1444464,699116.0,5045348,327142,1764864,17498,64.0,811986,1466624
2015-12-08,2360200,964832.0,4044250,199422,2556420,17004,461.0,1063712,645200
2015-12-09,2043866,737565.0,3471394,323128,1726832,11500,305.0,947042,513700
2015-12-10,1540776,554731.0,3004688,264492,1363494,12424,255.0,738226,617060
2015-12-11,1310350,56973.0,2855298,270252,1737114,16750,286.0,1062570,435214
