Date,Open,High,Low,Close,Volume
2021-10-22,0.0,0.0,0.0,0.0,0
2021-10-25,5572.0,5574.0,5510.0,5544.0,5
2021-10-26,0.0,0.0,0.0,0.0,0
2021-10-27,5486.0,5512.0,5414.0,5414.0,7
2021-10-28,5368.0,5368.0,5218.0,5314.0,5
2021-10-29,5284.0,5284.0,5284.0,5284.0,1
2021-11-01,5308.0,5308.0,5308.0,5308.0,1
2021-11-02,5352.0,5364.0,5338.0,5338.0,5
2021-11-03,5330.0,5330.0,5190.0,5190.0,11
2021-11-04,5134.0,5134.0,5134.0,5134.0,1
2021-11-05,0.0,0.0,0.0,0.0,0
2021-11-08,5240.0,5240.0,5240.0,5240.0,1
2021-11-09,0.0,0.0,0.0,0.0,0
2021-11-10,5216.0,5306.0,5216.0,5306.0,3
2021-11-11,0.0,0.0,0.0,0.0,0
2021-11-12,0.0,0.0,0.0,0.0,0
2021-11-15,5108.0,5108.0,5108.0,5108.0,1
2021-11-16,5038.0,5132.0,5038.0,5130.0,7
2021-11-17,5132.0,5132.0,5098.0,5118.0,8
2021-11-18,5114.0,5136.0,5020.0,5020.0,25
2021-11-19,5040.0,5084.0,5040.0,5084.0,6
2021-11-22,5010.0,5038.0,4996.0,5038.0,10
2021-11-23,5002.0,5034.0,5000.0,5034.0,4
2021-11-24,5044.0,5112.0,5044.0,5110.0,13
2021-11-25,5142.0,5156.0,5084.0,5156.0,13
2021-11-26,5090.0,5108.0,5090.0,5108.0,2
2021-11-29,4942.0,4944.0,4830.0,4866.0,31
2021-11-30,4840.0,4868.0,4672.0,4698.0,29
2021-12-01,4686.0,4786.0,4624.0,4750.0,20
2021-12-02,4762.0,4762.0,4650.0,4724.0,8
2021-12-03,4686.0,4754.0,4636.0,4754.0,11
2021-12-06,4766.0,4800.0,4744.0,4756.0,13
2021-12-07,4798.0,4840.0,4780.0,4838.0,8
2021-12-08,4828.0,4834.0,4802.0,4822.0,18
2021-12-09,4806.0,4874.0,4806.0,4874.0,11
2021-12-10,4830.0,4880.0,4828.0,4830.0,34
2021-12-13,4830.0,4900.0,4808.0,4880.0,40
