symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IC2101,20210104,6384.0,6489.8,6334.0,6434.2,70652,86961.0,9074171.864,6459.4,6343.8,IC
IC2102,20210104,6336.2,6429.4,6289.8,6382.2,4400,6808.0,560519.852,6404.2,6297.2,IC
IC2103,20210104,6272.0,6369.6,6241.0,6319.0,25273,78438.0,3190408.572,6344.2,6251.4,IC
IC2106,20210104,6135.8,6212.6,6096.2,6167.0,8449,54320.0,1040554.36,6189.0,6102.4,IC
IF2101,20210104,5230.0,5298.8,5192.0,5260.0,84288,84531.0,13280738.802,5278.6,5216.2,IF
IF2102,20210104,5230.0,5295.0,5197.2,5262.0,2855,3877.0,449409.756,5275.2,5210.4,IF
IF2103,20210104,5232.6,5294.8,5196.0,5257.4,24260,84072.0,3821917.992,5277.0,5211.6,IF
IF2106,20210104,5190.0,5253.6,5154.2,5217.0,5731,25375.0,895268.412,5234.2,5168.0,IF
IH2101,20210104,3642.6,3668.6,3610.0,3643.0,38335,38128.0,4184448.252,3651.0,3643.2,IH
IH2102,20210104,3641.4,3665.6,3607.0,3643.0,1323,2393.0,144251.586,3650.4,3636.0,IH
IH2103,20210104,3642.2,3667.2,3608.2,3639.4,9505,25368.0,1037016.51,3649.2,3636.8,IH
IH2106,20210104,3626.8,3659.0,3600.0,3628.6,3157,11850.0,343595.202,3638.8,3627.0,IH
T2103,20210104,97.95,98.065,97.805,97.84,46679,112509.0,4570529.155,97.83,97.965,T
T2106,20210104,97.825,97.895,97.64,97.665,1538,4391.0,150334.63,97.655,97.795,T
T2109,20210104,97.735,97.74,97.52,97.52,55,331.0,5367.33,97.535,97.655,T
TF2103,20210104,99.8,99.84,99.705,99.755,18153,59018.0,1811213.43,99.73,99.81,TF
TF2106,20210104,99.725,99.775,99.63,99.685,433,888.0,43169.125,99.65,99.755,TF
TF2109,20210104,99.61,99.61,99.55,99.55,3,32.0,298.77,99.55,99.66,TF
TS2103,20210104,100.385,100.405,100.315,100.345,6034,21247.0,1211169.15,100.34,100.39,TS
TS2106,20210104,100.275,100.325,100.26,100.26,111,893.0,22261.56,100.26,100.31,TS
TS2109,20210104,100.19,100.19,100.19,100.19,1,57.0,200.38,100.19,100.2,TS
IC2101,20210105,6434.4,6504.8,6417.0,6476.6,70706,83889.0,9127746.156,6481.6,6459.4,IC
IC2102,20210105,6387.0,6442.6,6363.8,6415.8,4168,7202.0,533220.164,6419.2,6404.2,IC
IC2103,20210105,6321.0,6375.0,6301.6,6349.6,19845,77011.0,2514623.624,6356.4,6344.2,IC
IC2106,20210105,6167.0,6213.8,6145.2,6189.2,8810,54762.0,1087997.86,6196.8,6189.0,IC
IF2101,20210105,5250.0,5370.8,5238.8,5359.8,88203,85968.0,14041364.328,5357.0,5278.6,IF
IF2102,20210105,5245.8,5366.8,5237.0,5353.6,2868,4349.0,456528.654,5353.2,5275.2,IF
IF2103,20210105,5247.8,5357.0,5237.2,5349.6,25792,85638.0,4102002.42,5346.4,5277.0,IF
IF2106,20210105,5195.6,5303.6,5192.0,5290.8,6322,26691.0,995754.15,5292.6,5234.2,IF
IH2101,20210105,3635.8,3684.6,3620.6,3678.0,36810,35420.0,4032715.554,3675.8,3651.0,IH
IH2102,20210105,3631.0,3677.6,3621.6,3672.2,1817,2720.0,199067.376,3664.6,3650.4,IH
