symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IC1601,20160104,7350.0,7364.8,6881.2,6881.2,5957,13616.0,850723.06,7000.0,7399.0,IC
IC1602,20160104,7104.8,7150.0,6685.0,6685.0,164,631.0,22831.812,6849.6,7187.6,IC
IC1603,20160104,6980.0,6990.0,6524.6,6525.0,457,2208.0,61929.796,6657.0,7015.6,IC
IC1606,20160104,6550.0,6563.0,6226.0,6226.0,105,839.0,13373.68,6303.0,6601.2,IC
IF1601,20160104,3640.0,3657.4,3415.8,3425.0,12513,27612.0,1334411.766,3498.0,3672.8,IF
IF1602,20160104,3600.0,3605.4,3369.4,3369.4,436,1154.0,45952.584,3450.6,3623.0,IF
IF1603,20160104,3548.0,3560.0,3326.0,3326.0,1367,5940.0,141680.316,3390.0,3576.2,IF
IF1606,20160104,3455.0,3465.0,3231.2,3231.2,202,1440.0,20260.104,3296.8,3474.4,IF
IH1601,20160104,2374.0,2388.4,2240.2,2254.0,4786,10650.0,334657.416,2291.2,2403.6,IH
IH1602,20160104,2344.8,2364.0,2228.0,2228.0,94,644.0,6501.528,2278.6,2380.2,IH
IH1603,20160104,2340.0,2343.0,2197.2,2210.0,437,3293.0,29910.024,2243.2,2362.4,IH
IH1606,20160104,2298.8,2298.8,2170.0,2202.6,79,733.0,5331.444,2221.8,2318.4,IH
T1603,20160104,100.0,100.03,99.665,99.865,25642,27095.0,2561033.85,99.91,100.055,T
T1606,20160104,99.805,99.87,99.565,99.68,610,4281.0,60823.925,99.75,99.93,T
T1609,20160104,99.78,99.85,99.66,99.69,30,877.0,2992.585,99.77,99.955,T
TF1603,20160104,100.67,100.68,100.475,100.595,21582,23250.0,2170754.4,100.605,100.7,TF
TF1606,20160104,100.51,100.54,100.37,100.47,291,3687.0,29237.56,100.48,100.595,TF
TF1609,20160104,100.44,100.47,100.4,100.47,6,721.0,602.65,100.47,100.605,TF
IC1601,20160105,6650.0,6880.0,6650.0,6699.0,10206,14978.0,1373848.116,6673.4,7000.0,IC
IC1602,20160105,6510.0,6709.8,6507.2,6533.6,436,839.0,57375.84,6537.4,6849.6,IC
IC1603,20160105,6480.0,6542.2,6324.2,6364.6,913,2398.0,117122.052,6351.2,6657.0,IC
