symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IC2201,20220104,7397.0,7399.6,7317.8,7371.0,44534,92724.0,6550805.1,7365.6,7377.8,IC
IC2202,20220104,7368.8,7372.4,7293.0,7345.6,2379,6036.0,348514.084,7338.4,7350.6,IC
IC2203,20220104,7311.6,7326.4,7251.0,7308.0,13473,95458.0,1963291.42,7299.2,7305.8,IC
IC2206,20220104,7166.6,7166.6,7096.0,7149.6,7184,80264.0,1024452.668,7142.4,7147.8,IC
IF2201,20220104,4960.0,4966.0,4872.2,4925.6,65395,82784.0,9633635.838,4922.2,4947.4,IF
IF2202,20220104,4966.0,4967.2,4875.2,4929.8,2259,4249.0,332542.878,4923.6,4950.6,IF
IF2203,20220104,4960.0,4964.8,4873.0,4926.0,19581,80057.0,2884119.264,4922.8,4950.6,IF
IF2206,20220104,4934.8,4935.0,4845.6,4894.0,6669,38023.0,976240.608,4891.8,4919.2,IF
IH2201,20220104,3285.0,3290.4,3225.6,3269.8,40497,54802.0,3956470.782,3267.2,3284.6,IH
IH2202,20220104,3299.8,3299.8,3231.6,3273.0,1254,2935.0,122702.442,3271.8,3291.6,IH
IH2203,20220104,3310.0,3310.0,3234.2,3277.0,14888,42084.0,1457746.548,3275.6,3298.6,IH
IH2206,20220104,3289.4,3294.2,3224.8,3266.0,3888,20233.0,379466.058,3266.0,3287.6,IH
T2203,20220104,100.63,100.755,100.525,100.75,62088,169685.0,6246800.675,100.695,100.76,T
T2206,20220104,100.455,100.52,100.325,100.52,2234,11032.0,224302.09,100.475,100.555,T
T2209,20220104,100.235,100.32,100.155,100.32,591,323.0,59228.15,100.27,100.375,T
TF2203,20220104,101.66,101.715,101.575,101.715,23376,86831.0,2375745.05,101.675,101.715,TF
TF2206,20220104,101.455,101.54,101.41,101.54,548,1558.0,55597.095,101.505,101.555,TF
TF2209,20220104,101.225,101.32,101.19,101.32,741,336.0,75037.575,101.295,101.35,TF
TS2203,20220104,101.06,101.09,101.02,101.085,11554,49090.0,2335041.15,101.07,101.08,TS
TS2206,20220104,100.985,101.02,100.965,101.02,149,1171.0,30094.12,101.005,101.02,TS
TS2209,20220104,100.9,100.97,100.87,100.945,1016,172.0,205073.52,100.945,100.945,TS
IC2201,20220105,7360.0,7363.8,7214.4,7221.8,58880,94931.0,8554627.812,7232.6,7365.6,IC
IC2202,20220105,7343.4,7343.4,7195.2,7202.2,6391,10429.0,925038.372,7212.8,7338.4,IC
IC2203,20220105,7296.0,7299.4,7159.4,7166.6,21812,98156.0,3144193.32,7179.0,7299.2,IC
IC2206,20220105,7142.4,7145.0,7014.0,7020.8,12150,83549.0,1715398.58,7034.4,7142.4,IC
IF2201,20220105,4919.6,4928.8,4855.2,4877.0,73461,83642.0,10787540.586,4879.0,4922.2,IF
IF2202,20220105,4927.2,4931.0,4859.8,4877.4,1913,4166.0,281093.7,4880.4,4923.6,IF
IF2203,20220105,4922.8,4929.0,4856.2,4874.6,24121,80195.0,3539881.434,4878.6,4922.8,IF
IF2206,20220105,4891.8,4898.8,4830.0,4846.0,7103,38348.0,1036627.776,4849.4,4891.8,IF
IH2201,20220105,3269.8,3299.6,3247.4,3264.0,42180,52506.0,4138940.508,3264.2,3267.2,IH
IH2202,20220105,3275.4,3302.0,3254.6,3267.8,1492,3289.0,146708.28,3270.2,3271.8,IH
IH2203,20220105,3273.0,3307.2,3258.6,3273.4,13898,41031.0,1367607.906,3275.2,3275.6,IH
IH2206,20220105,3262.8,3296.0,3247.0,3261.4,5355,20204.0,525253.908,3262.4,3266.0,IH
T2203,20220105,100.7,100.73,100.53,100.6,57614,167089.0,5797473.855,100.59,100.695,T
T2206,20220105,100.5,100.515,100.305,100.365,2224,11255.0,223321.69,100.35,100.475,T
T2209,20220105,100.305,100.335,100.13,100.19,549,366.0,55052.78,100.18,100.27,T
TF2203,20220105,101.7,101.72,101.6,101.62,24978,86934.0,2539272.155,101.62,101.675,TF
TF2206,20220105,101.495,101.54,101.43,101.445,651,1796.0,66065.63,101.445,101.505,TF
TF2209,20220105,101.305,101.33,101.25,101.285,716,356.0,72522.14,101.275,101.295,TF
TS2203,20220105,101.08,101.085,101.045,101.055,12058,48798.0,2437202.73,101.055,101.07,TS
