symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IC2001,20200102,5300.0,5392.4,5281.0,5361.8,68331,75083.0,7312402.38,5368.8,5266.8,IC
IC2002,20200102,5288.2,5373.6,5268.4,5350.0,2172,3898.0,231679.008,5359.2,5249.6,IC
IC2003,20200102,5269.6,5354.8,5256.6,5337.8,16367,55293.0,1741556.688,5341.8,5231.6,IC
IC2006,20200102,5210.0,5293.2,5186.2,5272.2,10770,35677.0,1131808.644,5278.0,5164.4,IC
IF2001,20200102,4131.2,4190.6,4131.2,4160.4,81815,81731.0,10215849.15,4163.4,4105.0,IF
IF2002,20200102,4140.2,4199.6,4140.2,4172.2,1814,2586.0,226966.626,4175.2,4113.8,IF
IF2003,20200102,4158.2,4209.4,4150.6,4179.0,16677,39591.0,2091700.308,4183.0,4119.8,IF
IF2006,20200102,4142.2,4209.0,4142.2,4179.6,4219,14645.0,528916.422,4182.2,4116.4,IF
IH2001,20200102,3093.0,3116.8,3084.0,3097.2,27268,30691.0,2536067.898,3098.2,3070.6,IH
IH2002,20200102,3096.6,3122.0,3092.0,3101.8,982,1612.0,91522.83,3106.4,3077.0,IH
IH2003,20200102,3099.8,3127.8,3096.0,3105.8,6670,22910.0,622553.412,3109.0,3080.4,IH
IH2006,20200102,3100.0,3126.8,3095.4,3105.2,2219,7172.0,206969.466,3107.4,3078.2,IH
T2003,20200102,98.09,98.125,97.94,98.015,35081,76631.0,3439092.42,97.99,98.155,T
T2006,20200102,97.7,97.74,97.565,97.6,738,4235.0,72060.425,97.595,97.775,T
T2009,20200102,97.38,97.415,97.255,97.285,125,1040.0,12164.835,97.275,97.445,T
TF2003,20200102,99.92,99.93,99.815,99.86,11690,34123.0,1167521.45,99.835,99.945,TF
TF2006,20200102,99.57,99.57,99.5,99.52,139,1973.0,13833.845,99.515,99.61,TF
TF2009,20200102,99.265,99.27,99.225,99.225,25,180.0,2481.36,99.225,99.295,TF
TS2003,20200102,100.4,100.42,100.365,100.37,17141,14817.0,3441592.07,100.37,100.42,TS
TS2006,20200102,100.22,100.225,100.18,100.19,1449,2283.0,290398.03,100.185,100.24,TS
TS2009,20200102,100.045,100.045,100.0,100.01,625,522.0,125019.13,100.0,100.05,TS
IC2001,20200103,5375.4,5402.0,5358.0,5378.0,56333,70973.0,6058187.528,5385.0,5368.8,IC
IC2002,20200103,5371.8,5388.0,5345.2,5364.0,1721,3845.0,184617.388,5372.6,5359.2,IC
IC2003,20200103,5342.2,5373.0,5333.4,5350.0,12117,54324.0,1296971.732,5357.4,5341.8,IC
IC2006,20200103,5284.4,5312.6,5270.0,5290.2,8707,35922.0,921368.408,5296.4,5278.0,IC
IF2001,20200103,4171.2,4175.2,4145.2,4151.8,59449,73043.0,7418951.646,4155.6,4163.4,IF
IF2002,20200103,4185.6,4187.0,4157.0,4162.0,1231,2911.0,154028.58,4167.2,4175.2,IF
IF2003,20200103,4190.4,4195.0,4164.2,4170.0,11096,37683.0,1391187.006,4173.8,4183.0,IF
IF2006,20200103,4192.8,4196.0,4163.4,4167.2,3132,15017.0,392564.124,4172.0,4182.2,IF
IH2001,20200103,3107.0,3107.0,3079.0,3080.4,20460,27359.0,1897224.27,3083.8,3098.2,IH
IH2002,20200103,3117.0,3117.0,3086.4,3088.8,622,1683.0,57806.658,3091.6,3106.4,IH
IH2003,20200103,3113.2,3116.4,3088.6,3090.2,4821,22159.0,448502.088,3094.4,3109.0,IH
IH2006,20200103,3116.8,3118.6,3087.0,3088.8,1727,7355.0,160638.648,3092.2,3107.4,IH
T2003,20200103,98.01,98.075,97.86,97.975,34318,76547.0,3362327.845,98.005,97.99,T
T2006,20200103,97.605,97.66,97.47,97.59,756,4341.0,73761.47,97.6,97.595,T
T2009,20200103,97.25,97.33,97.185,97.27,81,1089.0,7876.635,97.285,97.275,T
TF2003,20200103,99.82,99.865,99.76,99.77,12502,35374.0,1247693.49,99.795,99.835,TF
TF2006,20200103,99.545,99.545,99.45,99.45,87,1972.0,8654.225,99.455,99.515,TF
TF2009,20200103,99.25,99.25,99.16,99.16,7,186.0,694.39,99.16,99.225,TF
