symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
IC2301,20230103,5854.6,5982.4,5850.2,5958.8,45375,97189.0,5374396.092,5966.4,5874.6,IC
IC2302,20230103,5866.8,5983.0,5855.0,5962.0,3602,9373.0,426627.3,5968.0,5879.6,IC
IC2303,20230103,5860.0,5974.4,5849.4,5951.2,13683,114401.0,1619665.256,5960.4,5874.4,IC
IC2306,20230103,5801.4,5901.0,5785.8,5882.4,5913,92121.0,692314.284,5890.6,5809.4,IC
IF2301,20230103,3861.0,3909.6,3834.4,3894.2,67115,95112.0,7793507.118,3900.4,3886.0,IF
IF2302,20230103,3879.4,3917.0,3844.0,3903.0,2729,4617.0,317498.346,3908.8,3895.8,IF
IF2303,20230103,3885.0,3928.0,3853.6,3913.6,17450,75744.0,2036712.564,3919.0,3904.2,IF
IF2306,20230103,3882.6,3920.0,3846.6,3906.8,5281,38817.0,614877.6,3912.4,3895.2,IF
IH2301,20230103,2635.0,2656.8,2609.8,2648.6,43791,63893.0,3456720.636,2651.4,2650.8,IH
IH2302,20230103,2644.0,2661.8,2616.0,2655.4,2036,2811.0,160998.384,2656.6,2656.2,IH
IH2303,20230103,2648.2,2666.8,2621.6,2657.4,13165,44154.0,1043125.92,2661.2,2660.0,IH
IH2306,20230103,2649.2,2666.8,2622.2,2659.8,3758,15901.0,297759.546,2661.8,2659.8,IH
IM2301,20230103,6280.0,6442.8,6276.0,6420.0,29613,46448.0,3770816.084,6426.0,6282.8,IM
IM2302,20230103,6269.2,6420.0,6260.8,6397.0,2656,5364.0,337259.32,6404.4,6265.6,IM
IM2303,20230103,6239.8,6390.0,6237.2,6366.0,10199,43880.0,1289421.94,6374.4,6243.2,IM
IM2306,20230103,6152.6,6284.8,6143.2,6264.2,4564,40427.0,567666.732,6270.0,6146.8,IM
T2303,20230103,100.28,100.43,100.155,100.37,53874,149421.0,5402540.565,100.31,100.24,T
T2306,20230103,99.695,99.785,99.565,99.76,4680,12679.0,466514.63,99.7,99.655,T
T2309,20230103,99.11,99.205,99.015,99.16,336,532.0,33299.125,99.1,99.065,T
TF2303,20230103,101.005,101.125,100.95,101.065,39423,88516.0,3982120.64,101.03,100.97,TF
TF2306,20230103,100.56,100.665,100.505,100.61,1118,4646.0,112449.33,100.61,100.53,TF
TF2309,20230103,100.205,100.25,100.135,100.245,523,615.0,52396.59,100.205,100.16,TF
TS2303,20230103,100.91,100.945,100.87,100.92,31900,40922.0,6437493.93,100.905,100.885,TS
TS2306,20230103,100.655,100.71,100.64,100.67,259,2728.0,52149.82,100.68,100.645,TS
TS2309,20230103,100.425,100.48,100.425,100.455,293,502.0,58860.78,100.45,100.43,TS
IC2301,20230104,5958.6,5973.4,5924.2,5957.0,34515,90831.0,4109387.472,5952.2,5966.4,IC
IC2302,20230104,5961.8,5973.6,5900.0,5958.0,2693,9901.0,320513.224,5952.8,5968.0,IC
IC2303,20230104,5949.0,5966.4,5916.2,5948.2,10075,112958.0,1198168.404,5943.0,5960.4,IC
IC2306,20230104,5885.2,5895.0,5846.0,5877.8,5244,92613.0,616076.116,5871.2,5890.6,IC
IF2301,20230104,3897.4,3911.0,3876.6,3898.0,52123,82741.0,6089719.926,3895.0,3900.4,IF
IF2302,20230104,3907.4,3919.4,3885.2,3907.4,1913,4578.0,223991.628,3903.4,3908.8,IF
IF2303,20230104,3910.8,3928.8,3892.6,3913.0,15641,74202.0,1835140.2,3909.4,3919.0,IF
IF2306,20230104,3905.2,3920.6,3885.8,3905.4,4762,38447.0,557777.112,3902.8,3912.4,IF
IH2301,20230104,2654.8,2662.8,2640.4,2654.2,31552,58837.0,2510279.718,2652.8,2651.4,IH
IH2302,20230104,2658.6,2668.0,2646.6,2659.6,1653,2560.0,131759.88,2657.8,2656.6,IH
IH2303,20230104,2662.2,2672.0,2651.0,2665.0,9848,42413.0,786468.378,2662.6,2661.2,IH
IH2306,20230104,2662.8,2672.2,2651.2,2665.0,3127,15401.0,249709.218,2661.2,2661.8,IH
IM2301,20230104,6420.0,6439.0,6375.0,6414.4,22569,42870.0,2894694.936,6405.6,6426.0,IM
IM2302,20230104,6396.0,6419.0,6351.6,6389.8,2549,6053.0,325592.188,6381.4,6404.4,IM
IM2303,20230104,6366.2,6389.2,6324.8,6359.0,8286,42797.0,1053541.592,6351.0,6374.4,IM
IM2306,20230104,6270.2,6284.6,6222.4,6253.0,3130,40463.0,391545.888,6247.2,6270.0,IM
T2303,20230104,100.435,100.54,100.38,100.53,56437,152908.0,5669936.54,100.51,100.31,T
T2306,20230104,99.805,99.865,99.74,99.855,4794,13053.0,478488.67,99.835,99.7,T
T2309,20230104,99.19,99.27,99.18,99.22,440,567.0,43657.26,99.225,99.1,T
TF2303,20230104,101.095,101.215,101.075,101.17,43843,90596.0,4435311.69,101.185,101.03,TF
TF2306,20230104,100.64,100.735,100.635,100.7,1414,4808.0,142384.915,100.705,100.61,TF
TF2309,20230104,100.245,100.32,100.245,100.305,269,611.0,26978.83,100.305,100.205,TF
TS2303,20230104,100.935,100.985,100.925,100.97,42254,42366.0,8531997.19,100.97,100.905,TS
TS2306,20230104,100.69,100.76,100.69,100.745,548,2865.0,110402.58,100.745,100.68,TS
TS2309,20230104,100.47,100.53,100.455,100.52,376,468.0,75570.69,100.52,100.45,TS
IC2301,20230105,5978.0,6035.2,5954.4,6019.4,40375,90180.0,4850672.02,6020.4,5952.2,IC
IC2302,20230105,5970.8,6035.8,5956.2,6019.2,3497,11125.0,420128.872,6020.4,5952.8,IC
IC2303,20230105,5960.0,6023.0,5944.6,6009.0,12080,113963.0,1448880.236,6011.0,5943.0,IC
IC2306,20230105,5889.8,5950.8,5874.0,5936.2,6024,93454.0,713683.788,5937.8,5871.2,IC
IF2301,20230105,3923.8,3982.6,3918.0,3974.4,65791,87168.0,7809696.63,3975.4,3895.0,IF
IF2302,20230105,3936.8,3988.2,3926.4,3981.2,3199,5729.0,380285.64,3982.0,3903.4,IF
IF2303,20230105,3930.2,3993.8,3930.0,3986.8,23824,77482.0,2835349.626,3986.8,3909.4,IF
IF2306,20230105,3926.8,3986.0,3923.0,3978.0,7642,40672.0,908040.276,3978.4,3902.8,IF
IH2301,20230105,2674.0,2709.0,2670.2,2705.6,42966,61620.0,3471144.144,2704.4,2652.8,IH
IH2302,20230105,2679.4,2712.8,2676.0,2709.0,2615,3274.0,211601.952,2708.4,2657.8,IH
IH2303,20230105,2682.6,2718.4,2679.8,2716.0,13917,45243.0,1128206.862,2714.4,2662.6,IH
IH2306,20230105,2678.6,2717.0,2678.6,2716.6,5469,17460.0,443211.468,2713.2,2661.2,IH
IM2301,20230105,6433.8,6494.0,6408.2,6490.4,24379,42369.0,3151578.436,6483.8,6405.6,IM
IM2302,20230105,6408.2,6469.0,6386.2,6464.6,2913,6966.0,375342.892,6458.0,6381.4,IM
IM2303,20230105,6375.2,6435.4,6353.2,6432.0,8135,42599.0,1042378.064,6424.6,6351.0,IM
IM2306,20230105,6261.2,6325.0,6246.0,6323.8,4741,41195.0,597277.492,6313.0,6247.2,IM
T2303,20230105,100.45,100.545,100.415,100.435,47104,154132.0,4732561.42,100.435,100.51,T
T2306,20230105,99.8,99.845,99.725,99.735,3262,13482.0,325509.165,99.74,99.835,T
T2309,20230105,99.2,99.23,99.12,99.125,292,668.0,28956.525,99.135,99.225,T
TF2303,20230105,101.13,101.2,101.105,101.15,30936,89373.0,3129047.885,101.125,101.185,TF
TF2306,20230105,100.65,100.71,100.64,100.67,647,4826.0,65134.57,100.655,100.705,TF
TF2309,20230105,100.285,100.315,100.25,100.255,291,616.0,29181.385,100.26,100.305,TF
TS2303,20230105,100.95,100.975,100.935,100.945,36998,42653.0,7470151.8,100.945,100.97,TS
TS2306,20230105,100.725,100.74,100.71,100.72,570,2917.0,114825.15,100.715,100.745,TS
TS2309,20230105,100.515,100.515,100.49,100.5,129,474.0,25929.49,100.495,100.52,TS
IC2301,20230106,6012.0,6066.8,6006.8,6024.2,37667,85799.0,4543954.74,6025.0,6020.4,IC
IC2302,20230106,6010.6,6066.4,6008.2,6028.8,3414,11716.0,411949.9,6026.8,6020.4,IC
IC2303,20230106,6004.2,6056.0,5998.0,6020.0,11696,113568.0,1408848.52,6017.4,6011.0,IC
IC2306,20230106,5928.6,5984.0,5921.6,5953.8,5467,93965.0,650604.588,5949.2,5937.8,IC
