Date,Open,High,Low,Close,Volume
2015-02-16,0.0,0.0,0.0,0.0,0
2015-02-17,0.0,0.0,0.0,0.0,0
2015-02-25,0.0,0.0,0.0,0.0,0
2015-02-26,0.0,0.0,0.0,0.0,0
2015-02-27,0.0,0.0,0.0,0.0,0
2015-03-02,0.0,0.0,0.0,0.0,0
2015-03-03,0.0,0.0,0.0,0.0,0
2015-03-04,0.0,0.0,0.0,0.0,0
2015-03-05,0.0,0.0,0.0,0.0,0
2015-03-06,0.0,0.0,0.0,0.0,0
2015-03-09,0.0,0.0,0.0,0.0,0
2015-03-10,0.0,0.0,0.0,0.0,0
2015-03-11,0.0,0.0,0.0,0.0,0
2015-03-12,0.0,0.0,0.0,0.0,0
2015-03-13,0.0,0.0,0.0,0.0,0
2015-03-16,0.0,0.0,0.0,0.0,0
2015-03-17,0.0,0.0,0.0,0.0,0
2015-03-18,0.0,0.0,0.0,0.0,0
2015-03-19,0.0,0.0,0.0,0.0,0
2015-03-20,2389.0,2389.0,2303.0,2303.0,8
2015-03-23,0.0,0.0,0.0,0.0,0
2015-03-24,0.0,0.0,0.0,0.0,0
2015-03-25,2415.0,2415.0,2415.0,2415.0,2
2015-03-26,2486.0,2486.0,2408.0,2408.0,8
2015-03-27,0.0,0.0,0.0,0.0,0
2015-03-30,0.0,0.0,0.0,0.0,0
2015-03-31,0.0,0.0,0.0,0.0,0
2015-04-01,0.0,0.0,0.0,0.0,0
2015-04-02,0.0,0.0,0.0,0.0,0
2015-04-03,0.0,0.0,0.0,0.0,0
2015-04-07,0.0,0.0,0.0,0.0,0
2015-04-08,0.0,0.0,0.0,0.0,0
2015-04-09,2445.0,2543.0,2445.0,2450.0,10
2015-04-10,0.0,0.0,0.0,0.0,0
2015-04-13,0.0,0.0,0.0,0.0,0
2015-04-14,0.0,0.0,0.0,0.0,0
2015-04-15,0.0,0.0,0.0,0.0,0
2015-04-16,2491.0,2491.0,2425.0,2425.0,4
2015-04-17,0.0,0.0,0.0,0.0,0
2015-04-20,0.0,0.0,0.0,0.0,0
2015-04-21,2630.0,2630.0,2567.0,2567.0,6
2015-04-22,0.0,0.0,0.0,0.0,0
2015-04-23,0.0,0.0,0.0,0.0,0
2015-04-24,0.0,0.0,0.0,0.0,0
2015-04-27,0.0,0.0,0.0,0.0,0
2015-04-28,2677.0,2695.0,2598.0,2614.0,260
