Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2020-04-15,202005,202005,202005,202008,202005,202005,202005,202005,202005,202006
2020-04-16,202005,202005,202005,202008,202005,202005,202006,202005,202005,202006
2020-04-17,202005,202005,202005,202008,202005,202005,202009,202005,202005,202006
2020-04-20,202005,202005,202005,202008,202005,202005,202009,202005,202005,202006
2020-04-21,202005,202005,202005,202008,202005,202005,202009,202005,202009,202006
2020-04-22,202009,202009,202010,202008,202005,202005,202009,202005,202009,202006
2020-04-23,202009,202009,202010,202008,202005,202010,202009,202005,202009,202006
2020-04-24,202009,202009,202010,202008,202005,202010,202009,202005,202009,202006
2020-04-27,202009,202009,202010,202008,202005,202010,202009,202005,202009,202006
2020-04-28,202009,202009,202010,202008,202005,202010,202009,202005,202009,202006
2020-04-29,202009,202009,202010,202008,202009,202010,202009,202005,202009,202006
2020-04-30,202009,202009,202010,202008,202009,202010,202009,202005,202009,202006
2020-05-06,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-07,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-08,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-11,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-12,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-13,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-14,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-15,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-18,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-19,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-20,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-21,202009,202009,202010,202008,202009,202010,202009,202009,202009,202006
2020-05-22,202009,202009,202010,202008,202007,202010,202009,202009,202009,202006
2020-05-25,202009,202009,202010,202008,202007,202010,202009,202009,202009,202008
2020-05-26,202009,202009,202010,202008,202007,202010,202009,202009,202009,202008
2020-05-27,202009,202009,202010,202008,202007,202010,202009,202009,202009,202008
2020-05-28,202009,202009,202010,202008,202007,202010,202009,202009,202009,202008
2020-05-29,202009,202009,202010,202008,202007,202010,202009,202009,202009,202009
2020-06-01,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-02,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-03,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-04,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-05,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-08,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-09,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-10,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-11,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-12,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-15,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-16,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-17,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-18,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-19,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-22,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-23,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-24,202009,202009,202010,202008,202009,202010,202009,202009,202009,202009
2020-06-29,202009,202009,202010,202008,202009,202010,202009,202009,202009,202010
2020-06-30,202009,202009,202010,202008,202009,202010,202009,202009,202009,202010
2020-07-01,202009,202009,202010,202008,202009,202010,202009,202009,202009,202010
2020-07-02,202009,202009,202010,202008,202009,202010,202009,202009,202009,202010
