Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2023-02-20,8,98,41,-104,103,53,-17,214,101,-1
2023-02-21,7,101,40,-103,102,54,-16,253,100,-2
2023-02-22,7,104,41,-106,103,55,-16,256,101,-2
2023-02-23,8,108,42,-107,102,57,-16,266,99,-3
2023-02-24,8,111,43,-108,107,58,-15,265,99,-4
2023-02-27,8,109,47,-112,110,66,-15,266,96,-5
2023-02-28,8,103,47,-115,119,66,-15,273,90,-6
2023-03-01,9,113,47,-126,120,66,-15,278,101,-6
2023-03-02,9,123,48,-128,124,68,-16,279,114,-8
2023-03-03,11,124,48,-132,131,67,-16,281,116,-9
2023-03-06,11,138,45,-224,129,65,-19,277,122,-9
2023-03-07,12,133,48,-232,120,75,-29,282,119,-9
2023-03-08,13,133,53,-231,115,85,-29,285,118,-10
2023-03-09,17,132,54,-271,129,87,-29,280,113,-12
2023-03-10,16,131,55,-266,120,88,-29,279,106,-15
2023-03-13,16,138,54,-246,113,86,-27,277,108,-15
2023-03-14,12,145,58,-234,109,92,-26,265,122,-12
2023-03-15,11,143,56,-230,104,91,-25,263,114,-10
2023-03-16,9,148,39,-147,80,58,-24,237,109,-9
2023-03-17,10,151,37,-143,78,57,-25,230,107,-8
2023-03-20,10,120,37,-145,76,57,-27,250,88,-7
2023-03-21,10,114,35,-145,70,55,-32,251,80,-5
2023-03-22,10,112,34,-141,64,55,-33,251,75,-4
2023-03-23,11,100,33,-137,59,52,-33,247,58,-2
2023-03-24,11,95,33,-135,57,50,-32,194,43,-1
2023-03-27,11,97,32,-132,56,49,-33,203,33,1
2023-03-28,13,88,33,-128,55,49,-32,228,21,1
2023-03-29,14,86,33,-123,53,49,-32,213,13,3
2023-03-30,15,85,32,-119,53,48,-32,211,5,4
2023-03-31,17,85,31,-118,52,48,-31,210,-5,6
2023-04-03,17,65,25,-115,51,38,-33,205,1,8
2023-04-04,18,67,23,-110,49,34,-33,205,0,9
2023-04-06,20,65,22,-106,44,33,-33,201,-2,8
2023-04-07,21,64,19,-102,40,30,-31,197,-5,11
2023-04-10,21,64,17,-100,36,28,-32,183,-7,12
2023-04-11,20,64,16,-99,32,27,-33,178,-9,14
2023-04-12,20,63,15,-97,29,25,-35,174,-12,16
2023-04-13,20,60,14,-93,27,23,-35,168,-11,27
2023-04-14,21,58,14,-81,27,23,-42,158,-13,29
2023-04-17,21,57,13,-68,29,22,-40,152,-13,27
2023-04-18,22,55,13,-61,31,22,-38,150,-11,27
2023-04-19,26,50,13,-55,33,22,-37,150,-11,32
2023-04-20,25,48,13,-41,36,21,-39,140,-13,33
2023-04-21,28,46,12,-37,35,20,-46,145,-16,31
2023-04-24,27,44,9,-29,40,17,-42,137,-16,30
2023-04-25,27,45,8,-20,40,14,-43,133,-18,32
2023-04-26,26,44,6,-13,38,12,-43,131,-16,32
2023-04-27,25,43,5,-11,35,10,-44,130,-16,32
2023-04-28,25,43,3,-7,31,7,-48,124,-14,31
2023-05-04,20,43,2,-6,28,5,-54,148,-13,28
2023-05-05,19,43,1,-4,24,2,-56,147,-11,28
2023-05-08,19,43,2,-2,25,5,-55,143,-9,27
2023-05-09,18,44,2,-3,23,4,-56,141,-7,26
2023-05-10,18,43,2,-2,20,4,-56,136,-6,27
2023-05-11,18,43,2,-2,17,3,-58,130,-5,24
2023-05-12,17,47,0,-1,14,0,-60,123,-1,14
2023-05-15,18,47,1,-2,12,2,-58,119,2,13
2023-05-16,17,47,1,-2,9,1,-60,113,6,16
2023-05-17,17,46,2,-2,10,2,-66,111,8,15
2023-05-18,16,45,2,-1,8,2,-65,108,11,14
2023-05-19,18,45,1,-2,9,2,-55,104,13,13
2023-05-22,17,43,1,-3,8,1,-53,81,16,13
2023-05-23,17,40,1,-5,4,1,-56,75,18,12
2023-05-24,17,38,1,-7,1,0,-57,75,19,12
2023-05-25,17,35,0,-9,-4,-1,-58,76,20,11
2023-05-26,18,33,0,-10,-3,-1,-64,72,22,10
2023-05-29,18,34,0,-10,-5,-1,-66,67,22,9
2023-05-30,19,31,-1,-16,-9,-1,-66,64,24,8
2023-05-31,19,28,-2,-18,-9,-2,-67,62,25,7
2023-06-01,18,25,-2,-18,-10,-2,-60,60,27,7
2023-06-02,19,21,-1,-10,-8,-1,-55,58,26,7
2023-06-05,19,19,0,-9,-9,1,-46,56,25,7
2023-06-06,20,17,1,-9,-12,2,-46,55,26,7
2023-06-07,20,14,1,-9,-14,3,-45,54,30,6
2023-06-08,25,11,2,-7,-14,3,-46,52,33,8
2023-06-09,26,8,3,-5,-14,5,-46,52,37,8
2023-06-12,26,6,3,-2,-16,5,-49,51,41,9
2023-06-13,26,4,4,2,-15,7,-49,48,44,10
2023-06-14,26,5,5,6,-16,8,-46,50,49,10
2023-06-15,27,8,5,9,-15,9,-46,52,53,10
2023-06-16,31,8,6,12,-16,11,-43,54,57,18
2023-06-19,30,8,7,13,-18,12,-44,55,62,18
2023-06-20,30,12,8,15,-17,13,-43,56,67,20
2023-06-21,31,18,7,16,-19,13,-42,56,74,14
2023-06-26,31,21,7,16,-20,13,-41,55,81,12
2023-06-27,31,24,8,17,-23,14,-45,55,85,11
2023-06-28,34,26,8,17,-34,15,-50,51,90,10
2023-06-29,35,29,8,19,-30,16,-48,51,99,9
2023-06-30,35,32,7,21,-29,17,-48,53,115,8
2023-07-03,36,20,8,24,-37,18,-49,54,81,8
2023-07-04,37,21,8,28,-38,19,-50,56,82,8
2023-07-05,39,23,9,32,-36,21,-49,56,87,8
2023-07-06,39,25,10,35,-38,22,-50,52,89,8
2023-07-07,40,26,10,40,-39,21,-49,54,88,7
2023-07-10,47,28,9,44,-42,21,-53,55,89,6
2023-07-11,48,30,9,52,-34,21,-55,61,96,7
2023-07-12,49,32,10,60,-34,22,-76,66,103,8
2023-07-13,53,32,11,68,-33,23,-72,74,108,6
2023-07-14,53,34,12,75,-27,25,-76,79,108,8
2023-07-17,47,35,12,78,-16,24,-51,80,110,9
2023-07-18,47,36,12,84,-12,25,-48,83,111,14
2023-07-19,51,37,13,90,-14,26,-45,87,111,15
2023-07-20,54,39,14,99,-13,29,-42,95,112,17
2023-07-21,59,40,15,101,-13,30,-42,101,113,18
2023-07-24,57,41,16,100,-14,32,-40,103,113,21
2023-07-25,56,44,17,98,-13,32,-38,106,117,23
2023-07-26,64,45,18,109,-13,36,-34,99,117,24
2023-07-27,66,48,20,114,-14,39,-32,104,119,24
2023-07-28,56,49,22,118,-13,44,-25,104,120,23
2023-07-31,58,49,23,123,-13,46,-25,109,110,24
2023-08-01,59,51,25,110,-11,51,-22,105,111,23
2023-08-02,57,53,23,111,-11,47,-19,101,109,22
2023-08-03,46,53,21,105,-11,46,-16,92,110,16
2023-08-04,47,54,20,106,-11,46,-15,91,108,15
2023-08-07,45,94,19,95,-11,47,-14,87,194,14
2023-08-08,45,101,18,95,-12,46,-14,87,202,13
2023-08-09,44,97,17,95,-12,46,-13,86,190,11
2023-08-10,44,98,16,96,-12,45,-12,86,203,11
2023-08-11,44,100,17,93,-12,50,-12,85,210,11
2023-08-14,40,100,15,94,-12,47,-13,85,210,11
2023-08-15,39,100,15,93,-13,46,-13,86,210,10
2023-08-16,39,102,15,94,-14,47,-14,87,219,10
2023-08-17,38,106,15,94,-14,47,-14,85,215,16
2023-08-18,36,105,15,97,-14,47,-13,87,213,16
2023-08-21,37,102,14,92,-14,50,-14,81,206,15
2023-08-22,38,81,15,89,-14,51,-13,83,156,14
2023-08-23,38,87,14,91,-13,51,-13,85,162,15
2023-08-24,38,89,14,93,-12,50,-12,86,169,16
2023-08-25,37,85,14,94,-11,51,-11,88,164,18
2023-08-28,37,86,13,92,-11,47,-11,85,166,19
2023-08-29,37,87,12,94,-11,57,-12,76,168,21
2023-08-30,33,88,12,78,-9,57,-11,77,171,22
2023-08-31,33,91,13,78,-8,53,-11,78,174,24
2023-09-01,37,92,13,79,-6,52,-10,80,176,37
2023-09-04,36,90,14,77,-6,54,-9,77,155,36
2023-09-05,36,89,15,83,-5,55,-7,80,153,37
2023-09-06,35,88,17,85,-4,61,-6,82,149,38
2023-09-07,40,93,19,86,-5,60,-5,85,147,51
2023-09-08,38,87,15,83,-6,54,-5,83,120,50
2023-09-11,37,91,13,86,-6,52,-4,85,118,49
2023-09-12,32,89,13,86,-5,51,-3,84,109,49
2023-09-13,32,86,13,83,-7,51,-4,83,108,51
2023-09-14,32,84,13,83,-7,52,-4,83,106,45
2023-09-15,33,80,14,85,-7,52,-4,83,101,48
2023-09-18,34,80,15,85,-5,55,-4,84,100,39
2023-09-19,34,77,16,86,-3,56,-4,84,99,39
2023-09-20,35,75,16,86,-1,57,-5,84,96,38
2023-09-21,33,77,12,85,-3,50,-6,86,96,38
2023-09-22,34,79,11,84,-3,49,-7,86,97,37
2023-09-25,36,84,8,89,-5,47,-8,96,99,36
2023-09-26,33,101,5,92,-8,44,-9,96,111,30
2023-09-27,33,100,3,91,-10,42,-11,95,109,33
2023-09-28,32,99,1,89,-13,41,-12,99,106,31
2023-10-09,24,104,-1,86,-14,38,-13,102,99,22
2023-10-10,24,108,-3,84,-17,37,-15,106,95,19
2023-10-11,23,102,-5,83,-19,36,-17,127,92,17
2023-10-12,25,101,-7,109,-21,34,-20,168,89,16
2023-10-13,24,96,-9,114,-23,35,-21,167,88,15
2023-10-16,23,96,-9,118,-23,34,-26,191,86,13
2023-10-17,23,104,-10,128,-24,34,-32,224,94,13
2023-10-18,22,109,-10,128,-25,33,-35,242,94,13
2023-10-19,22,112,-11,124,-25,32,-34,238,95,14
2023-10-20,21,112,-12,124,-24,30,-33,236,94,15
2023-10-23,20,121,-16,127,-24,29,-35,269,109,15
2023-10-24,20,124,-15,139,-24,29,-37,276,114,16
2023-10-25,24,124,-14,139,-24,29,-36,274,121,15
2023-10-26,23,142,-14,150,-25,30,-38,278,125,15
2023-10-27,23,144,-13,150,-25,31,-38,277,125,19
2023-10-30,23,154,-12,150,-23,32,-39,264,133,19
2023-10-31,23,140,-11,150,-23,33,-40,265,119,22
2023-11-01,22,153,-10,150,-23,35,-45,269,118,17
2023-11-02,22,161,-10,149,-25,36,-47,270,121,16
2023-11-03,21,161,-9,151,-24,41,-47,298,123,16
2023-11-06,21,141,-8,162,-22,44,-46,295,119,17
2023-11-07,21,144,-7,177,-23,48,-46,342,120,16
2023-11-08,21,144,-5,180,-21,54,-48,310,122,16
2023-11-09,21,146,-3,181,-19,56,-49,311,128,15
2023-11-10,20,121,-1,179,-19,60,-49,248,109,14
2023-11-13,35,134,1,173,-19,70,-52,218,125,13
2023-11-14,34,135,3,200,-21,75,-59,231,132,12
2023-11-15,33,140,4,199,-20,74,-58,236,138,8
2023-11-16,32,142,6,199,-17,75,-58,243,139,9
2023-11-17,33,137,6,202,-15,71,-55,251,122,11
2023-11-20,34,129,9,185,-15,77,-56,253,120,12
2023-11-21,22,128,10,190,-18,76,-55,260,118,13
2023-11-22,20,124,13,187,-20,80,-59,269,116,14
2023-11-23,19,122,12,188,-22,74,-61,267,116,15
2023-11-24,18,121,14,200,-23,80,-61,275,116,15
2023-11-27,16,108,17,231,-23,85,-64,195,107,8
2023-11-28,15,107,13,230,-23,81,-66,120,108,10
2023-11-29,14,107,13,196,-23,85,-72,115,107,11
2023-11-30,12,104,13,200,-19,85,-73,115,108,13
2023-12-01,10,95,13,170,-17,93,-73,115,100,15
2023-12-04,10,99,7,176,-16,80,-69,116,99,16
2023-12-05,9,102,6,163,-17,78,-72,121,103,11
2023-12-06,9,101,5,168,-17,73,-74,120,104,12
2023-12-07,8,101,5,158,-16,64,-73,100,105,12
2023-12-08,8,100,7,147,-15,67,-75,102,105,11
2023-12-11,8,113,7,134,-15,66,-77,102,109,9
2023-12-12,8,102,9,129,-13,67,-77,103,109,8
2023-12-13,6,105,3,118,-14,53,-77,98,110,7
2023-12-14,5,98,3,116,-14,52,-78,98,108,5
2023-12-15,4,111,2,114,-15,51,-72,101,127,6
2023-12-18,4,113,2,115,-15,50,-74,102,122,6
2023-12-19,4,114,1,112,-14,50,-77,101,123,6
2023-12-20,4,115,2,109,-12,51,-76,101,124,8
2023-12-21,5,113,2,96,-9,52,-75,101,123,8
2023-12-22,5,113,3,95,-6,55,-77,101,133,8
2023-12-25,6,111,4,92,-4,56,-76,97,132,9
2023-12-26,7,113,4,90,-3,58,-82,96,132,9
2023-12-27,8,110,4,89,-2,59,-81,95,131,9
2023-12-28,8,110,5,89,0,58,-84,95,131,9
2023-12-29,8,104,5,87,0,59,-89,93,131,8
2024-01-02,9,100,5,84,0,59,-90,100,125,13
2024-01-03,8,98,8,78,0,63,-92,122,123,12
2024-01-04,9,94,9,79,-1,63,-92,120,120,9
2024-01-05,10,89,7,72,-2,55,-94,121,114,8
2024-01-08,9,87,6,76,-3,53,-98,125,121,8
2024-01-09,8,83,7,74,-6,54,-111,127,116,7
2024-01-10,7,80,5,66,-7,50,-116,121,115,10
2024-01-11,7,79,5,64,-9,51,-115,119,112,9
2024-01-12,6,74,5,68,-11,59,-119,207,101,8
2024-01-15,6,73,4,67,-11,60,-126,224,94,8
2024-01-16,6,70,3,65,-12,58,-125,203,86,11
2024-01-17,6,75,2,63,-13,57,-127,201,80,10
2024-01-18,8,73,7,63,-13,74,-130,219,71,9
2024-01-19,8,72,7,61,-12,73,-129,217,63,19
2024-01-22,10,70,7,58,-8,71,-143,133,52,8
2024-01-23,11,68,7,59,-6,70,-133,137,41,6
2024-01-24,12,64,7,58,-3,66,-129,138,34,4
2024-01-25,16,63,8,58,-1,69,-137,139,25,4
2024-01-26,18,60,11,68,1,74,-137,132,15,4
2024-01-29,19,57,12,68,5,77,-129,132,6,5
2024-01-30,20,57,9,70,8,69,-117,129,-4,5
2024-01-31,19,51,8,70,12,62,-119,128,-12,6
2024-02-01,18,48,7,65,15,60,-122,125,-19,6
2024-02-02,18,47,5,64,17,57,-132,122,-26,6
2024-02-05,18,47,4,64,19,55,-138,120,-33,6
2024-02-06,17,49,4,63,22,55,-137,119,-53,5
2024-02-07,18,48,3,71,25,53,-132,122,-60,4
2024-02-08,18,47,2,73,30,50,-136,129,-67,4
2024-02-19,17,47,1,74,33,52,-124,117,-79,3
2024-02-20,21,49,-2,72,33,44,-123,115,-91,4
2024-02-21,23,48,-4,70,34,39,-126,114,-97,4
2024-02-22,24,48,-6,87,49,38,-128,116,-105,5
2024-02-23,23,47,-8,87,54,37,-131,115,-112,4
2024-02-26,22,48,-11,89,54,32,-128,111,-118,4
2024-02-27,21,46,-9,84,55,27,-120,110,-123,5
2024-02-28,22,47,-9,78,56,26,-119,111,-127,4
2024-02-29,23,48,-10,76,60,25,-114,110,-135,4
2024-03-01,22,51,-12,76,67,24,-112,109,-117,4
2024-03-04,24,54,-13,74,69,23,-110,108,-112,5
2024-03-05,22,56,-14,78,74,20,-108,160,-114,10
2024-03-06,22,58,-16,76,74,17,-114,162,-113,13
2024-03-07,22,61,-18,79,78,16,-112,164,-115,16
2024-03-08,21,62,-21,75,79,14,-110,166,-94,19
2024-03-11,21,67,-20,71,81,9,-110,171,-90,22
2024-03-12,20,76,-22,68,79,7,-108,177,-89,24
2024-03-13,20,79,-26,65,80,3,-121,204,-82,26
2024-03-14,19,85,-29,63,79,-2,-124,176,-76,23
2024-03-15,22,92,-33,69,80,-8,-119,176,-76,26
2024-03-18,24,97,-37,58,89,-11,-118,183,-79,28
2024-03-19,25,100,-35,55,94,-8,-117,171,-75,34
2024-03-20,25,103,-36,53,98,-9,-111,156,-69,38
2024-03-21,21,101,-31,50,113,-6,-109,145,-63,33
2024-03-22,20,94,-32,47,113,-6,-105,138,-52,22
2024-03-25,24,89,-33,43,111,-7,-118,142,-42,26
2024-03-26,25,90,-29,38,121,-7,-113,136,-43,27
2024-03-27,25,93,-32,31,117,-10,-114,125,-45,27
2024-03-28,25,90,-33,24,115,-13,-116,120,-45,29
2024-03-29,26,90,-33,18,113,-15,-119,112,-46,31
2024-04-01,26,91,-33,15,104,-12,-120,112,-46,32
2024-04-02,30,89,-39,9,116,-15,-130,108,-47,34
2024-04-03,31,87,-39,7,119,-16,-130,101,-48,29
2024-04-08,30,87,-29,12,119,-11,-132,92,-47,20
2024-04-09,30,95,-27,15,121,-8,-133,88,-49,23
2024-04-10,30,98,-27,18,115,-7,-132,84,-49,26
2024-04-11,34,94,-26,20,119,-6,-136,79,-49,28
2024-04-12,33,93,-25,22,124,-5,-139,76,-49,24
2024-04-15,32,93,-24,23,119,-3,-144,74,-45,25
2024-04-16,32,101,-23,23,121,-2,-140,70,-42,25
2024-04-17,33,79,-22,24,125,0,-141,71,-35,27
2024-04-18,25,77,-20,26,135,2,-153,57,-38,28
2024-04-19,25,77,-20,28,140,4,-154,57,-37,29
2024-04-22,29,77,-21,31,142,5,-151,64,-38,24
