Date,TA,M,RB,FG,MA,HC,V,SA,RM,AG
2021-05-07,1854394,226399.0,84567,40858,1041989.0,31174,19667.0,35323,1127945,162328
2021-05-10,1877474,227473.0,86489,80840,1414485.0,28683,19461.0,72285,1010674,155097
2021-05-11,1708380,224299.0,227874,118085,1341975.0,89912,13979.0,65289,1150901,125524
2021-05-12,2076480,245420.0,156077,110599,1531149.0,72601,18219.0,64472,83843,140141
2021-05-13,2935324,221318.0,210627,125381,2697465.0,110105,20228.0,101192,105263,187201
2021-05-14,292772,225768.0,165878,105792,3162986.0,101396,19953.0,122250,122620,162618
2021-05-17,141177,201467.0,219472,103704,2076484.0,123710,14823.0,90805,87089,223085
2021-05-18,1963458,133056.0,128020,73521,1522681.0,63112,12453.0,71312,77442,338270
2021-05-19,1862497,189651.0,190215,121826,1442996.0,97213,14664.0,92727,117916,343387
2021-05-20,2250005,207782.0,250672,153418,1883370.0,107231,16935.0,113124,99704,551517
2021-05-21,1717336,192105.0,139485,138415,1482897.0,59372,22120.0,94830,88171,334007
2021-05-24,1928796,170936.0,210682,152395,1550120.0,85055,16242.0,80812,85125,488895
2021-05-25,1631704,159798.0,126499,98861,1466090.0,48966,17201.0,72063,68035,391121
2021-05-26,1442753,157683.0,186753,93503,1778355.0,94872,18565.0,68923,78560,558217
2021-05-27,1470557,170704.0,165728,124442,1969306.0,83684,20630.0,83590,80138,649921
2021-05-28,1688867,164930.0,181097,98463,1646596.0,74052,21836.0,87411,72161,732934
2021-05-31,1528509,145844.0,197620,107795,1512367.0,87484,24285.0,61548,66739,775619
2021-06-01,1839886,165216.0,217591,85901,51561.0,101364,19431.0,88848,75670,594549
2021-06-02,145769,248201.0,137363,77850,56419.0,47818,16053.0,103718,99485,834168
2021-06-03,100665,238743.0,167022,61284,55190.0,67151,14553.0,99277,111462,603638
2021-06-04,156182,210975.0,171021,80201,56892.0,74863,16084.0,93107,108610,918932
2021-06-07,148391,246071.0,134883,71304,44982.0,51417,17474.0,77180,130963,570477
2021-06-08,199549,252492.0,150064,65888,55030.0,44200,13712.0,88309,111727,545318
2021-06-09,94599,286010.0,142077,53455,61618.0,38692,19682.0,61817,122010,599418
2021-06-10,181438,216505.0,163070,64229,61753.0,42442,14286.0,101183,94489,568045
2021-06-11,164052,299675.0,132269,52581,58105.0,43811,14383.0,59754,117245,709240
2021-06-15,124094,344905.0,148968,47690,48100.0,47820,10053.0,48422,105743,333847
2021-06-16,228795,241155.0,148697,54339,47857.0,44889,15583.0,49787,90535,510446
2021-06-17,232009,264367.0,159781,67103,48931.0,42018,23837.0,78024,110596,738195
2021-06-18,298418,448370.0,177585,63864,47949.0,43741,17950.0,88163,158039,949013
2021-06-21,173825,296162.0,181850,57023,47477.0,52453,25503.0,62378,105760,849472
2021-06-22,174281,199908.0,178164,64740,60426.0,58600,21368.0,71728,102530,535643
2021-06-23,247053,255867.0,151591,47907,52535.0,52023,27539.0,73397,133470,448623
2021-06-24,247162,238593.0,127889,72920,40776.0,41265,21355.0,98843,122596,548084
2021-06-25,369298,269252.0,149086,65272,45547.0,55173,24657.0,93230,95863,478760
2021-06-28,352876,375391.0,169568,60443,43576.0,54006,18558.0,74886,164235,644594
2021-06-29,287153,285656.0,154932,44600,44025.0,58406,14696.0,66797,101340,351854
2021-06-30,186498,200777.0,165027,45493,50906.0,53185,13622.0,59725,99425,521110
2021-07-01,262605,468667.0,166448,68039,60178.0,48175,22737.0,84958,153648,536650
2021-07-02,285517,356937.0,142254,63123,65319.0,47604,25663.0,91405,150016,433505
2021-07-05,420795,261039.0,164541,58729,60255.0,59584,25855.0,74903,128004,625507
2021-07-06,508507,176162.0,224921,64569,60834.0,72610,27415.0,113780,106470,450845
2021-07-07,508868,446709.0,280095,71348,57908.0,95195,26639.0,125076,183926,721318
2021-07-08,585769,281242.0,232227,74875,67473.0,101364,38425.0,91290,144467,602367
2021-07-09,316764,308046.0,278310,64889,70593.0,94053,23592.0,97517,149218,604888
2021-07-12,340635,293678.0,240294,97007,49663.0,96818,22294.0,91667,193134,562988
2021-07-13,220302,238076.0,164453,82036,47863.0,66795,21302.0,83942,131031,519782
2021-07-14,197210,273517.0,238960,156666,67815.0,103210,27998.0,75626,127716,566864
2021-07-15,325389,257422.0,250765,248697,62071.0,100012,46814.0,130515,126912,661818
2021-07-16,274634,215451.0,282231,205292,85161.0,98011,40777.0,121728,106786,489115
2021-07-19,308486,409446.0,277970,332049,67692.0,101612,43763.0,126487,201470,1010288
2021-07-20,482104,319390.0,327148,300418,66753.0,117682,41743.0,99839,178609,701436
2021-07-21,312950,346439.0,289094,239608,51432.0,86622,29441.0,208771,154230,771286
2021-07-22,414085,326985.0,656011,283754,64963.0,177518,44883.0,132011,143369,521780
2021-07-23,456370,381949.0,409469,439792,59907.0,114213,41727.0,179525,197939,587542
2021-07-26,537125,421708.0,503795,729886,68970.0,162009,43789.0,157035,168006,586589
2021-07-27,530244,412683.0,572106,627460,63571.0,128215,44852.0,269999,154611,463237
2021-07-28,372619,408772.0,535111,385895,88183.0,133089,52040.0,182047,145135,729988
2021-07-29,602506,392690.0,455735,394089,74097.0,173740,54563.0,167115,170459,602497
2021-07-30,714285,395835.0,689306,438655,169447.0,253526,64993.0,351058,193846,549327
2021-08-02,912448,488416.0,1292274,527728,166254.0,406333,103661.0,447295,274210,563030
2021-08-03,895269,402330.0,835076,480873,158985.0,251069,61871.0,416993,253975,19748
2021-08-04,1089267,489472.0,937473,420647,140532.0,245382,71340.0,360530,315776,22484
2021-08-05,1783752,480381.0,1102473,474509,216618.0,251134,122814.0,354311,300378,34635
2021-08-06,2056990,488593.0,847089,363298,268008.0,197781,70261.0,605234,289981,32270
2021-08-09,2267504,664630.0,1001994,402637,286204.0,232072,64598.0,436924,431982,71676
2021-08-10,2172399,530320.0,1128567,354054,258513.0,330765,81455.0,30393,364434,53347
2021-08-11,1927362,721521.0,1296964,243655,393665.0,231567,106612.0,32340,397253,44357
2021-08-12,2320779,1038827.0,1676951,475680,446446.0,318907,95116.0,66708,643033,37566
2021-08-13,1658841,1265984.0,1791658,412319,427950.0,330765,147769.0,69064,690980,43681
2021-08-16,2120226,1104127.0,2471691,369220,879798.0,431301,136377.0,83081,989747,39358
2021-08-17,1837040,918974.0,1524396,299527,849578.0,326358,193167.0,66245,1026643,32476
2021-08-18,1872854,1029992.0,2805129,26267,973470.0,662665,244821.0,54775,1024159,34918
2021-08-19,2293964,1043105.0,3342898,37709,1070913.0,779303,285058.0,72364,1097984,66420
2021-08-20,1896700,1051336.0,2624847,23223,1039276.0,559567,417228.0,67343,958926,37627
2021-08-23,1970867,113203.0,2370091,25709,1513337.0,545427,495444.0,62628,766097,67429
2021-08-24,1862028,111612.0,2174181,15331,1351365.0,559719,378717.0,56919,876606,41510
2021-08-25,1722423,104342.0,1836224,16006,898770.0,415173,387878.0,67444,970253,34998
2021-08-26,1635774,112694.0,2386747,18836,1039981.0,643744,444632.0,84982,1281244,41659
2021-08-27,2084188,83004.0,2267319,19346,809787.0,625859,411728.0,76089,919897,50145
2021-08-30,1561095,120605.0,2179722,20644,987323.0,567814,510348.0,60246,941541,82071
2021-08-31,1633661,102606.0,1796956,18673,1045079.0,482411,434786.0,56352,987553,39144
2021-09-01,1970346,102383.0,2267865,24284,1468679.0,592083,32634.0,54376,802433,51999
2021-09-02,2089666,140449.0,2821134,33499,1121781.0,711012,34286.0,74910,1005348,44375
2021-09-03,1617052,146170.0,2450687,26911,803906.0,932889,19208.0,60148,779900,38579
2021-09-06,1423818,145826.0,101081,29743,926547.0,687434,21797.0,58555,895307,54645
2021-09-07,1474370,117869.0,81424,27722,1429395.0,496436,25578.0,111432,864039,22302
2021-09-08,2600991,128189.0,76656,31563,1215814.0,716525,848206.0,112472,996222,43382
2021-09-09,1478210,166671.0,2675888,37684,1464742.0,735629,600031.0,122251,94716,55021
2021-09-10,1590942,162757.0,79352,22678,1488220.0,620500,651427.0,103379,83387,43374
2021-09-13,1913439,131460.0,91081,40772,1664045.0,634444,658363.0,94389,96667,54335
2021-09-14,1816535,134887.0,115469,32925,1659719.0,700672,26913.0,124669,102317,43783
2021-09-15,1474468,97729.0,119263,39347,1912869.0,664120,27611.0,128097,70131,43029
2021-09-16,1653991,141447.0,132769,40325,1838353.0,660379,845774.0,115884,92815,53170
2021-09-17,1516534,196871.0,204091,61786,1710172.0,630236,821652.0,202638,106950,73004
2021-09-22,1238203,87371.0,196965,45606,1286449.0,49538,631452.0,92575,52816,25244
2021-09-23,1720804,110432.0,176555,110943,1914031.0,51488,973044.0,126582,57069,67011
2021-09-24,2480591,95001.0,150240,81629,1989392.0,45220,1078343.0,123306,77045,52068
2021-09-27,2313706,153764.0,170053,87349,2229726.0,51084,1220618.0,150957,87867,69797
2021-09-28,1843912,127269.0,116476,61223,2148638.0,36493,1019973.0,122468,84693,54578
2021-09-29,1924845,134160.0,138971,50076,2202415.0,51390,1293861.0,69527,72604,81469
2021-09-30,1402040,109629.0,172223,56241,2021364.0,39602,772552.0,58560,69045,93032
2021-10-08,1833231,256115.0,95994,66785,1594568.0,33217,16407.0,80762,88145,26580
2021-10-11,2630721,226946.0,136402,79159,2366172.0,46105,47435.0,96593,94473,58279
2021-10-12,2362857,223594.0,189682,68260,3193599.0,65368,58637.0,172657,97409,36549
2021-10-13,2784371,300004.0,321892,93697,3762188.0,89731,47801.0,236480,96136,51019
2021-10-14,1582425,224174.0,172730,63147,3428598.0,70774,63708.0,224011,85414,86589
2021-10-15,2716939,193141.0,186414,50189,3601070.0,55329,46808.0,179496,59633,63241
2021-10-18,2330996,169323.0,256389,49455,3478945.0,67039,88524.0,122960,81604,60520
2021-10-19,1854012,172691.0,218485,61340,2936656.0,50154,29772.0,95295,83045,57012
2021-10-20,2353215,233217.0,308375,71281,1950108.0,76444,46088.0,182693,92946,73282
2021-10-21,2379948,252070.0,434003,69924,2860887.0,97106,77034.0,206524,106240,84522
2021-10-22,2755201,255494.0,582747,51062,4041072.0,104600,49240.0,116562,111227,70371
2021-10-25,2503054,283459.0,442199,82460,3274071.0,86572,37917.0,349384,106506,104200
2021-10-26,2202724,231502.0,437786,59333,3378315.0,88878,66860.0,212764,79882,75249
2021-10-27,2961256,229531.0,697571,78931,175356.0,146016,90654.0,214966,87213,116003
2021-10-28,3465481,304681.0,889384,78946,262489.0,182181,98974.0,227300,122801,100498
2021-10-29,1949941,268304.0,551445,56396,207670.0,125640,90059.0,153006,105980,113028
2021-11-01,1689560,456290.0,609205,43318,135012.0,115089,61771.0,217453,183152,78750
2021-11-02,138937,288479.0,820133,76128,144862.0,146116,83848.0,217478,111096,60112
2021-11-03,147308,454252.0,741063,73591,115734.0,176619,70883.0,275118,154469,71202
2021-11-04,209350,262835.0,681812,61094,103714.0,138917,96281.0,347759,137478,68302
2021-11-05,175343,342593.0,577287,57236,106225.0,157470,50558.0,291097,147400,45781
2021-11-08,141051,331234.0,645474,66776,102596.0,160464,57247.0,311901,121616,69184
2021-11-09,101734,244551.0,589247,48095,91888.0,159658,70761.0,230491,105244,64817
2021-11-10,148264,252272.0,1057557,71220,138020.0,291866,91621.0,287437,120680,77214
2021-11-11,150721,200537.0,1246954,89879,113106.0,285146,95986.0,289698,75863,178275
2021-11-12,128771,227865.0,1032571,86191,144523.0,293943,114847.0,288690,97417,83418
2021-11-15,141393,255257.0,1052859,142976,144109.0,251073,118406.0,330240,122590,137985
2021-11-16,190705,232083.0,789458,91209,100602.0,189576,134231.0,257887,97691,110984
2021-11-17,138550,177027.0,1118553,107292,110218.0,219550,109032.0,291009,92007,149930
2021-11-18,189996,211696.0,1169049,83227,137130.0,255139,129657.0,278033,119290,93507
2021-11-19,183982,228370.0,1888556,72701,172312.0,401099,226365.0,528251,127013,140217
2021-11-22,271962,253514.0,1617040,79157,161213.0,367594,161260.0,439898,114963,153332
2021-11-23,189992,335401.0,1958351,71972,134950.0,414897,169000.0,436149,123727,232394
2021-11-24,235085,271587.0,2265274,90001,160365.0,383849,201169.0,454394,125765,249859
2021-11-25,202319,298635.0,1901062,73855,154859.0,345488,187802.0,447203,122861,213817
2021-11-26,269759,224944.0,2459199,100105,203648.0,372303,217517.0,459975,130484,190721
2021-11-29,511287,407054.0,2083315,131991,240958.0,340013,211768.0,470809,162819,523816
2021-11-30,585948,339007.0,2102255,137554,196523.0,365432,205969.0,468631,184229,559825
2021-12-01,437775,317023.0,2311658,140022,292562.0,447309,239214.0,730361,143017,876775
2021-12-02,444525,377561.0,2487761,158579,376184.0,441731,343640.0,862912,220183,651566
2021-12-03,555168,441421.0,2352415,156334,452525.0,602045,394814.0,928630,207415,550585
2021-12-06,569657,508591.0,2090706,146760,436695.0,454190,366614.0,854273,209998,787919
2021-12-07,690434,662140.0,2256706,195658,458861.0,502957,416923.0,640514,246096,493549
2021-12-08,673835,566631.0,2415138,312241,559759.0,553269,599018.0,865734,273485,516024
2021-12-09,782853,862760.0,2557982,251570,630442.0,646169,535325.0,911953,422216,477881
2021-12-10,965345,809073.0,2020021,436882,511050.0,571265,815259.0,698435,437023,708334
2021-12-13,1071890,704516.0,2231172,364786,718531.0,615457,1242718.0,795330,397356,689467
2021-12-14,1163117,868554.0,79727,303483,647319.0,462380,844454.0,628393,520100,454379
2021-12-15,1067475,1089715.0,104536,386333,1134556.0,522638,882390.0,29729,919330,634283
2021-12-16,1086683,1010061.0,112802,348422,1360172.0,503368,893349.0,45982,796730,714818
2021-12-17,1090337,706739.0,104875,366836,1156534.0,446120,1030737.0,37602,652907,702953
2021-12-20,1710023,850416.0,114699,589984,1488241.0,641638,1242290.0,41857,768237,546452
2021-12-21,1323033,781166.0,130179,369127,1369862.0,636718,1240718.0,36765,669796,456651
2021-12-22,1526626,827218.0,117489,336314,1358021.0,487705,1046227.0,32013,692719,471529
2021-12-23,1050074,164925.0,99787,304876,1053726.0,492296,977245.0,40047,719224,461008
2021-12-24,1062849,64082.0,93471,18675,1570326.0,469928,976997.0,39888,631254,400628
2021-12-27,1221416,726395.0,141425,16444,1411823.0,743503,1162292.0,33852,548832,365529
2021-12-28,1201643,1054025.0,135552,13878,1242264.0,504911,936931.0,30117,745849,483896
2021-12-29,1083808,869507.0,176103,13856,1098130.0,17247,797016.0,29741,636693,600477
2021-12-30,1204807,739453.0,134486,11523,1144513.0,22014,948861.0,33882,553039,548467
2021-12-31,1263981,875469.0,117115,18880,1389948.0,26062,987714.0,34493,620561,561087
2022-01-04,1048189,625772.0,66778,11598,1216938.0,14261,796365.0,27344,464637,306391
2022-01-05,1725638,787718.0,138570,12227,914327.0,23244,877410.0,22362,516010,519490
2022-01-06,1240928,92335.0,148496,29597,1129622.0,21763,744369.0,34343,707237,640509
2022-01-07,1778419,77628.0,100572,21788,1121065.0,17202,1014813.0,30373,457391,654082
2022-01-10,1263318,102515.0,75865,24311,1074513.0,13057,983932.0,49545,585989,686493
2022-01-11,1247314,95497.0,98460,31845,1125539.0,14261,832135.0,69452,464046,556341
2022-01-12,1829819,87185.0,71999,30277,838559.0,13045,952677.0,51900,621201,453105
2022-01-13,1122416,123894.0,101619,43215,1069876.0,32332,966595.0,90710,650307,559280
2022-01-14,1654218,133480.0,68624,52169,1182369.0,14492,1166638.0,81669,587895,425460
2022-01-17,1421199,145681.0,133513,58380,1036457.0,22403,1129047.0,81085,587376,516765
2022-01-18,1405357,86131.0,62101,53180,1230028.0,13149,895010.0,87841,360949,343810
2022-01-19,1429218,118196.0,134683,57448,1583390.0,24762,1195247.0,90544,47788,810922
2022-01-20,1156565,107829.0,139047,36536,1131378.0,19017,1004152.0,73513,64174,661773
2022-01-21,1512188,97560.0,104647,49580,1377889.0,17793,1145644.0,108896,54422,726000
2022-01-24,1094662,132684.0,116234,44312,1260935.0,20264,1090773.0,74010,54727,662017
2022-01-25,1324152,74039.0,94711,46731,907916.0,16653,883586.0,82387,49380,547471
2022-01-26,1214494,72625.0,110261,35761,1026427.0,22371,803168.0,66370,50223,530112
2022-01-27,1114071,135143.0,110376,41069,862012.0,25139,853240.0,59208,68591,625244
2022-01-28,1007121,116455.0,92465,30117,1112928.0,21890,785886.0,51583,49307,594291
2022-02-07,979004,102727.0,72158,29252,643956.0,16601,31482.0,41482,62383,229812
2022-02-08,1086976,307698.0,113123,29670,922491.0,23857,36918.0,80344,108352,362906
2022-02-09,1405363,311920.0,137478,44516,63303.0,27110,39527.0,81299,74830,405637
2022-02-10,1017564,340202.0,172909,76809,82358.0,35610,1010427.0,127926,75924,361173
2022-02-11,1600881,274906.0,191450,124117,68377.0,39137,1310490.0,145511,110955,784126
2022-02-14,1448225,172938.0,255776,123516,57099.0,44690,1232921.0,195940,70742,649583
2022-02-15,1219598,275733.0,256403,95704,54217.0,47986,1131199.0,207399,64296,543513
2022-02-16,1604686,233436.0,205875,95537,57723.0,52608,861653.0,181291,86953,496184
2022-02-17,1379446,268751.0,251921,109245,57055.0,48675,1040583.0,212271,88355,383988
2022-02-18,1176800,206458.0,158821,91867,68443.0,32467,872902.0,174846,87497,498822
2022-02-21,1172505,241595.0,183435,117358,54503.0,29641,877700.0,219968,107414,444828
2022-02-22,1187971,258696.0,188557,124382,49302.0,42146,955211.0,248912,90841,465060
2022-02-23,949789,434678.0,204928,85840,39516.0,31769,754421.0,229663,131140,401805
2022-02-24,1737697,400207.0,285176,114663,66455.0,45718,1128711.0,252961,141805,691232
2022-02-25,1862013,563992.0,389308,205818,86608.0,63060,1300353.0,275934,198260,980072
2022-02-28,1595994,450914.0,269387,131501,65053.0,55035,861309.0,260885,172737,613906
2022-03-01,176386,399809.0,287823,135013,53477.0,78828,46593.0,286802,121971,468497
2022-03-02,295136,361899.0,253416,190885,80665.0,80570,93863.0,336045,150635,48345
2022-03-03,335847,380244.0,352956,172198,86186.0,100022,84970.0,306393,142210,38821
2022-03-04,262670,346081.0,324408,181482,87231.0,104142,87867.0,238785,163785,42939
2022-03-07,285670,433096.0,482814,254231,94679.0,100816,74693.0,325259,177015,71224
2022-03-08,351234,523175.0,604800,321551,95366.0,134303,80269.0,550006,219340,79857
2022-03-09,353841,558955.0,427830,231719,113957.0,83264,107075.0,488346,302993,99195
2022-03-10,294245,542677.0,535357,294265,129719.0,101106,71402.0,461816,310667,63835
2022-03-11,397657,351292.0,422981,281727,94343.0,85132,96489.0,362414,163275,48066
2022-03-14,251276,517615.0,623668,317019,101798.0,149870,74524.0,426957,229662,45158
2022-03-15,333698,481058.0,698855,318487,99533.0,124621,72138.0,460242,261935,41251
2022-03-16,292006,548273.0,595009,254414,90132.0,117631,63722.0,411303,210272,46764
2022-03-17,317343,487592.0,502415,251544,98373.0,90159,69198.0,413930,199172,61713
2022-03-18,397001,468518.0,426166,290701,101968.0,97671,66208.0,402897,150315,40628
2022-03-21,308470,530097.0,576751,360146,110402.0,130997,67883.0,561244,161577,38264
2022-03-22,356385,822268.0,404991,241381,101494.0,97534,47966.0,420754,225102,37701
2022-03-23,374679,770800.0,656975,329354,115952.0,122263,58996.0,583188,208792,30823
2022-03-24,354831,1149955.0,734687,523304,144912.0,130190,97717.0,742775,258541,31999
2022-03-25,450145,1225937.0,761033,793444,146849.0,153614,73796.0,1141083,289979,42034
2022-03-28,577637,952651.0,982760,715762,207905.0,262953,112075.0,1044272,259795,41022
2022-03-29,424979,925750.0,987028,682681,171625.0,212520,88619.0,1499830,320568,32763
2022-03-30,539604,1288300.0,1352525,904793,228110.0,291137,108116.0,1524904,99108,44746
2022-03-31,636188,1124222.0,1551132,1000316,256140.0,448953,81957.0,1479658,83191,42871
2022-04-01,575273,1388247.0,1276736,1026867,208625.0,470672,88627.0,1429861,122312,22469
2022-04-06,465024,626319.0,1062347,885167,139407.0,332448,73811.0,1005334,63028,18526
2022-04-07,598812,858859.0,1495053,1015687,245126.0,493357,100207.0,1438340,106607,28081
2022-04-08,648154,889716.0,1778196,708167,287822.0,452986,121379.0,1025673,99082,26986
2022-04-11,647679,952809.0,1756999,666066,371080.0,514700,119010.0,1136255,95825,35441
2022-04-12,1126285,832519.0,1710656,963692,402420.0,472252,158354.0,1579867,85334,35754
2022-04-13,1390967,837541.0,1918588,757898,436978.0,400208,180732.0,1152655,100297,37366
2022-04-14,1385947,831230.0,1699571,846597,549722.0,434814,167573.0,1510468,95602,47991
2022-04-15,1196606,811646.0,1457183,832257,926244.0,383264,181915.0,1100192,82500,29512
2022-04-18,1342957,939819.0,1783175,807573,1108414.0,466427,274792.0,50973,106632,29227
2022-04-19,1132320,1002291.0,2283937,1011797,903828.0,578474,311193.0,61283,109809,37801
2022-04-20,1340675,1167511.0,1752642,27943,964879.0,463586,344065.0,93341,163885,52498
2022-04-21,1492700,920686.0,82581,20742,991061.0,516082,361331.0,82669,113607,30123
2022-04-22,1401196,1019950.0,53474,22952,1113141.0,462829,614558.0,87665,119897,39571
2022-04-25,1662825,103075.0,2661872,46078,1289256.0,759890,739185.0,142858,150720,45603
2022-04-26,1504095,88360.0,61473,42350,1098979.0,486975,644866.0,143985,137026,43435
2022-04-27,1132718,93453.0,72528,42127,1486642.0,511074,624845.0,150125,116418,42287
2022-04-28,1362158,110969.0,86913,39786,1147989.0,23801,578687.0,134799,133063,52778
2022-04-29,1463632,70281.0,67955,32959,1171152.0,26198,663853.0,108279,118330,44542
2022-05-05,732964,65875.0,43922,27234,847903.0,18863,449780.0,84838,66111,27425
2022-05-06,1500354,89866.0,97497,37140,1201853.0,603416,577011.0,131387,144726,91669
2022-05-09,1735111,99876.0,173159,41031,1641652.0,29697,674880.0,151921,117685,44757
2022-05-10,1771105,111173.0,138897,63489,1542702.0,26674,710669.0,209966,105143,78690
2022-05-11,1531895,67461.0,71452,34126,1245103.0,20002,650138.0,146000,87151,88815
2022-05-12,3629318,87756.0,89596,34851,1661818.0,27615,558051.0,192340,98651,85652
2022-05-13,2505442,179158.0,75709,34677,1468992.0,25516,516005.0,203550,119280,104873
2022-05-16,1960643,92117.0,90461,37647,1189161.0,27283,574551.0,177654,82619,116193
2022-05-17,1856478,65249.0,56545,32683,1135119.0,366501,630408.0,158810,65062,102199
2022-05-18,1833647,84659.0,90041,37187,1398740.0,17545,619098.0,170738,94349,81592
2022-05-19,1781383,72264.0,86028,43120,1144208.0,16337,572656.0,205173,95999,92690
2022-05-20,2237777,134287.0,67969,57308,1688511.0,13607,672745.0,165629,92929,111281
2022-05-23,1491382,144767.0,105535,44864,1861003.0,21310,661659.0,155609,108498,155957
2022-05-24,1575068,122366.0,73508,37105,1651811.0,17818,515289.0,126443,109195,130498
2022-05-25,1562912,96024.0,70156,40051,1565469.0,18566,766354.0,146201,82457,183174
2022-05-26,1583554,105899.0,129236,45554,1717919.0,46927,758908.0,150752,87323,171109
2022-05-27,1686182,133790.0,80645,42111,1405440.0,37300,818377.0,166200,106572,336317
2022-05-30,1637610,73017.0,80375,68764,1688728.0,37262,897241.0,190619,81398,325253
2022-05-31,1312778,83885.0,84857,72930,1663315.0,24156,522683.0,178134,82227,364829
2022-06-01,1604309,101618.0,73915,60494,1658276.0,21486,589361.0,128579,103556,336900
2022-06-02,1302851,72673.0,70290,42489,1246354.0,23025,657579.0,135330,81247,374055
2022-06-06,1633793,72960.0,53571,55224,1098556.0,19467,685786.0,132579,57336,242664
2022-06-07,2441040,68251.0,49786,57665,1250444.0,28496,552816.0,168704,92697,343431
2022-06-08,3008518,107445.0,72640,49000,1496983.0,32135,647809.0,161759,131094,299139
2022-06-09,1947316,89990.0,71985,72185,1530711.0,23550,788225.0,203387,93628,326422
2022-06-10,227397,114393.0,69370,67786,1188695.0,34003,552654.0,220653,122885,455347
2022-06-13,210155,158618.0,97733,62677,1611706.0,31030,773612.0,171534,128461,657452
2022-06-14,203307,131702.0,117488,114743,1751954.0,30986,668759.0,329064,101303,627991
2022-06-15,166213,114203.0,171928,73992,1870953.0,40002,666310.0,188518,98650,470197
2022-06-16,147214,88767.0,129768,59434,1377470.0,35308,788801.0,175899,93351,559197
2022-06-17,155018,116091.0,136955,81735,1521771.0,55201,906390.0,285931,136379,537661
2022-06-20,265503,130872.0,230281,86388,1541542.0,53279,866507.0,337045,146307,509734
2022-06-21,143575,174028.0,192631,118383,1482307.0,83894,796637.0,403187,163774,336608
2022-06-22,261725,190171.0,140744,78536,1572003.0,56688,918970.0,380553,150826,513378
2022-06-23,226905,393521.0,193191,87603,1762309.0,42671,1123773.0,361874,237706,445702
2022-06-24,289277,273503.0,122622,76383,1915581.0,28935,1025373.0,360417,190025,790802
2022-06-27,202209,220109.0,125559,78683,1813083.0,50816,1114915.0,348733,159861,722200
2022-06-28,206429,159099.0,121134,71503,1514103.0,36523,922993.0,331243,211756,484511
2022-06-29,321487,163075.0,138116,100896,99645.0,54023,1132244.0,307915,244673,520238
2022-06-30,259468,172586.0,133840,70299,151231.0,42610,1049174.0,247227,231498,524976
2022-07-01,256854,305860.0,142499,93498,132143.0,51690,1050533.0,397354,440388,816118
2022-07-04,264547,221080.0,153367,115216,124047.0,62272,94269.0,466998,368995,691288
2022-07-05,230394,225587.0,132652,63865,136592.0,58642,92070.0,393376,351948,449992
2022-07-06,384088,429816.0,181952,107143,143836.0,58050,145243.0,537013,577734,950809
2022-07-07,445152,316352.0,166207,95590,114294.0,57958,133635.0,510864,490867,871165
2022-07-08,298376,227991.0,132828,104933,115996.0,28736,93613.0,522382,412837,34715
2022-07-11,361537,217269.0,218277,95466,132525.0,63793,108994.0,525636,395474,44529
2022-07-12,369928,200833.0,211579,123391,135036.0,57618,84994.0,504380,315385,43083
2022-07-13,311725,307390.0,239387,121004,127561.0,52988,94697.0,552190,431230,36691
2022-07-14,429093,234900.0,287154,90524,135967.0,73446,95884.0,568821,386732,56014
2022-07-15,470764,281105.0,493000,122344,157479.0,127026,102034.0,516163,492617,64649
2022-07-18,508746,309273.0,396598,110350,143782.0,97025,109422.0,474462,477031,47784
2022-07-19,527231,259789.0,291872,173186,129170.0,70873,120546.0,535102,355928,40901
2022-07-20,449226,386985.0,254748,200201,127263.0,70259,108553.0,528458,557686,29233
2022-07-21,361323,283922.0,253011,201136,112674.0,56756,105540.0,533542,325881,45761
2022-07-22,486617,341223.0,217282,170077,114616.0,56864,80806.0,657871,535442,44915
2022-07-25,426762,333411.0,184393,184591,116247.0,69625,90508.0,547710,545701,45480
2022-07-26,496195,316029.0,232236,145655,101847.0,63493,81560.0,476246,482935,44400
2022-07-27,435547,310633.0,218475,133671,179593.0,75384,105165.0,354255,28306,434824
2022-07-28,516908,306977.0,272324,181184,193349.0,113801,135908.0,545514,27111,735296
2022-07-29,455961,300674.0,249553,520919,164576.0,79721,178906.0,698222,30233,875488
2022-08-01,494341,398571.0,308984,370130,187113.0,119406,194472.0,627260,43309,724016
2022-08-02,696740,401568.0,274238,338788,189971.0,85192,157019.0,635208,34939,623963
2022-08-03,466121,363609.0,295304,389109,184558.0,87025,156029.0,718015,32266,55463
2022-08-04,607400,365100.0,324005,374908,194692.0,100500,219494.0,885545,26854,42254
2022-08-05,851290,463488.0,374435,409085,216892.0,95893,258823.0,1004847,38029,32611
2022-08-08,1052144,336474.0,381543,567655,291153.0,106010,300573.0,1117680,28758,42285
2022-08-09,1008414,345363.0,363878,459100,314244.0,110855,198572.0,981165,20971,40417
2022-08-10,1350304,420978.0,358952,665635,444942.0,85574,222748.0,1231419,22351,33045
2022-08-11,1572598,663284.0,458270,1099859,460623.0,112338,261518.0,1390198,30545,30953
2022-08-12,1398767,488881.0,324681,872609,496720.0,79069,263456.0,1039498,31588,34279
2022-08-15,1508282,744220.0,529421,987571,623877.0,151971,365027.0,1377841,33931,46155
2022-08-16,1982604,618009.0,352890,724721,831591.0,95213,352441.0,1016620,25741,36735
2022-08-17,1381715,490495.0,581896,1045276,1371849.0,172361,441107.0,31320,22016,35320
