Date,Open,High,Low,Close,Volume,Open Interest
2006-10-31,609.8,609.8,609.8,609.8,0.0,0.0
2006-11-01,622.3,622.3,622.3,622.3,0.0,0.0
2006-11-02,627.0,630.9,626.5,630.9,2.0,0.0
2006-11-03,632.3,632.3,632.3,632.3,0.0,0.0
2006-11-06,631.1,631.1,631.1,631.1,0.0,0.0
2006-11-07,630.8,630.8,630.8,630.8,0.0,0.0
2006-11-08,621.3,621.3,621.3,621.3,0.0,0.0
2006-11-09,639.9,639.9,639.9,639.9,0.0,0.0
2006-11-10,633.2,633.2,633.2,633.2,0.0,0.0
2006-11-13,630.0,630.0,628.9,628.9,1.0,1.0
2006-11-14,628.4,628.4,628.4,628.4,0.0,1.0
2006-11-15,626.9,626.9,626.9,626.9,0.0,1.0
2006-11-16,624.8,624.8,624.8,624.8,0.0,1.0
2006-11-17,625.6,625.6,625.6,625.6,0.0,1.0
2006-11-20,625.2,625.2,625.2,625.2,0.0,1.0
2006-11-21,631.8,631.8,631.8,631.8,0.0,1.0
2006-11-22,632.1,632.1,632.1,632.1,0.0,1.0
2006-11-27,643.8,643.8,643.8,643.8,1.0,1.0
2006-11-28,639.0,640.5,639.0,640.5,20.0,23.0
2006-11-29,641.5,641.5,638.7,638.7,30.0,25.0
2006-11-30,647.0,649.9,647.0,649.9,3.0,25.0
2006-12-01,653.0,653.0,647.6,647.6,2.0,27.0
2006-12-04,649.8,650.0,643.4,648.0,33.0,33.0
2006-12-05,646.1,648.0,645.0,645.0,11.0,29.0
2006-12-06,643.0,643.0,633.1,633.1,2.0,27.0
2006-12-07,633.6,634.3,633.1,634.3,4.0,30.0
2006-12-08,633.3,639.5,628.4,628.4,20.0,42.0
2006-12-11,628.2,632.2,627.0,632.2,3.0,39.0
2006-12-12,631.0,631.5,629.1,629.1,22.0,34.0
2006-12-13,627.2,629.8,626.4,629.8,16.0,33.0
2006-12-14,628.3,628.3,628.3,628.3,0.0,33.0
2006-12-15,628.1,629.3,616.3,616.3,15.0,43.0
2006-12-18,615.1,615.1,615.1,615.1,0.0,43.0
2006-12-19,617.5,622.6,617.5,622.6,3.0,42.0
2006-12-20,621.5,621.5,621.5,621.5,9.0,35.0
2006-12-21,621.9,621.9,618.8,618.8,6.0,31.0
2006-12-22,619.8,619.8,619.5,619.5,3.0,31.0
2006-12-26,628.8,628.8,624.1,624.1,1.0,31.0
2006-12-27,627.5,627.5,627.5,627.5,3.0,31.0
2006-12-28,627.1,634.1,626.0,634.1,17.0,32.0
2006-12-29,635.2,635.2,635.2,635.2,0.0,32.0
2007-01-03,640.4,640.4,627.1,627.1,38.0,7.0
2007-01-04,624.5,624.5,623.9,623.9,4.0,7.0
2007-01-05,623.7,623.7,604.9,604.9,531.0,7.0
2007-01-08,607.5,607.5,607.5,607.5,1000.0,2.0
2007-01-09,607.0,613.1,607.0,613.1,2.0,2.0
2007-01-10,611.6,611.6,611.6,611.6,0.0,2.0
2007-01-11,612.4,612.4,612.4,612.4,0.0,2.0
2007-01-12,625.5,625.5,625.5,625.5,1.0,1.0
2007-01-16,623.6,624.6,623.6,624.6,2.0,3.0
2007-01-17,632.1,632.1,632.1,632.1,2.0,2.0
2007-01-18,627.1,627.1,627.1,627.1,0.0,2.0
2007-01-19,635.5,635.5,635.5,635.5,2.0,1.0
2007-01-22,633.3,633.3,633.3,633.3,0.0,1.0
2007-01-23,642.2,645.2,642.2,645.2,1.0,1.0
2007-01-24,640.3,647.6,640.3,647.6,1.0,1.0
2007-01-25,647.8,647.8,647.8,647.8,0.0,1.0
2007-01-26,644.5,644.5,644.5,644.5,2.0,3.0
2007-01-29,643.1,643.1,643.1,643.1,0.0,3.0
